Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-04-29,-1,,,-1,Totaal,-10,518
2020-04-29,-1,,,-1,Ziekenhuisopname,2,85
2020-04-29,-1,,,-1,Overleden,1,40
2020-04-29,3,Appingedam,Groningen,20,Totaal,0,5
2020-04-29,3,Appingedam,Groningen,20,Ziekenhuisopname,0,3
2020-04-29,3,Appingedam,Groningen,20,Overleden,0,0
2020-04-29,10,Delfzijl,Groningen,20,Totaal,0,16
2020-04-29,10,Delfzijl,Groningen,20,Ziekenhuisopname,0,5
2020-04-29,10,Delfzijl,Groningen,20,Overleden,0,0
2020-04-29,14,Groningen,Groningen,20,Totaal,1,157
2020-04-29,14,Groningen,Groningen,20,Ziekenhuisopname,1,18
2020-04-29,14,Groningen,Groningen,20,Overleden,0,3
2020-04-29,24,Loppersum,Groningen,20,Totaal,0,2
2020-04-29,24,Loppersum,Groningen,20,Ziekenhuisopname,0,0
2020-04-29,24,Loppersum,Groningen,20,Overleden,0,0
2020-04-29,34,Almere,Flevoland,24,Totaal,6,312
2020-04-29,34,Almere,Flevoland,24,Ziekenhuisopname,2,115
2020-04-29,34,Almere,Flevoland,24,Overleden,0,11
2020-04-29,37,Stadskanaal,Groningen,20,Totaal,0,5
2020-04-29,37,Stadskanaal,Groningen,20,Ziekenhuisopname,0,2
2020-04-29,37,Stadskanaal,Groningen,20,Overleden,0,1
2020-04-29,47,Veendam,Groningen,20,Totaal,-1,8
2020-04-29,47,Veendam,Groningen,20,Ziekenhuisopname,0,2
2020-04-29,47,Veendam,Groningen,20,Overleden,0,0
2020-04-29,50,Zeewolde,Flevoland,24,Totaal,0,34
2020-04-29,50,Zeewolde,Flevoland,24,Ziekenhuisopname,0,11
2020-04-29,50,Zeewolde,Flevoland,24,Overleden,1,4
2020-04-29,59,Achtkarspelen,Friesland,21,Totaal,0,10
2020-04-29,59,Achtkarspelen,Friesland,21,Ziekenhuisopname,0,0
2020-04-29,59,Achtkarspelen,Friesland,21,Overleden,0,0
2020-04-29,60,Ameland,Friesland,21,Totaal,0,0
2020-04-29,60,Ameland,Friesland,21,Ziekenhuisopname,0,0
