Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-02-28,-1,,,-1,Totaal,12,3860
2021-02-28,-1,,,-1,Ziekenhuisopname,1,112
2021-02-28,-1,,,-1,Overleden,0,33
2021-02-28,3,Appingedam,Groningen,20,Totaal,,
2021-02-28,3,Appingedam,Groningen,20,Ziekenhuisopname,,
2021-02-28,3,Appingedam,Groningen,20,Overleden,,
2021-02-28,10,Delfzijl,Groningen,20,Totaal,,
2021-02-28,10,Delfzijl,Groningen,20,Ziekenhuisopname,,
2021-02-28,10,Delfzijl,Groningen,20,Overleden,,
2021-02-28,14,Groningen,Groningen,20,Totaal,75,8940
2021-02-28,14,Groningen,Groningen,20,Ziekenhuisopname,0,65
2021-02-28,14,Groningen,Groningen,20,Overleden,0,28
2021-02-28,24,Loppersum,Groningen,20,Totaal,,
2021-02-28,24,Loppersum,Groningen,20,Ziekenhuisopname,,
2021-02-28,24,Loppersum,Groningen,20,Overleden,,
2021-02-28,34,Almere,Flevoland,24,Totaal,31,14319
2021-02-28,34,Almere,Flevoland,24,Ziekenhuisopname,0,264
2021-02-28,34,Almere,Flevoland,24,Overleden,0,80
2021-02-28,37,Stadskanaal,Groningen,20,Totaal,4,1738
2021-02-28,37,Stadskanaal,Groningen,20,Ziekenhuisopname,0,15
2021-02-28,37,Stadskanaal,Groningen,20,Overleden,0,14
2021-02-28,47,Veendam,Groningen,20,Totaal,10,1251
2021-02-28,47,Veendam,Groningen,20,Ziekenhuisopname,0,7
2021-02-28,47,Veendam,Groningen,20,Overleden,0,10
2021-02-28,50,Zeewolde,Flevoland,24,Totaal,2,1174
2021-02-28,50,Zeewolde,Flevoland,24,Ziekenhuisopname,0,20
2021-02-28,50,Zeewolde,Flevoland,24,Overleden,0,13
2021-02-28,59,Achtkarspelen,Friesland,21,Totaal,3,1554
2021-02-28,59,Achtkarspelen,Friesland,21,Ziekenhuisopname,0,15
2021-02-28,59,Achtkarspelen,Friesland,21,Overleden,0,31
2021-02-28,60,Ameland,Friesland,21,Totaal,1,144
2021-02-28,60,Ameland,Friesland,21,Ziekenhuisopname,0,0
2021-02-28,60,Ameland,Friesland,21,Overleden,0,0
2021-02-28,72,Harlingen,Friesland,21,Totaal,3,396
2021-02-28,72,Harlingen,Friesland,21,Ziekenhuisopname,0,6
2021-02-28,72,Harlingen,Friesland,21,Overleden,0,3
2021-02-28,74,Heerenveen,Friesland,21,Totaal,11,1654
2021-02-28,74,Heerenveen,Friesland,21,Ziekenhuisopname,0,25
2021-02-28,74,Heerenveen,Friesland,21,Overleden,0,33
2021-02-28,80,Leeuwarden,Friesland,21,Totaal,47,4693
2021-02-28,80,Leeuwarden,Friesland,21,Ziekenhuisopname,0,80
2021-02-28,80,Leeuwarden,Friesland,21,Overleden,0,59
2021-02-28,85,Ooststellingwerf,Friesland,21,Totaal,1,808
2021-02-28,85,Ooststellingwerf,Friesland,21,Ziekenhuisopname,0,13
2021-02-28,85,Ooststellingwerf,Friesland,21,Overleden,0,6
2021-02-28,86,Opsterland,Friesland,21,Totaal,6,1017
2021-02-28,86,Opsterland,Friesland,21,Ziekenhuisopname,0,21
2021-02-28,86,Opsterland,Friesland,21,Overleden,0,5
2021-02-28,88,Schiermonnikoog,Friesland,21,Totaal,2,35
2021-02-28,88,Schiermonnikoog,Friesland,21,Ziekenhuisopname,0,1
2021-02-28,88,Schiermonnikoog,Friesland,21,Overleden,0,0
2021-02-28,90,Smallingerland,Friesland,21,Totaal,14,2024
2021-02-28,90,Smallingerland,Friesland,21,Ziekenhuisopname,1,26
2021-02-28,90,Smallingerland,Friesland,21,Overleden,0,27
2021-02-28,93,Terschelling,Friesland,21,Totaal,0,177
2021-02-28,93,Terschelling,Friesland,21,Ziekenhuisopname,0,1
2021-02-28,93,Terschelling,Friesland,21,Overleden,0,1
