Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-03-02,-1,,,-1,Totaal,6,3858
2021-03-02,-1,,,-1,Ziekenhuisopname,0,111
2021-03-02,-1,,,-1,Overleden,0,33
2021-03-02,3,Appingedam,Groningen,20,Totaal,,
2021-03-02,3,Appingedam,Groningen,20,Ziekenhuisopname,,
2021-03-02,3,Appingedam,Groningen,20,Overleden,,
2021-03-02,10,Delfzijl,Groningen,20,Totaal,,
2021-03-02,10,Delfzijl,Groningen,20,Ziekenhuisopname,,
2021-03-02,10,Delfzijl,Groningen,20,Overleden,,
2021-03-02,14,Groningen,Groningen,20,Totaal,45,9047
2021-03-02,14,Groningen,Groningen,20,Ziekenhuisopname,0,65
2021-03-02,14,Groningen,Groningen,20,Overleden,1,29
2021-03-02,24,Loppersum,Groningen,20,Totaal,,
2021-03-02,24,Loppersum,Groningen,20,Ziekenhuisopname,,
2021-03-02,24,Loppersum,Groningen,20,Overleden,,
2021-03-02,34,Almere,Flevoland,24,Totaal,45,14407
2021-03-02,34,Almere,Flevoland,24,Ziekenhuisopname,1,266
2021-03-02,34,Almere,Flevoland,24,Overleden,5,85
2021-03-02,37,Stadskanaal,Groningen,20,Totaal,6,1750
2021-03-02,37,Stadskanaal,Groningen,20,Ziekenhuisopname,0,15
2021-03-02,37,Stadskanaal,Groningen,20,Overleden,0,14
2021-03-02,47,Veendam,Groningen,20,Totaal,2,1257
2021-03-02,47,Veendam,Groningen,20,Ziekenhuisopname,0,7
2021-03-02,47,Veendam,Groningen,20,Overleden,0,10
2021-03-02,50,Zeewolde,Flevoland,24,Totaal,8,1183
2021-03-02,50,Zeewolde,Flevoland,24,Ziekenhuisopname,0,20
2021-03-02,50,Zeewolde,Flevoland,24,Overleden,0,13
2021-03-02,59,Achtkarspelen,Friesland,21,Totaal,5,1563
2021-03-02,59,Achtkarspelen,Friesland,21,Ziekenhuisopname,0,15
2021-03-02,59,Achtkarspelen,Friesland,21,Overleden,0,31
2021-03-02,60,Ameland,Friesland,21,Totaal,0,144
2021-03-02,60,Ameland,Friesland,21,Ziekenhuisopname,0,0
2021-03-02,60,Ameland,Friesland,21,Overleden,0,0
2021-03-02,72,Harlingen,Friesland,21,Totaal,11,413
2021-03-02,72,Harlingen,Friesland,21,Ziekenhuisopname,0,6
2021-03-02,72,Harlingen,Friesland,21,Overleden,0,3
2021-03-02,74,Heerenveen,Friesland,21,Totaal,11,1680
2021-03-02,74,Heerenveen,Friesland,21,Ziekenhuisopname,0,25
2021-03-02,74,Heerenveen,Friesland,21,Overleden,0,33
2021-03-02,80,Leeuwarden,Friesland,21,Totaal,33,4750
2021-03-02,80,Leeuwarden,Friesland,21,Ziekenhuisopname,0,80
2021-03-02,80,Leeuwarden,Friesland,21,Overleden,1,60
2021-03-02,85,Ooststellingwerf,Friesland,21,Totaal,3,813
2021-03-02,85,Ooststellingwerf,Friesland,21,Ziekenhuisopname,0,13
2021-03-02,85,Ooststellingwerf,Friesland,21,Overleden,0,6
2021-03-02,86,Opsterland,Friesland,21,Totaal,4,1023
2021-03-02,86,Opsterland,Friesland,21,Ziekenhuisopname,1,22
2021-03-02,86,Opsterland,Friesland,21,Overleden,0,5
2021-03-02,88,Schiermonnikoog,Friesland,21,Totaal,0,35
2021-03-02,88,Schiermonnikoog,Friesland,21,Ziekenhuisopname,0,1
2021-03-02,88,Schiermonnikoog,Friesland,21,Overleden,1,1
2021-03-02,90,Smallingerland,Friesland,21,Totaal,6,2040
2021-03-02,90,Smallingerland,Friesland,21,Ziekenhuisopname,0,26
2021-03-02,90,Smallingerland,Friesland,21,Overleden,0,27
2021-03-02,93,Terschelling,Friesland,21,Totaal,0,177
2021-03-02,93,Terschelling,Friesland,21,Ziekenhuisopname,0,1
2021-03-02,93,Terschelling,Friesland,21,Overleden,0,1
2021-03-02,96,Vlieland,Friesland,21,Totaal,1,41
2021-03-02,96,Vlieland,Friesland,21,Ziekenhuisopname,0,0
2021-03-02,96,Vlieland,Friesland,21,Overleden,0,0
2021-03-02,98,Weststellingwerf,Friesland,21,Totaal,6,1042
2021-03-02,98,Weststellingwerf,Friesland,21,Ziekenhuisopname,0,10
2021-03-02,98,Weststellingwerf,Friesland,21,Overleden,2,25
2021-03-02,106,Assen,Drenthe,22,Totaal,18,2295
2021-03-02,106,Assen,Drenthe,22,Ziekenhuisopname,0,41
2021-03-02,106,Assen,Drenthe,22,Overleden,0,12
2021-03-02,109,Coevorden,Drenthe,22,Totaal,23,2001
2021-03-02,109,Coevorden,Drenthe,22,Ziekenhuisopname,0,44
2021-03-02,109,Coevorden,Drenthe,22,Overleden,0,26
2021-03-02,114,Emmen,Drenthe,22,Totaal,48,5738
2021-03-02,114,Emmen,Drenthe,22,Ziekenhuisopname,3,99
2021-03-02,114,Emmen,Drenthe,22,Overleden,0,59
2021-03-02,118,Hoogeveen,Drenthe,22,Totaal,9,3318
2021-03-02,118,Hoogeveen,Drenthe,22,Ziekenhuisopname,0,60
2021-03-02,118,Hoogeveen,Drenthe,22,Overleden,0,40
2021-03-02,119,Meppel,Drenthe,22,Totaal,1,1461
2021-03-02,119,Meppel,Drenthe,22,Ziekenhuisopname,0,20
2021-03-02,119,Meppel,Drenthe,22,Overleden,0,24
2021-03-02,141,Almelo,Overijssel,23,Totaal,21,5639
2021-03-02,141,Almelo,Overijssel,23,Ziekenhuisopname,0,85
2021-03-02,141,Almelo,Overijssel,23,Overleden,0,52
2021-03-02,147,Borne,Overijssel,23,Totaal,10,1779
2021-03-02,147,Borne,Overijssel,23,Ziekenhuisopname,0,28
2021-03-02,147,Borne,Overijssel,23,Overleden,0,36
2021-03-02,148,Dalfsen,Overijssel,23,Totaal,11,1537
2021-03-02,148,Dalfsen,Overijssel,23,Ziekenhuisopname,0,22
2021-03-02,148,Dalfsen,Overijssel,23,Overleden,0,18
2021-03-02,150,Deventer,Overijssel,23,Totaal,13,5394
2021-03-02,150,Deventer,Overijssel,23,Ziekenhuisopname,0,78
2021-03-02,150,Deventer,Overijssel,23,Overleden,0,80
2021-03-02,153,Enschede,Overijssel,23,Totaal,16,10008
2021-03-02,153,Enschede,Overijssel,23,Ziekenhuisopname,1,191
2021-03-02,153,Enschede,Overijssel,23,Overleden,0,163
2021-03-02,158,Haaksbergen,Overijssel,23,Totaal,3,2130
2021-03-02,158,Haaksbergen,Overijssel,23,Ziekenhuisopname,0,32
2021-03-02,158,Haaksbergen,Overijssel,23,Overleden,0,32
2021-03-02,160,Hardenberg,Overijssel,23,Totaal,25,4057
2021-03-02,160,Hardenberg,Overijssel,23,Ziekenhuisopname,0,46
2021-03-02,160,Hardenberg,Overijssel,23,Overleden,0,37
2021-03-02,163,Hellendoorn,Overijssel,23,Totaal,11,3103
2021-03-02,163,Hellendoorn,Overijssel,23,Ziekenhuisopname,1,35
2021-03-02,163,Hellendoorn,Overijssel,23,Overleden,0,49
2021-03-02,164,Hengelo,Overijssel,23,Totaal,9,5451
2021-03-02,164,Hengelo,Overijssel,23,Ziekenhuisopname,0,64
2021-03-02,164,Hengelo,Overijssel,23,Overleden,0,65
