Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-02-07,-1,,,-1,Totaal,-13,3609
2021-02-07,-1,,,-1,Ziekenhuisopname,0,109
2021-02-07,-1,,,-1,Overleden,0,33
2021-02-07,3,Appingedam,Groningen,20,Totaal,,
2021-02-07,3,Appingedam,Groningen,20,Ziekenhuisopname,,
2021-02-07,3,Appingedam,Groningen,20,Overleden,,
2021-02-07,10,Delfzijl,Groningen,20,Totaal,,
2021-02-07,10,Delfzijl,Groningen,20,Ziekenhuisopname,,
2021-02-07,10,Delfzijl,Groningen,20,Overleden,,
2021-02-07,14,Groningen,Groningen,20,Totaal,36,7973
2021-02-07,14,Groningen,Groningen,20,Ziekenhuisopname,0,62
2021-02-07,14,Groningen,Groningen,20,Overleden,0,25
2021-02-07,24,Loppersum,Groningen,20,Totaal,,
2021-02-07,24,Loppersum,Groningen,20,Ziekenhuisopname,,
2021-02-07,24,Loppersum,Groningen,20,Overleden,,
2021-02-07,34,Almere,Flevoland,24,Totaal,55,13428
2021-02-07,34,Almere,Flevoland,24,Ziekenhuisopname,0,248
2021-02-07,34,Almere,Flevoland,24,Overleden,0,69
2021-02-07,37,Stadskanaal,Groningen,20,Totaal,7,1553
2021-02-07,37,Stadskanaal,Groningen,20,Ziekenhuisopname,0,15
2021-02-07,37,Stadskanaal,Groningen,20,Overleden,0,9
2021-02-07,47,Veendam,Groningen,20,Totaal,5,1094
2021-02-07,47,Veendam,Groningen,20,Ziekenhuisopname,0,7
2021-02-07,47,Veendam,Groningen,20,Overleden,0,9
2021-02-07,50,Zeewolde,Flevoland,24,Totaal,3,1118
2021-02-07,50,Zeewolde,Flevoland,24,Ziekenhuisopname,0,18
2021-02-07,50,Zeewolde,Flevoland,24,Overleden,0,12
2021-02-07,59,Achtkarspelen,Friesland,21,Totaal,8,1314
2021-02-07,59,Achtkarspelen,Friesland,21,Ziekenhuisopname,0,10
2021-02-07,59,Achtkarspelen,Friesland,21,Overleden,0,17
2021-02-07,60,Ameland,Friesland,21,Totaal,0,135
2021-02-07,60,Ameland,Friesland,21,Ziekenhuisopname,0,0
2021-02-07,60,Ameland,Friesland,21,Overleden,0,0
2021-02-07,72,Harlingen,Friesland,21,Totaal,3,320
2021-02-07,72,Harlingen,Friesland,21,Ziekenhuisopname,0,5
2021-02-07,72,Harlingen,Friesland,21,Overleden,0,2
2021-02-07,74,Heerenveen,Friesland,21,Totaal,9,1454
2021-02-07,74,Heerenveen,Friesland,21,Ziekenhuisopname,0,21
2021-02-07,74,Heerenveen,Friesland,21,Overleden,0,28
2021-02-07,80,Leeuwarden,Friesland,21,Totaal,42,3979
2021-02-07,80,Leeuwarden,Friesland,21,Ziekenhuisopname,1,64
