Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-03-14,-1,,,-1,Totaal,22,4299
2021-03-14,-1,,,-1,Ziekenhuisopname,0,112
2021-03-14,-1,,,-1,Overleden,0,33
2021-03-14,3,Appingedam,Groningen,20,Totaal,,
2021-03-14,3,Appingedam,Groningen,20,Ziekenhuisopname,,
2021-03-14,3,Appingedam,Groningen,20,Overleden,,
2021-03-14,10,Delfzijl,Groningen,20,Totaal,,
2021-03-14,10,Delfzijl,Groningen,20,Ziekenhuisopname,,
2021-03-14,10,Delfzijl,Groningen,20,Overleden,,
2021-03-14,14,Groningen,Groningen,20,Totaal,53,9692
2021-03-14,14,Groningen,Groningen,20,Ziekenhuisopname,0,70
2021-03-14,14,Groningen,Groningen,20,Overleden,0,31
2021-03-14,24,Loppersum,Groningen,20,Totaal,,
2021-03-14,24,Loppersum,Groningen,20,Ziekenhuisopname,,
2021-03-14,24,Loppersum,Groningen,20,Overleden,,
2021-03-14,34,Almere,Flevoland,24,Totaal,64,15014
2021-03-14,34,Almere,Flevoland,24,Ziekenhuisopname,3,280
2021-03-14,34,Almere,Flevoland,24,Overleden,1,89
2021-03-14,37,Stadskanaal,Groningen,20,Totaal,17,1854
2021-03-14,37,Stadskanaal,Groningen,20,Ziekenhuisopname,0,16
2021-03-14,37,Stadskanaal,Groningen,20,Overleden,0,16
2021-03-14,47,Veendam,Groningen,20,Totaal,7,1331
2021-03-14,47,Veendam,Groningen,20,Ziekenhuisopname,0,8
2021-03-14,47,Veendam,Groningen,20,Overleden,0,10
2021-03-14,50,Zeewolde,Flevoland,24,Totaal,1,1244
2021-03-14,50,Zeewolde,Flevoland,24,Ziekenhuisopname,0,20
2021-03-14,50,Zeewolde,Flevoland,24,Overleden,0,13
2021-03-14,59,Achtkarspelen,Friesland,21,Totaal,8,1669
2021-03-14,59,Achtkarspelen,Friesland,21,Ziekenhuisopname,0,16
2021-03-14,59,Achtkarspelen,Friesland,21,Overleden,0,33
2021-03-14,60,Ameland,Friesland,21,Totaal,0,146
2021-03-14,60,Ameland,Friesland,21,Ziekenhuisopname,0,0
2021-03-14,60,Ameland,Friesland,21,Overleden,0,0
2021-03-14,72,Harlingen,Friesland,21,Totaal,8,474
2021-03-14,72,Harlingen,Friesland,21,Ziekenhuisopname,0,7
2021-03-14,72,Harlingen,Friesland,21,Overleden,0,3
2021-03-14,74,Heerenveen,Friesland,21,Totaal,15,1805
2021-03-14,74,Heerenveen,Friesland,21,Ziekenhuisopname,0,26
2021-03-14,74,Heerenveen,Friesland,21,Overleden,0,35
2021-03-14,80,Leeuwarden,Friesland,21,Totaal,71,5199
2021-03-14,80,Leeuwarden,Friesland,21,Ziekenhuisopname,0,81
2021-03-14,80,Leeuwarden,Friesland,21,Overleden,0,62
2021-03-14,85,Ooststellingwerf,Friesland,21,Totaal,9,868
2021-03-14,85,Ooststellingwerf,Friesland,21,Ziekenhuisopname,0,13
2021-03-14,85,Ooststellingwerf,Friesland,21,Overleden,0,6
2021-03-14,86,Opsterland,Friesland,21,Totaal,13,1096
2021-03-14,86,Opsterland,Friesland,21,Ziekenhuisopname,0,22
2021-03-14,86,Opsterland,Friesland,21,Overleden,0,5
2021-03-14,88,Schiermonnikoog,Friesland,21,Totaal,0,40
2021-03-14,88,Schiermonnikoog,Friesland,21,Ziekenhuisopname,0,1
2021-03-14,88,Schiermonnikoog,Friesland,21,Overleden,0,2
2021-03-14,90,Smallingerland,Friesland,21,Totaal,20,2191
2021-03-14,90,Smallingerland,Friesland,21,Ziekenhuisopname,0,27
2021-03-14,90,Smallingerland,Friesland,21,Overleden,0,28
2021-03-14,93,Terschelling,Friesland,21,Totaal,0,188
2021-03-14,93,Terschelling,Friesland,21,Ziekenhuisopname,0,1
2021-03-14,93,Terschelling,Friesland,21,Overleden,0,1
2021-03-14,96,Vlieland,Friesland,21,Totaal,0,45
2021-03-14,96,Vlieland,Friesland,21,Ziekenhuisopname,0,0
2021-03-14,96,Vlieland,Friesland,21,Overleden,0,0
2021-03-14,98,Weststellingwerf,Friesland,21,Totaal,13,1099
2021-03-14,98,Weststellingwerf,Friesland,21,Ziekenhuisopname,0,10
2021-03-14,98,Weststellingwerf,Friesland,21,Overleden,0,27
