Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-02-17,-1,,,-1,Totaal,17,3645
2021-02-17,-1,,,-1,Ziekenhuisopname,0,109
2021-02-17,-1,,,-1,Overleden,0,32
2021-02-17,3,Appingedam,Groningen,20,Totaal,,
2021-02-17,3,Appingedam,Groningen,20,Ziekenhuisopname,,
2021-02-17,3,Appingedam,Groningen,20,Overleden,,
2021-02-17,10,Delfzijl,Groningen,20,Totaal,,
2021-02-17,10,Delfzijl,Groningen,20,Ziekenhuisopname,,
2021-02-17,10,Delfzijl,Groningen,20,Overleden,,
2021-02-17,14,Groningen,Groningen,20,Totaal,35,8247
2021-02-17,14,Groningen,Groningen,20,Ziekenhuisopname,0,64
2021-02-17,14,Groningen,Groningen,20,Overleden,1,27
2021-02-17,24,Loppersum,Groningen,20,Totaal,,
2021-02-17,24,Loppersum,Groningen,20,Ziekenhuisopname,,
2021-02-17,24,Loppersum,Groningen,20,Overleden,,
2021-02-17,34,Almere,Flevoland,24,Totaal,34,13801
2021-02-17,34,Almere,Flevoland,24,Ziekenhuisopname,4,253
2021-02-17,34,Almere,Flevoland,24,Overleden,2,74
2021-02-17,37,Stadskanaal,Groningen,20,Totaal,3,1635
2021-02-17,37,Stadskanaal,Groningen,20,Ziekenhuisopname,0,15
2021-02-17,37,Stadskanaal,Groningen,20,Overleden,0,9
2021-02-17,47,Veendam,Groningen,20,Totaal,0,1161
2021-02-17,47,Veendam,Groningen,20,Ziekenhuisopname,0,7
2021-02-17,47,Veendam,Groningen,20,Overleden,0,9
2021-02-17,50,Zeewolde,Flevoland,24,Totaal,-1,1141
2021-02-17,50,Zeewolde,Flevoland,24,Ziekenhuisopname,0,19
2021-02-17,50,Zeewolde,Flevoland,24,Overleden,0,12
2021-02-17,59,Achtkarspelen,Friesland,21,Totaal,7,1426
2021-02-17,59,Achtkarspelen,Friesland,21,Ziekenhuisopname,0,13
2021-02-17,59,Achtkarspelen,Friesland,21,Overleden,1,23
2021-02-17,60,Ameland,Friesland,21,Totaal,1,139
2021-02-17,60,Ameland,Friesland,21,Ziekenhuisopname,0,0
2021-02-17,60,Ameland,Friesland,21,Overleden,0,0
2021-02-17,72,Harlingen,Friesland,21,Totaal,4,350
