Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-04-06,-1,,,-1,Totaal,-2,214
2020-04-06,-1,,,-1,Ziekenhuisopname,1,38
2020-04-06,-1,,,-1,Overleden,1,6
2020-04-06,3,Appingedam,Groningen,20,Totaal,0,2
2020-04-06,3,Appingedam,Groningen,20,Ziekenhuisopname,0,2
2020-04-06,3,Appingedam,Groningen,20,Overleden,0,0
2020-04-06,10,Delfzijl,Groningen,20,Totaal,1,12
2020-04-06,10,Delfzijl,Groningen,20,Ziekenhuisopname,0,5
2020-04-06,10,Delfzijl,Groningen,20,Overleden,0,0
2020-04-06,14,Groningen,Groningen,20,Totaal,0,110
2020-04-06,14,Groningen,Groningen,20,Ziekenhuisopname,0,13
2020-04-06,14,Groningen,Groningen,20,Overleden,0,2
2020-04-06,24,Loppersum,Groningen,20,Totaal,0,2
2020-04-06,24,Loppersum,Groningen,20,Ziekenhuisopname,0,0
2020-04-06,24,Loppersum,Groningen,20,Overleden,0,0
2020-04-06,34,Almere,Flevoland,24,Totaal,4,119
2020-04-06,34,Almere,Flevoland,24,Ziekenhuisopname,0,77
2020-04-06,34,Almere,Flevoland,24,Overleden,0,4
2020-04-06,37,Stadskanaal,Groningen,20,Totaal,0,1
2020-04-06,37,Stadskanaal,Groningen,20,Ziekenhuisopname,0,0
2020-04-06,37,Stadskanaal,Groningen,20,Overleden,0,0
2020-04-06,47,Veendam,Groningen,20,Totaal,0,5
2020-04-06,47,Veendam,Groningen,20,Ziekenhuisopname,0,1
2020-04-06,47,Veendam,Groningen,20,Overleden,0,0
2020-04-06,50,Zeewolde,Flevoland,24,Totaal,0,15
2020-04-06,50,Zeewolde,Flevoland,24,Ziekenhuisopname,0,6
2020-04-06,50,Zeewolde,Flevoland,24,Overleden,0,0
2020-04-06,59,Achtkarspelen,Friesland,21,Totaal,0,4
2020-04-06,59,Achtkarspelen,Friesland,21,Ziekenhuisopname,0,0
2020-04-06,59,Achtkarspelen,Friesland,21,Overleden,0,0
2020-04-06,60,Ameland,Friesland,21,Totaal,0,0
2020-04-06,60,Ameland,Friesland,21,Ziekenhuisopname,0,0
2020-04-06,60,Ameland,Friesland,21,Overleden,0,0
2020-04-06,72,Harlingen,Friesland,21,Totaal,0,5
2020-04-06,72,Harlingen,Friesland,21,Ziekenhuisopname,0,2
2020-04-06,72,Harlingen,Friesland,21,Overleden,0,0
2020-04-06,74,Heerenveen,Friesland,21,Totaal,0,26
2020-04-06,74,Heerenveen,Friesland,21,Ziekenhuisopname,0,10
2020-04-06,74,Heerenveen,Friesland,21,Overleden,1,3
2020-04-06,80,Leeuwarden,Friesland,21,Totaal,2,39
2020-04-06,80,Leeuwarden,Friesland,21,Ziekenhuisopname,3,29
2020-04-06,80,Leeuwarden,Friesland,21,Overleden,1,4
2020-04-06,85,Ooststellingwerf,Friesland,21,Totaal,0,2
2020-04-06,85,Ooststellingwerf,Friesland,21,Ziekenhuisopname,0,1
2020-04-06,85,Ooststellingwerf,Friesland,21,Overleden,0,0
2020-04-06,86,Opsterland,Friesland,21,Totaal,0,10
2020-04-06,86,Opsterland,Friesland,21,Ziekenhuisopname,0,5
2020-04-06,86,Opsterland,Friesland,21,Overleden,0,0
2020-04-06,88,Schiermonnikoog,Friesland,21,Totaal,0,0
2020-04-06,88,Schiermonnikoog,Friesland,21,Ziekenhuisopname,0,0
2020-04-06,88,Schiermonnikoog,Friesland,21,Overleden,0,0
2020-04-06,90,Smallingerland,Friesland,21,Totaal,0,16
2020-04-06,90,Smallingerland,Friesland,21,Ziekenhuisopname,0,6
2020-04-06,90,Smallingerland,Friesland,21,Overleden,0,1
2020-04-06,93,Terschelling,Friesland,21,Totaal,0,1
2020-04-06,93,Terschelling,Friesland,21,Ziekenhuisopname,0,0
2020-04-06,93,Terschelling,Friesland,21,Overleden,0,0
2020-04-06,96,Vlieland,Friesland,21,Totaal,0,0
2020-04-06,96,Vlieland,Friesland,21,Ziekenhuisopname,0,0
2020-04-06,96,Vlieland,Friesland,21,Overleden,0,0
2020-04-06,98,Weststellingwerf,Friesland,21,Totaal,0,4
2020-04-06,98,Weststellingwerf,Friesland,21,Ziekenhuisopname,0,2
2020-04-06,98,Weststellingwerf,Friesland,21,Overleden,0,1
2020-04-06,106,Assen,Drenthe,22,Totaal,0,21
2020-04-06,106,Assen,Drenthe,22,Ziekenhuisopname,0,7
2020-04-06,106,Assen,Drenthe,22,Overleden,0,2
2020-04-06,109,Coevorden,Drenthe,22,Totaal,3,31
2020-04-06,109,Coevorden,Drenthe,22,Ziekenhuisopname,2,9
2020-04-06,109,Coevorden,Drenthe,22,Overleden,0,0
2020-04-06,114,Emmen,Drenthe,22,Totaal,1,33
2020-04-06,114,Emmen,Drenthe,22,Ziekenhuisopname,0,9
2020-04-06,114,Emmen,Drenthe,22,Overleden,0,3
2020-04-06,118,Hoogeveen,Drenthe,22,Totaal,1,23
2020-04-06,118,Hoogeveen,Drenthe,22,Ziekenhuisopname,2,9
2020-04-06,118,Hoogeveen,Drenthe,22,Overleden,0,0
2020-04-06,119,Meppel,Drenthe,22,Totaal,1,19
2020-04-06,119,Meppel,Drenthe,22,Ziekenhuisopname,0,4
2020-04-06,119,Meppel,Drenthe,22,Overleden,0,2
2020-04-06,141,Almelo,Overijssel,23,Totaal,6,42
2020-04-06,141,Almelo,Overijssel,23,Ziekenhuisopname,1,15
2020-04-06,141,Almelo,Overijssel,23,Overleden,0,2
2020-04-06,147,Borne,Overijssel,23,Totaal,1,30
2020-04-06,147,Borne,Overijssel,23,Ziekenhuisopname,0,12
2020-04-06,147,Borne,Overijssel,23,Overleden,1,5
2020-04-06,148,Dalfsen,Overijssel,23,Totaal,6,33
2020-04-06,148,Dalfsen,Overijssel,23,Ziekenhuisopname,2,12
2020-04-06,148,Dalfsen,Overijssel,23,Overleden,0,2
2020-04-06,150,Deventer,Overijssel,23,Totaal,6,83
2020-04-06,150,Deventer,Overijssel,23,Ziekenhuisopname,2,28
2020-04-06,150,Deventer,Overijssel,23,Overleden,0,19
2020-04-06,153,Enschede,Overijssel,23,Totaal,3,110
2020-04-06,153,Enschede,Overijssel,23,Ziekenhuisopname,2,39
2020-04-06,153,Enschede,Overijssel,23,Overleden,0,7
2020-04-06,158,Haaksbergen,Overijssel,23,Totaal,0,21
2020-04-06,158,Haaksbergen,Overijssel,23,Ziekenhuisopname,0,10
2020-04-06,158,Haaksbergen,Overijssel,23,Overleden,0,0
2020-04-06,160,Hardenberg,Overijssel,23,Totaal,5,59
2020-04-06,160,Hardenberg,Overijssel,23,Ziekenhuisopname,0,10
2020-04-06,160,Hardenberg,Overijssel,23,Overleden,1,3
2020-04-06,163,Hellendoorn,Overijssel,23,Totaal,0,34
2020-04-06,163,Hellendoorn,Overijssel,23,Ziekenhuisopname,0,6
2020-04-06,163,Hellendoorn,Overijssel,23,Overleden,0,0
2020-04-06,164,Hengelo,Overijssel,23,Totaal,1,64
2020-04-06,164,Hengelo,Overijssel,23,Ziekenhuisopname,0,11
2020-04-06,164,Hengelo,Overijssel,23,Overleden,1,6
2020-04-06,166,Kampen,Overijssel,23,Totaal,3,118
2020-04-06,166,Kampen,Overijssel,23,Ziekenhuisopname,1,40
2020-04-06,166,Kampen,Overijssel,23,Overleden,5,13
2020-04-06,168,Losser,Overijssel,23,Totaal,1,11
2020-04-06,168,Losser,Overijssel,23,Ziekenhuisopname,0,6
2020-04-06,168,Losser,Overijssel,23,Overleden,0,0
2020-04-06,171,Noordoostpolder,Flevoland,24,Totaal,1,17
2020-04-06,171,Noordoostpolder,Flevoland,24,Ziekenhuisopname,0,8
2020-04-06,171,Noordoostpolder,Flevoland,24,Overleden,0,2
2020-04-06,173,Oldenzaal,Overijssel,23,Totaal,1,27
2020-04-06,173,Oldenzaal,Overijssel,23,Ziekenhuisopname,0,11
2020-04-06,173,Oldenzaal,Overijssel,23,Overleden,0,5
2020-04-06,175,Ommen,Overijssel,23,Totaal,0,23
2020-04-06,175,Ommen,Overijssel,23,Ziekenhuisopname,0,6
2020-04-06,175,Ommen,Overijssel,23,Overleden,0,1
2020-04-06,177,Raalte,Overijssel,23,Totaal,4,37
2020-04-06,177,Raalte,Overijssel,23,Ziekenhuisopname,1,19
2020-04-06,177,Raalte,Overijssel,23,Overleden,0,6
2020-04-06,180,Staphorst,Overijssel,23,Totaal,5,23
2020-04-06,180,Staphorst,Overijssel,23,Ziekenhuisopname,0,4
2020-04-06,180,Staphorst,Overijssel,23,Overleden,1,2
2020-04-06,183,Tubbergen,Overijssel,23,Totaal,3,33
2020-04-06,183,Tubbergen,Overijssel,23,Ziekenhuisopname,0,9
2020-04-06,183,Tubbergen,Overijssel,23,Overleden,0,0
2020-04-06,184,Urk,Flevoland,24,Totaal,1,26
2020-04-06,184,Urk,Flevoland,24,Ziekenhuisopname,2,16
2020-04-06,184,Urk,Flevoland,24,Overleden,0,3
2020-04-06,189,Wierden,Overijssel,23,Totaal,0,18
2020-04-06,189,Wierden,Overijssel,23,Ziekenhuisopname,0,2
2020-04-06,189,Wierden,Overijssel,23,Overleden,0,3
2020-04-06,193,Zwolle,Overijssel,23,Totaal,16,160
2020-04-06,193,Zwolle,Overijssel,23,Ziekenhuisopname,3,38
2020-04-06,193,Zwolle,Overijssel,23,Overleden,2,19
2020-04-06,197,Aalten,Gelderland,25,Totaal,1,14
2020-04-06,197,Aalten,Gelderland,25,Ziekenhuisopname,0,1
2020-04-06,197,Aalten,Gelderland,25,Overleden,0,1
2020-04-06,200,Apeldoorn,Gelderland,25,Totaal,10,113
2020-04-06,200,Apeldoorn,Gelderland,25,Ziekenhuisopname,0,28
2020-04-06,200,Apeldoorn,Gelderland,25,Overleden,1,9
2020-04-06,202,Arnhem,Gelderland,25,Totaal,8,103
2020-04-06,202,Arnhem,Gelderland,25,Ziekenhuisopname,4,44
2020-04-06,202,Arnhem,Gelderland,25,Overleden,0,7
2020-04-06,203,Barneveld,Gelderland,25,Totaal,1,50
2020-04-06,203,Barneveld,Gelderland,25,Ziekenhuisopname,0,9
2020-04-06,203,Barneveld,Gelderland,25,Overleden,0,2
2020-04-06,209,Beuningen,Gelderland,25,Totaal,0,33
2020-04-06,209,Beuningen,Gelderland,25,Ziekenhuisopname,0,15
2020-04-06,209,Beuningen,Gelderland,25,Overleden,0,4
2020-04-06,213,Brummen,Gelderland,25,Totaal,1,13
2020-04-06,213,Brummen,Gelderland,25,Ziekenhuisopname,0,5
2020-04-06,213,Brummen,Gelderland,25,Overleden,0,1
2020-04-06,214,Buren,Gelderland,25,Totaal,0,17
2020-04-06,214,Buren,Gelderland,25,Ziekenhuisopname,0,7
2020-04-06,214,Buren,Gelderland,25,Overleden,0,1
2020-04-06,216,Culemborg,Gelderland,25,Totaal,2,36
2020-04-06,216,Culemborg,Gelderland,25,Ziekenhuisopname,1,20
2020-04-06,216,Culemborg,Gelderland,25,Overleden,1,5
2020-04-06,221,Doesburg,Gelderland,25,Totaal,1,10
2020-04-06,221,Doesburg,Gelderland,25,Ziekenhuisopname,0,4
2020-04-06,221,Doesburg,Gelderland,25,Overleden,0,2
2020-04-06,222,Doetinchem,Gelderland,25,Totaal,1,37
2020-04-06,222,Doetinchem,Gelderland,25,Ziekenhuisopname,0,6
2020-04-06,222,Doetinchem,Gelderland,25,Overleden,0,3
2020-04-06,225,Druten,Gelderland,25,Totaal,0,36
2020-04-06,225,Druten,Gelderland,25,Ziekenhuisopname,0,16
2020-04-06,225,Druten,Gelderland,25,Overleden,0,3
2020-04-06,226,Duiven,Gelderland,25,Totaal,3,17
2020-04-06,226,Duiven,Gelderland,25,Ziekenhuisopname,1,6
2020-04-06,226,Duiven,Gelderland,25,Overleden,1,1
2020-04-06,228,Ede,Gelderland,25,Totaal,4,86
2020-04-06,228,Ede,Gelderland,25,Ziekenhuisopname,4,42
2020-04-06,228,Ede,Gelderland,25,Overleden,1,10
