Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-04-07,-1,,,-1,Totaal,12,4828
2021-04-07,-1,,,-1,Ziekenhuisopname,1,126
2021-04-07,-1,,,-1,Overleden,0,35
2021-04-07,3,Appingedam,Groningen,20,Totaal,,
2021-04-07,3,Appingedam,Groningen,20,Ziekenhuisopname,,
2021-04-07,3,Appingedam,Groningen,20,Overleden,,
2021-04-07,10,Delfzijl,Groningen,20,Totaal,,
2021-04-07,10,Delfzijl,Groningen,20,Ziekenhuisopname,,
2021-04-07,10,Delfzijl,Groningen,20,Overleden,,
2021-04-07,14,Groningen,Groningen,20,Totaal,23,10918
2021-04-07,14,Groningen,Groningen,20,Ziekenhuisopname,1,79
2021-04-07,14,Groningen,Groningen,20,Overleden,4,43
2021-04-07,24,Loppersum,Groningen,20,Totaal,,
2021-04-07,24,Loppersum,Groningen,20,Ziekenhuisopname,,
2021-04-07,24,Loppersum,Groningen,20,Overleden,,
2021-04-07,34,Almere,Flevoland,24,Totaal,72,16712
2021-04-07,34,Almere,Flevoland,24,Ziekenhuisopname,2,303
2021-04-07,34,Almere,Flevoland,24,Overleden,0,93
2021-04-07,37,Stadskanaal,Groningen,20,Totaal,10,2087
2021-04-07,37,Stadskanaal,Groningen,20,Ziekenhuisopname,0,17
2021-04-07,37,Stadskanaal,Groningen,20,Overleden,0,16
2021-04-07,47,Veendam,Groningen,20,Totaal,12,1537
2021-04-07,47,Veendam,Groningen,20,Ziekenhuisopname,0,10
2021-04-07,47,Veendam,Groningen,20,Overleden,0,10
2021-04-07,50,Zeewolde,Flevoland,24,Totaal,7,1375
2021-04-07,50,Zeewolde,Flevoland,24,Ziekenhuisopname,0,21
2021-04-07,50,Zeewolde,Flevoland,24,Overleden,0,13
2021-04-07,59,Achtkarspelen,Friesland,21,Totaal,8,1834
2021-04-07,59,Achtkarspelen,Friesland,21,Ziekenhuisopname,0,18
2021-04-07,59,Achtkarspelen,Friesland,21,Overleden,0,37
2021-04-07,60,Ameland,Friesland,21,Totaal,2,156
2021-04-07,60,Ameland,Friesland,21,Ziekenhuisopname,0,0
2021-04-07,60,Ameland,Friesland,21,Overleden,0,0
2021-04-07,72,Harlingen,Friesland,21,Totaal,5,574
2021-04-07,72,Harlingen,Friesland,21,Ziekenhuisopname,0,8
2021-04-07,72,Harlingen,Friesland,21,Overleden,0,3
2021-04-07,74,Heerenveen,Friesland,21,Totaal,14,2087
2021-04-07,74,Heerenveen,Friesland,21,Ziekenhuisopname,1,30
2021-04-07,74,Heerenveen,Friesland,21,Overleden,0,36
2021-04-07,80,Leeuwarden,Friesland,21,Totaal,35,5982
2021-04-07,80,Leeuwarden,Friesland,21,Ziekenhuisopname,0,85
2021-04-07,80,Leeuwarden,Friesland,21,Overleden,0,67
2021-04-07,85,Ooststellingwerf,Friesland,21,Totaal,6,1118
2021-04-07,85,Ooststellingwerf,Friesland,21,Ziekenhuisopname,0,13
2021-04-07,85,Ooststellingwerf,Friesland,21,Overleden,0,6
2021-04-07,86,Opsterland,Friesland,21,Totaal,3,1252
2021-04-07,86,Opsterland,Friesland,21,Ziekenhuisopname,0,25
2021-04-07,86,Opsterland,Friesland,21,Overleden,0,7
2021-04-07,88,Schiermonnikoog,Friesland,21,Totaal,0,43
2021-04-07,88,Schiermonnikoog,Friesland,21,Ziekenhuisopname,0,1
2021-04-07,88,Schiermonnikoog,Friesland,21,Overleden,0,2
2021-04-07,90,Smallingerland,Friesland,21,Totaal,6,2660
