Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-04-08,-1,,,-1,Totaal,77,4905
2021-04-08,-1,,,-1,Ziekenhuisopname,1,127
2021-04-08,-1,,,-1,Overleden,0,35
2021-04-08,3,Appingedam,Groningen,20,Totaal,,
2021-04-08,3,Appingedam,Groningen,20,Ziekenhuisopname,,
2021-04-08,3,Appingedam,Groningen,20,Overleden,,
2021-04-08,10,Delfzijl,Groningen,20,Totaal,,
2021-04-08,10,Delfzijl,Groningen,20,Ziekenhuisopname,,
2021-04-08,10,Delfzijl,Groningen,20,Overleden,,
2021-04-08,14,Groningen,Groningen,20,Totaal,59,10977
2021-04-08,14,Groningen,Groningen,20,Ziekenhuisopname,1,80
2021-04-08,14,Groningen,Groningen,20,Overleden,0,43
2021-04-08,24,Loppersum,Groningen,20,Totaal,,
2021-04-08,24,Loppersum,Groningen,20,Ziekenhuisopname,,
2021-04-08,24,Loppersum,Groningen,20,Overleden,,
2021-04-08,34,Almere,Flevoland,24,Totaal,57,16769
2021-04-08,34,Almere,Flevoland,24,Ziekenhuisopname,0,303
2021-04-08,34,Almere,Flevoland,24,Overleden,0,93
2021-04-08,37,Stadskanaal,Groningen,20,Totaal,8,2095
2021-04-08,37,Stadskanaal,Groningen,20,Ziekenhuisopname,0,17
2021-04-08,37,Stadskanaal,Groningen,20,Overleden,0,16
2021-04-08,47,Veendam,Groningen,20,Totaal,12,1549
2021-04-08,47,Veendam,Groningen,20,Ziekenhuisopname,0,10
2021-04-08,47,Veendam,Groningen,20,Overleden,0,10
2021-04-08,50,Zeewolde,Flevoland,24,Totaal,2,1377
2021-04-08,50,Zeewolde,Flevoland,24,Ziekenhuisopname,0,21
2021-04-08,50,Zeewolde,Flevoland,24,Overleden,0,13
2021-04-08,59,Achtkarspelen,Friesland,21,Totaal,8,1842
2021-04-08,59,Achtkarspelen,Friesland,21,Ziekenhuisopname,0,18
2021-04-08,59,Achtkarspelen,Friesland,21,Overleden,0,37
2021-04-08,60,Ameland,Friesland,21,Totaal,2,158
2021-04-08,60,Ameland,Friesland,21,Ziekenhuisopname,0,0
2021-04-08,60,Ameland,Friesland,21,Overleden,0,0
2021-04-08,72,Harlingen,Friesland,21,Totaal,8,582
2021-04-08,72,Harlingen,Friesland,21,Ziekenhuisopname,0,8
2021-04-08,72,Harlingen,Friesland,21,Overleden,0,3
2021-04-08,74,Heerenveen,Friesland,21,Totaal,15,2102
2021-04-08,74,Heerenveen,Friesland,21,Ziekenhuisopname,0,30
