Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-07-16,-1,,,-1,Totaal,0,492
2020-07-16,-1,,,-1,Ziekenhuisopname,0,61
2020-07-16,-1,,,-1,Overleden,0,18
2020-07-16,3,Appingedam,Groningen,20,Totaal,0,5
2020-07-16,3,Appingedam,Groningen,20,Ziekenhuisopname,0,3
2020-07-16,3,Appingedam,Groningen,20,Overleden,0,0
2020-07-16,10,Delfzijl,Groningen,20,Totaal,0,18
2020-07-16,10,Delfzijl,Groningen,20,Ziekenhuisopname,0,6
2020-07-16,10,Delfzijl,Groningen,20,Overleden,0,0
2020-07-16,14,Groningen,Groningen,20,Totaal,0,176
2020-07-16,14,Groningen,Groningen,20,Ziekenhuisopname,0,18
2020-07-16,14,Groningen,Groningen,20,Overleden,0,3
2020-07-16,24,Loppersum,Groningen,20,Totaal,0,2
2020-07-16,24,Loppersum,Groningen,20,Ziekenhuisopname,0,0
2020-07-16,24,Loppersum,Groningen,20,Overleden,0,0
2020-07-16,34,Almere,Flevoland,24,Totaal,0,453
2020-07-16,34,Almere,Flevoland,24,Ziekenhuisopname,0,123
2020-07-16,34,Almere,Flevoland,24,Overleden,0,31
2020-07-16,37,Stadskanaal,Groningen,20,Totaal,0,9
2020-07-16,37,Stadskanaal,Groningen,20,Ziekenhuisopname,0,2
2020-07-16,37,Stadskanaal,Groningen,20,Overleden,0,2
2020-07-16,47,Veendam,Groningen,20,Totaal,0,8
2020-07-16,47,Veendam,Groningen,20,Ziekenhuisopname,0,2
2020-07-16,47,Veendam,Groningen,20,Overleden,0,0
2020-07-16,50,Zeewolde,Flevoland,24,Totaal,0,50
2020-07-16,50,Zeewolde,Flevoland,24,Ziekenhuisopname,0,12
2020-07-16,50,Zeewolde,Flevoland,24,Overleden,0,6
2020-07-16,59,Achtkarspelen,Friesland,21,Totaal,1,13
2020-07-16,59,Achtkarspelen,Friesland,21,Ziekenhuisopname,0,0
2020-07-16,59,Achtkarspelen,Friesland,21,Overleden,0,0
2020-07-16,60,Ameland,Friesland,21,Totaal,0,0
2020-07-16,60,Ameland,Friesland,21,Ziekenhuisopname,0,0
2020-07-16,60,Ameland,Friesland,21,Overleden,0,0
2020-07-16,72,Harlingen,Friesland,21,Totaal,0,17
2020-07-16,72,Harlingen,Friesland,21,Ziekenhuisopname,0,4
2020-07-16,72,Harlingen,Friesland,21,Overleden,0,1
2020-07-16,74,Heerenveen,Friesland,21,Totaal,0,95
2020-07-16,74,Heerenveen,Friesland,21,Ziekenhuisopname,0,13
2020-07-16,74,Heerenveen,Friesland,21,Overleden,0,21
2020-07-16,80,Leeuwarden,Friesland,21,Totaal,0,68
2020-07-16,80,Leeuwarden,Friesland,21,Ziekenhuisopname,0,33
2020-07-16,80,Leeuwarden,Friesland,21,Overleden,0,6
2020-07-16,85,Ooststellingwerf,Friesland,21,Totaal,1,8
2020-07-16,85,Ooststellingwerf,Friesland,21,Ziekenhuisopname,0,3
2020-07-16,85,Ooststellingwerf,Friesland,21,Overleden,0,0
2020-07-16,86,Opsterland,Friesland,21,Totaal,0,24
2020-07-16,86,Opsterland,Friesland,21,Ziekenhuisopname,0,7
2020-07-16,86,Opsterland,Friesland,21,Overleden,0,0
2020-07-16,88,Schiermonnikoog,Friesland,21,Totaal,0,0
2020-07-16,88,Schiermonnikoog,Friesland,21,Ziekenhuisopname,0,0
2020-07-16,88,Schiermonnikoog,Friesland,21,Overleden,0,0
2020-07-16,90,Smallingerland,Friesland,21,Totaal,0,58
2020-07-16,90,Smallingerland,Friesland,21,Ziekenhuisopname,0,9
2020-07-16,90,Smallingerland,Friesland,21,Overleden,0,5
2020-07-16,93,Terschelling,Friesland,21,Totaal,0,2
2020-07-16,93,Terschelling,Friesland,21,Ziekenhuisopname,0,0
2020-07-16,93,Terschelling,Friesland,21,Overleden,0,0
2020-07-16,96,Vlieland,Friesland,21,Totaal,0,0
2020-07-16,96,Vlieland,Friesland,21,Ziekenhuisopname,0,0
2020-07-16,96,Vlieland,Friesland,21,Overleden,0,0
2020-07-16,98,Weststellingwerf,Friesland,21,Totaal,0,28
2020-07-16,98,Weststellingwerf,Friesland,21,Ziekenhuisopname,0,3
2020-07-16,98,Weststellingwerf,Friesland,21,Overleden,0,4
2020-07-16,106,Assen,Drenthe,22,Totaal,0,47
2020-07-16,106,Assen,Drenthe,22,Ziekenhuisopname,0,12
2020-07-16,106,Assen,Drenthe,22,Overleden,0,2
2020-07-16,109,Coevorden,Drenthe,22,Totaal,0,57
2020-07-16,109,Coevorden,Drenthe,22,Ziekenhuisopname,0,13
2020-07-16,109,Coevorden,Drenthe,22,Overleden,0,2
2020-07-16,114,Emmen,Drenthe,22,Totaal,0,103
2020-07-16,114,Emmen,Drenthe,22,Ziekenhuisopname,0,20
2020-07-16,114,Emmen,Drenthe,22,Overleden,0,11
2020-07-16,118,Hoogeveen,Drenthe,22,Totaal,0,93
2020-07-16,118,Hoogeveen,Drenthe,22,Ziekenhuisopname,0,19
2020-07-16,118,Hoogeveen,Drenthe,22,Overleden,0,8
2020-07-16,119,Meppel,Drenthe,22,Totaal,0,45
2020-07-16,119,Meppel,Drenthe,22,Ziekenhuisopname,0,9
2020-07-16,119,Meppel,Drenthe,22,Overleden,0,5
2020-07-16,141,Almelo,Overijssel,23,Totaal,0,93
2020-07-16,141,Almelo,Overijssel,23,Ziekenhuisopname,0,23
2020-07-16,141,Almelo,Overijssel,23,Overleden,0,9
2020-07-16,147,Borne,Overijssel,23,Totaal,0,50
2020-07-16,147,Borne,Overijssel,23,Ziekenhuisopname,0,14
2020-07-16,147,Borne,Overijssel,23,Overleden,0,6
2020-07-16,148,Dalfsen,Overijssel,23,Totaal,0,80
2020-07-16,148,Dalfsen,Overijssel,23,Ziekenhuisopname,0,16
2020-07-16,148,Dalfsen,Overijssel,23,Overleden,0,6
2020-07-16,150,Deventer,Overijssel,23,Totaal,0,340
2020-07-16,150,Deventer,Overijssel,23,Ziekenhuisopname,0,47
2020-07-16,150,Deventer,Overijssel,23,Overleden,0,33
2020-07-16,153,Enschede,Overijssel,23,Totaal,2,252
2020-07-16,153,Enschede,Overijssel,23,Ziekenhuisopname,0,53
2020-07-16,153,Enschede,Overijssel,23,Overleden,0,25
2020-07-16,158,Haaksbergen,Overijssel,23,Totaal,0,56
2020-07-16,158,Haaksbergen,Overijssel,23,Ziekenhuisopname,0,14
2020-07-16,158,Haaksbergen,Overijssel,23,Overleden,0,7
2020-07-16,160,Hardenberg,Overijssel,23,Totaal,0,170
2020-07-16,160,Hardenberg,Overijssel,23,Ziekenhuisopname,0,23
2020-07-16,160,Hardenberg,Overijssel,23,Overleden,0,8
2020-07-16,163,Hellendoorn,Overijssel,23,Totaal,0,96
2020-07-16,163,Hellendoorn,Overijssel,23,Ziekenhuisopname,0,8
2020-07-16,163,Hellendoorn,Overijssel,23,Overleden,0,12
2020-07-16,164,Hengelo,Overijssel,23,Totaal,0,129
2020-07-16,164,Hengelo,Overijssel,23,Ziekenhuisopname,0,21
2020-07-16,164,Hengelo,Overijssel,23,Overleden,0,19
2020-07-16,166,Kampen,Overijssel,23,Totaal,0,343
2020-07-16,166,Kampen,Overijssel,23,Ziekenhuisopname,0,59
2020-07-16,166,Kampen,Overijssel,23,Overleden,0,27
2020-07-16,168,Losser,Overijssel,23,Totaal,0,26
