Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-03-29,-1,,,-1,Totaal,26,305
2020-03-29,-1,,,-1,Ziekenhuisopname,,
2020-03-29,-1,,,-1,Overleden,,
2020-03-29,3,Appingedam,Groningen,20,Totaal,0,1
2020-03-29,3,Appingedam,Groningen,20,Ziekenhuisopname,,
2020-03-29,3,Appingedam,Groningen,20,Overleden,,
2020-03-29,10,Delfzijl,Groningen,20,Totaal,0,7
2020-03-29,10,Delfzijl,Groningen,20,Ziekenhuisopname,,
2020-03-29,10,Delfzijl,Groningen,20,Overleden,,
2020-03-29,14,Groningen,Groningen,20,Totaal,2,87
2020-03-29,14,Groningen,Groningen,20,Ziekenhuisopname,,
2020-03-29,14,Groningen,Groningen,20,Overleden,,
2020-03-29,24,Loppersum,Groningen,20,Totaal,0,1
2020-03-29,24,Loppersum,Groningen,20,Ziekenhuisopname,,
2020-03-29,24,Loppersum,Groningen,20,Overleden,,
2020-03-29,34,Almere,Flevoland,24,Totaal,9,57
2020-03-29,34,Almere,Flevoland,24,Ziekenhuisopname,,
2020-03-29,34,Almere,Flevoland,24,Overleden,,
2020-03-29,37,Stadskanaal,Groningen,20,Totaal,0,1
2020-03-29,37,Stadskanaal,Groningen,20,Ziekenhuisopname,,
2020-03-29,37,Stadskanaal,Groningen,20,Overleden,,
2020-03-29,47,Veendam,Groningen,20,Totaal,0,2
2020-03-29,47,Veendam,Groningen,20,Ziekenhuisopname,,
2020-03-29,47,Veendam,Groningen,20,Overleden,,
2020-03-29,50,Zeewolde,Flevoland,24,Totaal,1,8
2020-03-29,50,Zeewolde,Flevoland,24,Ziekenhuisopname,,
2020-03-29,50,Zeewolde,Flevoland,24,Overleden,,
2020-03-29,59,Achtkarspelen,Friesland,21,Totaal,0,2
2020-03-29,59,Achtkarspelen,Friesland,21,Ziekenhuisopname,,
2020-03-29,59,Achtkarspelen,Friesland,21,Overleden,,
2020-03-29,60,Ameland,Friesland,21,Totaal,0,0
2020-03-29,60,Ameland,Friesland,21,Ziekenhuisopname,,
2020-03-29,60,Ameland,Friesland,21,Overleden,,
2020-03-29,72,Harlingen,Friesland,21,Totaal,1,4
2020-03-29,72,Harlingen,Friesland,21,Ziekenhuisopname,,
2020-03-29,72,Harlingen,Friesland,21,Overleden,,
2020-03-29,74,Heerenveen,Friesland,21,Totaal,1,8
2020-03-29,74,Heerenveen,Friesland,21,Ziekenhuisopname,,
2020-03-29,74,Heerenveen,Friesland,21,Overleden,,
2020-03-29,80,Leeuwarden,Friesland,21,Totaal,3,23
2020-03-29,80,Leeuwarden,Friesland,21,Ziekenhuisopname,,
2020-03-29,80,Leeuwarden,Friesland,21,Overleden,,
2020-03-29,85,Ooststellingwerf,Friesland,21,Totaal,0,1
2020-03-29,85,Ooststellingwerf,Friesland,21,Ziekenhuisopname,,
2020-03-29,85,Ooststellingwerf,Friesland,21,Overleden,,
2020-03-29,86,Opsterland,Friesland,21,Totaal,1,7
2020-03-29,86,Opsterland,Friesland,21,Ziekenhuisopname,,
2020-03-29,86,Opsterland,Friesland,21,Overleden,,
2020-03-29,88,Schiermonnikoog,Friesland,21,Totaal,0,0
2020-03-29,88,Schiermonnikoog,Friesland,21,Ziekenhuisopname,,
2020-03-29,88,Schiermonnikoog,Friesland,21,Overleden,,
2020-03-29,90,Smallingerland,Friesland,21,Totaal,1,8
2020-03-29,90,Smallingerland,Friesland,21,Ziekenhuisopname,,
2020-03-29,90,Smallingerland,Friesland,21,Overleden,,
2020-03-29,93,Terschelling,Friesland,21,Totaal,0,0
2020-03-29,93,Terschelling,Friesland,21,Ziekenhuisopname,,
2020-03-29,93,Terschelling,Friesland,21,Overleden,,
2020-03-29,96,Vlieland,Friesland,21,Totaal,0,0
2020-03-29,96,Vlieland,Friesland,21,Ziekenhuisopname,,
2020-03-29,96,Vlieland,Friesland,21,Overleden,,
2020-03-29,98,Weststellingwerf,Friesland,21,Totaal,1,3
2020-03-29,98,Weststellingwerf,Friesland,21,Ziekenhuisopname,,
2020-03-29,98,Weststellingwerf,Friesland,21,Overleden,,
2020-03-29,106,Assen,Drenthe,22,Totaal,2,12
2020-03-29,106,Assen,Drenthe,22,Ziekenhuisopname,,
