Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-08-08,-1,,,-1,Totaal,1,531
2020-08-08,-1,,,-1,Ziekenhuisopname,0,62
2020-08-08,-1,,,-1,Overleden,0,18
2020-08-08,3,Appingedam,Groningen,20,Totaal,0,5
2020-08-08,3,Appingedam,Groningen,20,Ziekenhuisopname,0,3
2020-08-08,3,Appingedam,Groningen,20,Overleden,0,0
2020-08-08,10,Delfzijl,Groningen,20,Totaal,1,19
2020-08-08,10,Delfzijl,Groningen,20,Ziekenhuisopname,0,6
2020-08-08,10,Delfzijl,Groningen,20,Overleden,0,0
2020-08-08,14,Groningen,Groningen,20,Totaal,4,221
2020-08-08,14,Groningen,Groningen,20,Ziekenhuisopname,0,18
2020-08-08,14,Groningen,Groningen,20,Overleden,0,3
2020-08-08,24,Loppersum,Groningen,20,Totaal,0,2
2020-08-08,24,Loppersum,Groningen,20,Ziekenhuisopname,0,0
2020-08-08,24,Loppersum,Groningen,20,Overleden,0,0
2020-08-08,34,Almere,Flevoland,24,Totaal,3,514
2020-08-08,34,Almere,Flevoland,24,Ziekenhuisopname,0,127
2020-08-08,34,Almere,Flevoland,24,Overleden,0,32
2020-08-08,37,Stadskanaal,Groningen,20,Totaal,0,9
2020-08-08,37,Stadskanaal,Groningen,20,Ziekenhuisopname,0,2
2020-08-08,37,Stadskanaal,Groningen,20,Overleden,0,2
2020-08-08,47,Veendam,Groningen,20,Totaal,0,8
2020-08-08,47,Veendam,Groningen,20,Ziekenhuisopname,0,2
2020-08-08,47,Veendam,Groningen,20,Overleden,0,0
2020-08-08,50,Zeewolde,Flevoland,24,Totaal,0,51
2020-08-08,50,Zeewolde,Flevoland,24,Ziekenhuisopname,0,12
2020-08-08,50,Zeewolde,Flevoland,24,Overleden,0,6
2020-08-08,59,Achtkarspelen,Friesland,21,Totaal,0,15
2020-08-08,59,Achtkarspelen,Friesland,21,Ziekenhuisopname,0,0
2020-08-08,59,Achtkarspelen,Friesland,21,Overleden,0,0
2020-08-08,60,Ameland,Friesland,21,Totaal,0,0
2020-08-08,60,Ameland,Friesland,21,Ziekenhuisopname,0,0
2020-08-08,60,Ameland,Friesland,21,Overleden,0,0
2020-08-08,72,Harlingen,Friesland,21,Totaal,0,17
2020-08-08,72,Harlingen,Friesland,21,Ziekenhuisopname,0,4
2020-08-08,72,Harlingen,Friesland,21,Overleden,0,1
2020-08-08,74,Heerenveen,Friesland,21,Totaal,0,95
2020-08-08,74,Heerenveen,Friesland,21,Ziekenhuisopname,0,13
2020-08-08,74,Heerenveen,Friesland,21,Overleden,0,21
2020-08-08,80,Leeuwarden,Friesland,21,Totaal,1,73
2020-08-08,80,Leeuwarden,Friesland,21,Ziekenhuisopname,0,33
2020-08-08,80,Leeuwarden,Friesland,21,Overleden,0,6
2020-08-08,85,Ooststellingwerf,Friesland,21,Totaal,0,8
2020-08-08,85,Ooststellingwerf,Friesland,21,Ziekenhuisopname,0,3
2020-08-08,85,Ooststellingwerf,Friesland,21,Overleden,0,0
2020-08-08,86,Opsterland,Friesland,21,Totaal,0,24
2020-08-08,86,Opsterland,Friesland,21,Ziekenhuisopname,0,7
2020-08-08,86,Opsterland,Friesland,21,Overleden,0,0
2020-08-08,88,Schiermonnikoog,Friesland,21,Totaal,0,0
2020-08-08,88,Schiermonnikoog,Friesland,21,Ziekenhuisopname,0,0
2020-08-08,88,Schiermonnikoog,Friesland,21,Overleden,0,0
2020-08-08,90,Smallingerland,Friesland,21,Totaal,0,59
2020-08-08,90,Smallingerland,Friesland,21,Ziekenhuisopname,0,9
2020-08-08,90,Smallingerland,Friesland,21,Overleden,0,5
2020-08-08,93,Terschelling,Friesland,21,Totaal,0,2
2020-08-08,93,Terschelling,Friesland,21,Ziekenhuisopname,0,0
2020-08-08,93,Terschelling,Friesland,21,Overleden,0,0
2020-08-08,96,Vlieland,Friesland,21,Totaal,0,0
2020-08-08,96,Vlieland,Friesland,21,Ziekenhuisopname,0,0
2020-08-08,96,Vlieland,Friesland,21,Overleden,0,0
2020-08-08,98,Weststellingwerf,Friesland,21,Totaal,0,29
2020-08-08,98,Weststellingwerf,Friesland,21,Ziekenhuisopname,0,3
2020-08-08,98,Weststellingwerf,Friesland,21,Overleden,0,4
2020-08-08,106,Assen,Drenthe,22,Totaal,1,53
2020-08-08,106,Assen,Drenthe,22,Ziekenhuisopname,0,12
2020-08-08,106,Assen,Drenthe,22,Overleden,0,2
