Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-05-15,-1,,,-1,Totaal,0,371
2020-05-15,-1,,,-1,Ziekenhuisopname,1,63
2020-05-15,-1,,,-1,Overleden,0,17
2020-05-15,3,Appingedam,Groningen,20,Totaal,0,5
2020-05-15,3,Appingedam,Groningen,20,Ziekenhuisopname,0,3
2020-05-15,3,Appingedam,Groningen,20,Overleden,0,0
2020-05-15,10,Delfzijl,Groningen,20,Totaal,0,17
2020-05-15,10,Delfzijl,Groningen,20,Ziekenhuisopname,0,6
2020-05-15,10,Delfzijl,Groningen,20,Overleden,0,0
2020-05-15,14,Groningen,Groningen,20,Totaal,0,164
2020-05-15,14,Groningen,Groningen,20,Ziekenhuisopname,0,18
2020-05-15,14,Groningen,Groningen,20,Overleden,0,3
2020-05-15,24,Loppersum,Groningen,20,Totaal,0,2
2020-05-15,24,Loppersum,Groningen,20,Ziekenhuisopname,0,0
2020-05-15,24,Loppersum,Groningen,20,Overleden,0,0
2020-05-15,34,Almere,Flevoland,24,Totaal,4,400
2020-05-15,34,Almere,Flevoland,24,Ziekenhuisopname,1,123
2020-05-15,34,Almere,Flevoland,24,Overleden,7,26
2020-05-15,37,Stadskanaal,Groningen,20,Totaal,0,7
2020-05-15,37,Stadskanaal,Groningen,20,Ziekenhuisopname,0,2
2020-05-15,37,Stadskanaal,Groningen,20,Overleden,0,1
2020-05-15,47,Veendam,Groningen,20,Totaal,0,8
2020-05-15,47,Veendam,Groningen,20,Ziekenhuisopname,0,2
2020-05-15,47,Veendam,Groningen,20,Overleden,0,0
2020-05-15,50,Zeewolde,Flevoland,24,Totaal,0,41
2020-05-15,50,Zeewolde,Flevoland,24,Ziekenhuisopname,0,12
2020-05-15,50,Zeewolde,Flevoland,24,Overleden,1,5
2020-05-15,59,Achtkarspelen,Friesland,21,Totaal,0,11
2020-05-15,59,Achtkarspelen,Friesland,21,Ziekenhuisopname,0,0
