Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-09-12,-1,,,-1,Totaal,23,701
2020-09-12,-1,,,-1,Ziekenhuisopname,0,66
2020-09-12,-1,,,-1,Overleden,0,18
2020-09-12,3,Appingedam,Groningen,20,Totaal,0,7
2020-09-12,3,Appingedam,Groningen,20,Ziekenhuisopname,0,3
2020-09-12,3,Appingedam,Groningen,20,Overleden,0,0
2020-09-12,10,Delfzijl,Groningen,20,Totaal,0,65
2020-09-12,10,Delfzijl,Groningen,20,Ziekenhuisopname,0,6
2020-09-12,10,Delfzijl,Groningen,20,Overleden,0,0
2020-09-12,14,Groningen,Groningen,20,Totaal,26,415
2020-09-12,14,Groningen,Groningen,20,Ziekenhuisopname,0,18
2020-09-12,14,Groningen,Groningen,20,Overleden,0,3
2020-09-12,24,Loppersum,Groningen,20,Totaal,0,3
2020-09-12,24,Loppersum,Groningen,20,Ziekenhuisopname,0,0
2020-09-12,24,Loppersum,Groningen,20,Overleden,0,0
2020-09-12,34,Almere,Flevoland,24,Totaal,18,901
2020-09-12,34,Almere,Flevoland,24,Ziekenhuisopname,0,132
2020-09-12,34,Almere,Flevoland,24,Overleden,0,34
2020-09-12,37,Stadskanaal,Groningen,20,Totaal,0,14
2020-09-12,37,Stadskanaal,Groningen,20,Ziekenhuisopname,0,2
2020-09-12,37,Stadskanaal,Groningen,20,Overleden,0,2
2020-09-12,47,Veendam,Groningen,20,Totaal,2,30
2020-09-12,47,Veendam,Groningen,20,Ziekenhuisopname,0,2
2020-09-12,47,Veendam,Groningen,20,Overleden,0,1
2020-09-12,50,Zeewolde,Flevoland,24,Totaal,1,66
2020-09-12,50,Zeewolde,Flevoland,24,Ziekenhuisopname,0,12
2020-09-12,50,Zeewolde,Flevoland,24,Overleden,0,6
2020-09-12,59,Achtkarspelen,Friesland,21,Totaal,1,22
2020-09-12,59,Achtkarspelen,Friesland,21,Ziekenhuisopname,0,0
2020-09-12,59,Achtkarspelen,Friesland,21,Overleden,0,0
2020-09-12,60,Ameland,Friesland,21,Totaal,0,0
2020-09-12,60,Ameland,Friesland,21,Ziekenhuisopname,0,0
2020-09-12,60,Ameland,Friesland,21,Overleden,0,0
2020-09-12,72,Harlingen,Friesland,21,Totaal,0,21
2020-09-12,72,Harlingen,Friesland,21,Ziekenhuisopname,0,4
2020-09-12,72,Harlingen,Friesland,21,Overleden,0,1
2020-09-12,74,Heerenveen,Friesland,21,Totaal,0,113
2020-09-12,74,Heerenveen,Friesland,21,Ziekenhuisopname,0,13
2020-09-12,74,Heerenveen,Friesland,21,Overleden,0,21
2020-09-12,80,Leeuwarden,Friesland,21,Totaal,2,138
2020-09-12,80,Leeuwarden,Friesland,21,Ziekenhuisopname,0,34
2020-09-12,80,Leeuwarden,Friesland,21,Overleden,0,6
2020-09-12,85,Ooststellingwerf,Friesland,21,Totaal,0,10
2020-09-12,85,Ooststellingwerf,Friesland,21,Ziekenhuisopname,0,3
2020-09-12,85,Ooststellingwerf,Friesland,21,Overleden,0,0
2020-09-12,86,Opsterland,Friesland,21,Totaal,0,29
2020-09-12,86,Opsterland,Friesland,21,Ziekenhuisopname,0,7
2020-09-12,86,Opsterland,Friesland,21,Overleden,0,0
2020-09-12,88,Schiermonnikoog,Friesland,21,Totaal,0,0
2020-09-12,88,Schiermonnikoog,Friesland,21,Ziekenhuisopname,0,0
2020-09-12,88,Schiermonnikoog,Friesland,21,Overleden,0,0
2020-09-12,90,Smallingerland,Friesland,21,Totaal,1,67
2020-09-12,90,Smallingerland,Friesland,21,Ziekenhuisopname,0,9
2020-09-12,90,Smallingerland,Friesland,21,Overleden,0,5
2020-09-12,93,Terschelling,Friesland,21,Totaal,0,2
2020-09-12,93,Terschelling,Friesland,21,Ziekenhuisopname,0,0
2020-09-12,93,Terschelling,Friesland,21,Overleden,0,0
2020-09-12,96,Vlieland,Friesland,21,Totaal,0,0
2020-09-12,96,Vlieland,Friesland,21,Ziekenhuisopname,0,0
2020-09-12,96,Vlieland,Friesland,21,Overleden,0,0
2020-09-12,98,Weststellingwerf,Friesland,21,Totaal,0,30
2020-09-12,98,Weststellingwerf,Friesland,21,Ziekenhuisopname,0,3
2020-09-12,98,Weststellingwerf,Friesland,21,Overleden,0,4
