Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-09-29,-1,,,-1,Totaal,9,1004
2020-09-29,-1,,,-1,Ziekenhuisopname,3,73
2020-09-29,-1,,,-1,Overleden,0,18
2020-09-29,3,Appingedam,Groningen,20,Totaal,1,18
2020-09-29,3,Appingedam,Groningen,20,Ziekenhuisopname,0,3
2020-09-29,3,Appingedam,Groningen,20,Overleden,0,0
2020-09-29,10,Delfzijl,Groningen,20,Totaal,0,69
2020-09-29,10,Delfzijl,Groningen,20,Ziekenhuisopname,0,6
2020-09-29,10,Delfzijl,Groningen,20,Overleden,0,0
2020-09-29,14,Groningen,Groningen,20,Totaal,63,1123
2020-09-29,14,Groningen,Groningen,20,Ziekenhuisopname,1,19
2020-09-29,14,Groningen,Groningen,20,Overleden,0,3
2020-09-29,24,Loppersum,Groningen,20,Totaal,2,12
2020-09-29,24,Loppersum,Groningen,20,Ziekenhuisopname,0,0
2020-09-29,24,Loppersum,Groningen,20,Overleden,0,0
2020-09-29,34,Almere,Flevoland,24,Totaal,45,1336
2020-09-29,34,Almere,Flevoland,24,Ziekenhuisopname,0,137
2020-09-29,34,Almere,Flevoland,24,Overleden,0,37
2020-09-29,37,Stadskanaal,Groningen,20,Totaal,3,53
2020-09-29,37,Stadskanaal,Groningen,20,Ziekenhuisopname,0,2
2020-09-29,37,Stadskanaal,Groningen,20,Overleden,0,2
2020-09-29,47,Veendam,Groningen,20,Totaal,1,46
2020-09-29,47,Veendam,Groningen,20,Ziekenhuisopname,0,2
2020-09-29,47,Veendam,Groningen,20,Overleden,0,1
2020-09-29,50,Zeewolde,Flevoland,24,Totaal,6,104
2020-09-29,50,Zeewolde,Flevoland,24,Ziekenhuisopname,0,12
2020-09-29,50,Zeewolde,Flevoland,24,Overleden,0,6
2020-09-29,59,Achtkarspelen,Friesland,21,Totaal,2,33
2020-09-29,59,Achtkarspelen,Friesland,21,Ziekenhuisopname,0,0
2020-09-29,59,Achtkarspelen,Friesland,21,Overleden,0,0
2020-09-29,60,Ameland,Friesland,21,Totaal,0,1
2020-09-29,60,Ameland,Friesland,21,Ziekenhuisopname,0,0
2020-09-29,60,Ameland,Friesland,21,Overleden,0,0
2020-09-29,72,Harlingen,Friesland,21,Totaal,1,27
2020-09-29,72,Harlingen,Friesland,21,Ziekenhuisopname,0,4
2020-09-29,72,Harlingen,Friesland,21,Overleden,0,1
2020-09-29,74,Heerenveen,Friesland,21,Totaal,2,143
2020-09-29,74,Heerenveen,Friesland,21,Ziekenhuisopname,0,13
2020-09-29,74,Heerenveen,Friesland,21,Overleden,0,21
2020-09-29,80,Leeuwarden,Friesland,21,Totaal,29,408
2020-09-29,80,Leeuwarden,Friesland,21,Ziekenhuisopname,0,37
2020-09-29,80,Leeuwarden,Friesland,21,Overleden,0,6
2020-09-29,85,Ooststellingwerf,Friesland,21,Totaal,2,17
2020-09-29,85,Ooststellingwerf,Friesland,21,Ziekenhuisopname,0,3
2020-09-29,85,Ooststellingwerf,Friesland,21,Overleden,0,0
2020-09-29,86,Opsterland,Friesland,21,Totaal,1,41
2020-09-29,86,Opsterland,Friesland,21,Ziekenhuisopname,0,7
2020-09-29,86,Opsterland,Friesland,21,Overleden,0,0
2020-09-29,88,Schiermonnikoog,Friesland,21,Totaal,0,0
2020-09-29,88,Schiermonnikoog,Friesland,21,Ziekenhuisopname,0,0
2020-09-29,88,Schiermonnikoog,Friesland,21,Overleden,0,0
2020-09-29,90,Smallingerland,Friesland,21,Totaal,4,92
2020-09-29,90,Smallingerland,Friesland,21,Ziekenhuisopname,0,9
2020-09-29,90,Smallingerland,Friesland,21,Overleden,0,5
