Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-02-11,-1,,,-1,Totaal,-15,3594
2021-02-11,-1,,,-1,Ziekenhuisopname,0,108
2021-02-11,-1,,,-1,Overleden,0,32
2021-02-11,3,Appingedam,Groningen,20,Totaal,,
2021-02-11,3,Appingedam,Groningen,20,Ziekenhuisopname,,
2021-02-11,3,Appingedam,Groningen,20,Overleden,,
2021-02-11,10,Delfzijl,Groningen,20,Totaal,,
2021-02-11,10,Delfzijl,Groningen,20,Ziekenhuisopname,,
2021-02-11,10,Delfzijl,Groningen,20,Overleden,,
2021-02-11,14,Groningen,Groningen,20,Totaal,36,8066
2021-02-11,14,Groningen,Groningen,20,Ziekenhuisopname,0,63
2021-02-11,14,Groningen,Groningen,20,Overleden,0,26
2021-02-11,24,Loppersum,Groningen,20,Totaal,,
2021-02-11,24,Loppersum,Groningen,20,Ziekenhuisopname,,
2021-02-11,24,Loppersum,Groningen,20,Overleden,,
2021-02-11,34,Almere,Flevoland,24,Totaal,37,13561
2021-02-11,34,Almere,Flevoland,24,Ziekenhuisopname,1,249
2021-02-11,34,Almere,Flevoland,24,Overleden,0,70
2021-02-11,37,Stadskanaal,Groningen,20,Totaal,6,1577
2021-02-11,37,Stadskanaal,Groningen,20,Ziekenhuisopname,0,15
2021-02-11,37,Stadskanaal,Groningen,20,Overleden,0,9
2021-02-11,47,Veendam,Groningen,20,Totaal,7,1112
2021-02-11,47,Veendam,Groningen,20,Ziekenhuisopname,0,7
2021-02-11,47,Veendam,Groningen,20,Overleden,0,9
2021-02-11,50,Zeewolde,Flevoland,24,Totaal,5,1127
2021-02-11,50,Zeewolde,Flevoland,24,Ziekenhuisopname,0,18
2021-02-11,50,Zeewolde,Flevoland,24,Overleden,0,12
2021-02-11,59,Achtkarspelen,Friesland,21,Totaal,24,1363
2021-02-11,59,Achtkarspelen,Friesland,21,Ziekenhuisopname,1,11
2021-02-11,59,Achtkarspelen,Friesland,21,Overleden,3,21
2021-02-11,60,Ameland,Friesland,21,Totaal,0,135
2021-02-11,60,Ameland,Friesland,21,Ziekenhuisopname,0,0
2021-02-11,60,Ameland,Friesland,21,Overleden,0,0
2021-02-11,72,Harlingen,Friesland,21,Totaal,2,325
2021-02-11,72,Harlingen,Friesland,21,Ziekenhuisopname,0,5
2021-02-11,72,Harlingen,Friesland,21,Overleden,0,2
2021-02-11,74,Heerenveen,Friesland,21,Totaal,4,1476
2021-02-11,74,Heerenveen,Friesland,21,Ziekenhuisopname,0,21
2021-02-11,74,Heerenveen,Friesland,21,Overleden,1,29
2021-02-11,80,Leeuwarden,Friesland,21,Totaal,54,4108
2021-02-11,80,Leeuwarden,Friesland,21,Ziekenhuisopname,1,67
2021-02-11,80,Leeuwarden,Friesland,21,Overleden,1,44
2021-02-11,85,Ooststellingwerf,Friesland,21,Totaal,3,721
2021-02-11,85,Ooststellingwerf,Friesland,21,Ziekenhuisopname,0,13
2021-02-11,85,Ooststellingwerf,Friesland,21,Overleden,0,6
2021-02-11,86,Opsterland,Friesland,21,Totaal,5,930
2021-02-11,86,Opsterland,Friesland,21,Ziekenhuisopname,0,20
2021-02-11,86,Opsterland,Friesland,21,Overleden,0,4
2021-02-11,88,Schiermonnikoog,Friesland,21,Totaal,0,10
2021-02-11,88,Schiermonnikoog,Friesland,21,Ziekenhuisopname,0,1
2021-02-11,88,Schiermonnikoog,Friesland,21,Overleden,0,0
2021-02-11,90,Smallingerland,Friesland,21,Totaal,11,1777
2021-02-11,90,Smallingerland,Friesland,21,Ziekenhuisopname,0,23
2021-02-11,90,Smallingerland,Friesland,21,Overleden,0,26
2021-02-11,93,Terschelling,Friesland,21,Totaal,0,162
2021-02-11,93,Terschelling,Friesland,21,Ziekenhuisopname,0,1
2021-02-11,93,Terschelling,Friesland,21,Overleden,0,1
2021-02-11,96,Vlieland,Friesland,21,Totaal,0,36
2021-02-11,96,Vlieland,Friesland,21,Ziekenhuisopname,0,0
2021-02-11,96,Vlieland,Friesland,21,Overleden,0,0
2021-02-11,98,Weststellingwerf,Friesland,21,Totaal,12,881
2021-02-11,98,Weststellingwerf,Friesland,21,Ziekenhuisopname,0,9
2021-02-11,98,Weststellingwerf,Friesland,21,Overleden,0,16
2021-02-11,106,Assen,Drenthe,22,Totaal,4,2003
2021-02-11,106,Assen,Drenthe,22,Ziekenhuisopname,1,39
2021-02-11,106,Assen,Drenthe,22,Overleden,0,12
2021-02-11,109,Coevorden,Drenthe,22,Totaal,9,1780
2021-02-11,109,Coevorden,Drenthe,22,Ziekenhuisopname,0,40
2021-02-11,109,Coevorden,Drenthe,22,Overleden,0,23
2021-02-11,114,Emmen,Drenthe,22,Totaal,25,4967
2021-02-11,114,Emmen,Drenthe,22,Ziekenhuisopname,0,83
2021-02-11,114,Emmen,Drenthe,22,Overleden,0,53
2021-02-11,118,Hoogeveen,Drenthe,22,Totaal,11,3048
2021-02-11,118,Hoogeveen,Drenthe,22,Ziekenhuisopname,0,54
2021-02-11,118,Hoogeveen,Drenthe,22,Overleden,0,36
2021-02-11,119,Meppel,Drenthe,22,Totaal,5,1391
2021-02-11,119,Meppel,Drenthe,22,Ziekenhuisopname,0,20
2021-02-11,119,Meppel,Drenthe,22,Overleden,0,24
2021-02-11,141,Almelo,Overijssel,23,Totaal,18,5237
2021-02-11,141,Almelo,Overijssel,23,Ziekenhuisopname,0,78
2021-02-11,141,Almelo,Overijssel,23,Overleden,0,49
2021-02-11,147,Borne,Overijssel,23,Totaal,9,1711
2021-02-11,147,Borne,Overijssel,23,Ziekenhuisopname,0,28
2021-02-11,147,Borne,Overijssel,23,Overleden,1,35
2021-02-11,148,Dalfsen,Overijssel,23,Totaal,3,1460
2021-02-11,148,Dalfsen,Overijssel,23,Ziekenhuisopname,0,21
2021-02-11,148,Dalfsen,Overijssel,23,Overleden,0,18
2021-02-11,150,Deventer,Overijssel,23,Totaal,11,5232
2021-02-11,150,Deventer,Overijssel,23,Ziekenhuisopname,0,76
2021-02-11,150,Deventer,Overijssel,23,Overleden,1,79
2021-02-11,153,Enschede,Overijssel,23,Totaal,23,9521
2021-02-11,153,Enschede,Overijssel,23,Ziekenhuisopname,2,179
2021-02-11,153,Enschede,Overijssel,23,Overleden,0,155
2021-02-11,158,Haaksbergen,Overijssel,23,Totaal,0,2076
2021-02-11,158,Haaksbergen,Overijssel,23,Ziekenhuisopname,0,30
2021-02-11,158,Haaksbergen,Overijssel,23,Overleden,0,32
2021-02-11,160,Hardenberg,Overijssel,23,Totaal,21,3774
2021-02-11,160,Hardenberg,Overijssel,23,Ziekenhuisopname,0,44
2021-02-11,160,Hardenberg,Overijssel,23,Overleden,0,36
2021-02-11,163,Hellendoorn,Overijssel,23,Totaal,8,2820
2021-02-11,163,Hellendoorn,Overijssel,23,Ziekenhuisopname,0,31
2021-02-11,163,Hellendoorn,Overijssel,23,Overleden,0,44
2021-02-11,164,Hengelo,Overijssel,23,Totaal,11,5271
2021-02-11,164,Hengelo,Overijssel,23,Ziekenhuisopname,1,62
2021-02-11,164,Hengelo,Overijssel,23,Overleden,1,64
2021-02-11,166,Kampen,Overijssel,23,Totaal,0,2224
2021-02-11,166,Kampen,Overijssel,23,Ziekenhuisopname,0,70
2021-02-11,166,Kampen,Overijssel,23,Overleden,0,41
2021-02-11,168,Losser,Overijssel,23,Totaal,3,1978
2021-02-11,168,Losser,Overijssel,23,Ziekenhuisopname,0,40
2021-02-11,168,Losser,Overijssel,23,Overleden,0,30
2021-02-11,171,Noordoostpolder,Flevoland,24,Totaal,5,2314
2021-02-11,171,Noordoostpolder,Flevoland,24,Ziekenhuisopname,0,28
2021-02-11,171,Noordoostpolder,Flevoland,24,Overleden,0,26
2021-02-11,173,Oldenzaal,Overijssel,23,Totaal,4,2316
2021-02-11,173,Oldenzaal,Overijssel,23,Ziekenhuisopname,0,44
2021-02-11,173,Oldenzaal,Overijssel,23,Overleden,1,41
2021-02-11,175,Ommen,Overijssel,23,Totaal,2,908
2021-02-11,175,Ommen,Overijssel,23,Ziekenhuisopname,0,13
2021-02-11,175,Ommen,Overijssel,23,Overleden,0,15
2021-02-11,177,Raalte,Overijssel,23,Totaal,5,2422
2021-02-11,177,Raalte,Overijssel,23,Ziekenhuisopname,0,31
2021-02-11,177,Raalte,Overijssel,23,Overleden,0,34
2021-02-11,180,Staphorst,Overijssel,23,Totaal,3,1553
2021-02-11,180,Staphorst,Overijssel,23,Ziekenhuisopname,0,14
2021-02-11,180,Staphorst,Overijssel,23,Overleden,0,18
2021-02-11,183,Tubbergen,Overijssel,23,Totaal,7,2004
2021-02-11,183,Tubbergen,Overijssel,23,Ziekenhuisopname,0,18
2021-02-11,183,Tubbergen,Overijssel,23,Overleden,0,16
2021-02-11,184,Urk,Flevoland,24,Totaal,0,1886
2021-02-11,184,Urk,Flevoland,24,Ziekenhuisopname,0,43
2021-02-11,184,Urk,Flevoland,24,Overleden,0,12
2021-02-11,189,Wierden,Overijssel,23,Totaal,3,2287
2021-02-11,189,Wierden,Overijssel,23,Ziekenhuisopname,0,17
2021-02-11,189,Wierden,Overijssel,23,Overleden,1,24
2021-02-11,193,Zwolle,Overijssel,23,Totaal,17,4696
2021-02-11,193,Zwolle,Overijssel,23,Ziekenhuisopname,0,69
2021-02-11,193,Zwolle,Overijssel,23,Overleden,0,82
2021-02-11,197,Aalten,Gelderland,25,Totaal,7,1357
2021-02-11,197,Aalten,Gelderland,25,Ziekenhuisopname,0,19
2021-02-11,197,Aalten,Gelderland,25,Overleden,0,18
2021-02-11,200,Apeldoorn,Gelderland,25,Totaal,18,7193
2021-02-11,200,Apeldoorn,Gelderland,25,Ziekenhuisopname,0,159
2021-02-11,200,Apeldoorn,Gelderland,25,Overleden,0,138
2021-02-11,202,Arnhem,Gelderland,25,Totaal,18,8314
