Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-12-17,-1,,,-1,Totaal,77,3368
2020-12-17,-1,,,-1,Ziekenhuisopname,0,110
2020-12-17,-1,,,-1,Overleden,0,32
2020-12-17,3,Appingedam,Groningen,20,Totaal,10,219
2020-12-17,3,Appingedam,Groningen,20,Ziekenhuisopname,0,9
2020-12-17,3,Appingedam,Groningen,20,Overleden,0,1
2020-12-17,10,Delfzijl,Groningen,20,Totaal,30,454
2020-12-17,10,Delfzijl,Groningen,20,Ziekenhuisopname,0,9
2020-12-17,10,Delfzijl,Groningen,20,Overleden,0,1
2020-12-17,14,Groningen,Groningen,20,Totaal,115,5306
2020-12-17,14,Groningen,Groningen,20,Ziekenhuisopname,1,42
2020-12-17,14,Groningen,Groningen,20,Overleden,0,10
2020-12-17,24,Loppersum,Groningen,20,Totaal,6,147
2020-12-17,24,Loppersum,Groningen,20,Ziekenhuisopname,0,2
2020-12-17,24,Loppersum,Groningen,20,Overleden,0,0
2020-12-17,34,Almere,Flevoland,24,Totaal,170,8287
2020-12-17,34,Almere,Flevoland,24,Ziekenhuisopname,1,196
2020-12-17,34,Almere,Flevoland,24,Overleden,0,51
2020-12-17,37,Stadskanaal,Groningen,20,Totaal,41,941
2020-12-17,37,Stadskanaal,Groningen,20,Ziekenhuisopname,0,12
2020-12-17,37,Stadskanaal,Groningen,20,Overleden,0,8
2020-12-17,47,Veendam,Groningen,20,Totaal,22,438
2020-12-17,47,Veendam,Groningen,20,Ziekenhuisopname,0,4
2020-12-17,47,Veendam,Groningen,20,Overleden,0,2
2020-12-17,50,Zeewolde,Flevoland,24,Totaal,24,545
2020-12-17,50,Zeewolde,Flevoland,24,Ziekenhuisopname,0,16
2020-12-17,50,Zeewolde,Flevoland,24,Overleden,0,7
2020-12-17,59,Achtkarspelen,Friesland,21,Totaal,11,403
2020-12-17,59,Achtkarspelen,Friesland,21,Ziekenhuisopname,0,1
2020-12-17,59,Achtkarspelen,Friesland,21,Overleden,0,0
2020-12-17,60,Ameland,Friesland,21,Totaal,5,75
2020-12-17,60,Ameland,Friesland,21,Ziekenhuisopname,0,0
2020-12-17,60,Ameland,Friesland,21,Overleden,0,0
2020-12-17,72,Harlingen,Friesland,21,Totaal,1,175
2020-12-17,72,Harlingen,Friesland,21,Ziekenhuisopname,0,5
2020-12-17,72,Harlingen,Friesland,21,Overleden,0,2
2020-12-17,74,Heerenveen,Friesland,21,Totaal,9,715
2020-12-17,74,Heerenveen,Friesland,21,Ziekenhuisopname,0,17
2020-12-17,74,Heerenveen,Friesland,21,Overleden,0,24
2020-12-17,80,Leeuwarden,Friesland,21,Totaal,48,2259
2020-12-17,80,Leeuwarden,Friesland,21,Ziekenhuisopname,0,54
2020-12-17,80,Leeuwarden,Friesland,21,Overleden,0,16
