Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-04-06,-1,,,-1,Totaal,15,4816
2021-04-06,-1,,,-1,Ziekenhuisopname,1,125
2021-04-06,-1,,,-1,Overleden,0,35
2021-04-06,3,Appingedam,Groningen,20,Totaal,,
2021-04-06,3,Appingedam,Groningen,20,Ziekenhuisopname,,
2021-04-06,3,Appingedam,Groningen,20,Overleden,,
2021-04-06,10,Delfzijl,Groningen,20,Totaal,,
2021-04-06,10,Delfzijl,Groningen,20,Ziekenhuisopname,,
2021-04-06,10,Delfzijl,Groningen,20,Overleden,,
2021-04-06,14,Groningen,Groningen,20,Totaal,52,10895
2021-04-06,14,Groningen,Groningen,20,Ziekenhuisopname,0,78
2021-04-06,14,Groningen,Groningen,20,Overleden,0,39
2021-04-06,24,Loppersum,Groningen,20,Totaal,,
2021-04-06,24,Loppersum,Groningen,20,Ziekenhuisopname,,
2021-04-06,24,Loppersum,Groningen,20,Overleden,,
2021-04-06,34,Almere,Flevoland,24,Totaal,72,16640
2021-04-06,34,Almere,Flevoland,24,Ziekenhuisopname,1,301
2021-04-06,34,Almere,Flevoland,24,Overleden,0,93
2021-04-06,37,Stadskanaal,Groningen,20,Totaal,9,2077
2021-04-06,37,Stadskanaal,Groningen,20,Ziekenhuisopname,0,17
2021-04-06,37,Stadskanaal,Groningen,20,Overleden,0,16
2021-04-06,47,Veendam,Groningen,20,Totaal,0,1525
2021-04-06,47,Veendam,Groningen,20,Ziekenhuisopname,0,10
2021-04-06,47,Veendam,Groningen,20,Overleden,0,10
2021-04-06,50,Zeewolde,Flevoland,24,Totaal,6,1368
2021-04-06,50,Zeewolde,Flevoland,24,Ziekenhuisopname,0,21
2021-04-06,50,Zeewolde,Flevoland,24,Overleden,0,13
2021-04-06,59,Achtkarspelen,Friesland,21,Totaal,6,1826
2021-04-06,59,Achtkarspelen,Friesland,21,Ziekenhuisopname,0,18
2021-04-06,59,Achtkarspelen,Friesland,21,Overleden,0,37
2021-04-06,60,Ameland,Friesland,21,Totaal,1,154
2021-04-06,60,Ameland,Friesland,21,Ziekenhuisopname,0,0
2021-04-06,60,Ameland,Friesland,21,Overleden,0,0
2021-04-06,72,Harlingen,Friesland,21,Totaal,2,569
2021-04-06,72,Harlingen,Friesland,21,Ziekenhuisopname,1,8
2021-04-06,72,Harlingen,Friesland,21,Overleden,0,3
2021-04-06,74,Heerenveen,Friesland,21,Totaal,14,2073
