Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-07-27,-1,,,-1,Totaal,3,502
2020-07-27,-1,,,-1,Ziekenhuisopname,0,61
2020-07-27,-1,,,-1,Overleden,0,18
2020-07-27,3,Appingedam,Groningen,20,Totaal,0,5
2020-07-27,3,Appingedam,Groningen,20,Ziekenhuisopname,0,3
2020-07-27,3,Appingedam,Groningen,20,Overleden,0,0
2020-07-27,10,Delfzijl,Groningen,20,Totaal,0,18
2020-07-27,10,Delfzijl,Groningen,20,Ziekenhuisopname,0,6
2020-07-27,10,Delfzijl,Groningen,20,Overleden,0,0
2020-07-27,14,Groningen,Groningen,20,Totaal,1,183
2020-07-27,14,Groningen,Groningen,20,Ziekenhuisopname,0,18
2020-07-27,14,Groningen,Groningen,20,Overleden,0,3
2020-07-27,24,Loppersum,Groningen,20,Totaal,0,2
2020-07-27,24,Loppersum,Groningen,20,Ziekenhuisopname,0,0
2020-07-27,24,Loppersum,Groningen,20,Overleden,0,0
2020-07-27,34,Almere,Flevoland,24,Totaal,1,462
2020-07-27,34,Almere,Flevoland,24,Ziekenhuisopname,0,123
2020-07-27,34,Almere,Flevoland,24,Overleden,0,31
2020-07-27,37,Stadskanaal,Groningen,20,Totaal,0,9
2020-07-27,37,Stadskanaal,Groningen,20,Ziekenhuisopname,0,2
2020-07-27,37,Stadskanaal,Groningen,20,Overleden,0,2
2020-07-27,47,Veendam,Groningen,20,Totaal,0,8
2020-07-27,47,Veendam,Groningen,20,Ziekenhuisopname,0,2
2020-07-27,47,Veendam,Groningen,20,Overleden,0,0
2020-07-27,50,Zeewolde,Flevoland,24,Totaal,0,50
2020-07-27,50,Zeewolde,Flevoland,24,Ziekenhuisopname,0,12
2020-07-27,50,Zeewolde,Flevoland,24,Overleden,0,6
2020-07-27,59,Achtkarspelen,Friesland,21,Totaal,0,13
2020-07-27,59,Achtkarspelen,Friesland,21,Ziekenhuisopname,0,0
2020-07-27,59,Achtkarspelen,Friesland,21,Overleden,0,0
2020-07-27,60,Ameland,Friesland,21,Totaal,0,0
2020-07-27,60,Ameland,Friesland,21,Ziekenhuisopname,0,0
2020-07-27,60,Ameland,Friesland,21,Overleden,0,0
2020-07-27,72,Harlingen,Friesland,21,Totaal,0,17
2020-07-27,72,Harlingen,Friesland,21,Ziekenhuisopname,0,4
2020-07-27,72,Harlingen,Friesland,21,Overleden,0,1
2020-07-27,74,Heerenveen,Friesland,21,Totaal,0,95
2020-07-27,74,Heerenveen,Friesland,21,Ziekenhuisopname,0,13
2020-07-27,74,Heerenveen,Friesland,21,Overleden,0,21
2020-07-27,80,Leeuwarden,Friesland,21,Totaal,0,71
2020-07-27,80,Leeuwarden,Friesland,21,Ziekenhuisopname,0,33
2020-07-27,80,Leeuwarden,Friesland,21,Overleden,0,6
2020-07-27,85,Ooststellingwerf,Friesland,21,Totaal,0,8
2020-07-27,85,Ooststellingwerf,Friesland,21,Ziekenhuisopname,0,3
2020-07-27,85,Ooststellingwerf,Friesland,21,Overleden,0,0
2020-07-27,86,Opsterland,Friesland,21,Totaal,0,24
2020-07-27,86,Opsterland,Friesland,21,Ziekenhuisopname,0,7
2020-07-27,86,Opsterland,Friesland,21,Overleden,0,0
2020-07-27,88,Schiermonnikoog,Friesland,21,Totaal,0,0
2020-07-27,88,Schiermonnikoog,Friesland,21,Ziekenhuisopname,0,0
2020-07-27,88,Schiermonnikoog,Friesland,21,Overleden,0,0
2020-07-27,90,Smallingerland,Friesland,21,Totaal,0,58
2020-07-27,90,Smallingerland,Friesland,21,Ziekenhuisopname,0,9
2020-07-27,90,Smallingerland,Friesland,21,Overleden,0,5
2020-07-27,93,Terschelling,Friesland,21,Totaal,0,2
2020-07-27,93,Terschelling,Friesland,21,Ziekenhuisopname,0,0
2020-07-27,93,Terschelling,Friesland,21,Overleden,0,0
2020-07-27,96,Vlieland,Friesland,21,Totaal,0,0
2020-07-27,96,Vlieland,Friesland,21,Ziekenhuisopname,0,0
2020-07-27,96,Vlieland,Friesland,21,Overleden,0,0
2020-07-27,98,Weststellingwerf,Friesland,21,Totaal,0,28
2020-07-27,98,Weststellingwerf,Friesland,21,Ziekenhuisopname,0,3
2020-07-27,98,Weststellingwerf,Friesland,21,Overleden,0,4
2020-07-27,106,Assen,Drenthe,22,Totaal,0,51
2020-07-27,106,Assen,Drenthe,22,Ziekenhuisopname,0,12
2020-07-27,106,Assen,Drenthe,22,Overleden,0,2
2020-07-27,109,Coevorden,Drenthe,22,Totaal,0,57
2020-07-27,109,Coevorden,Drenthe,22,Ziekenhuisopname,0,13
2020-07-27,109,Coevorden,Drenthe,22,Overleden,0,2
2020-07-27,114,Emmen,Drenthe,22,Totaal,0,105
2020-07-27,114,Emmen,Drenthe,22,Ziekenhuisopname,0,20
2020-07-27,114,Emmen,Drenthe,22,Overleden,0,11
2020-07-27,118,Hoogeveen,Drenthe,22,Totaal,0,93
2020-07-27,118,Hoogeveen,Drenthe,22,Ziekenhuisopname,0,19
2020-07-27,118,Hoogeveen,Drenthe,22,Overleden,0,8
2020-07-27,119,Meppel,Drenthe,22,Totaal,0,51
