Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-09-21,-1,,,-1,Totaal,22,829
2020-09-21,-1,,,-1,Ziekenhuisopname,0,68
2020-09-21,-1,,,-1,Overleden,0,18
2020-09-21,3,Appingedam,Groningen,20,Totaal,0,12
2020-09-21,3,Appingedam,Groningen,20,Ziekenhuisopname,0,3
2020-09-21,3,Appingedam,Groningen,20,Overleden,0,0
2020-09-21,10,Delfzijl,Groningen,20,Totaal,0,67
2020-09-21,10,Delfzijl,Groningen,20,Ziekenhuisopname,0,6
2020-09-21,10,Delfzijl,Groningen,20,Overleden,0,0
2020-09-21,14,Groningen,Groningen,20,Totaal,60,698
2020-09-21,14,Groningen,Groningen,20,Ziekenhuisopname,0,18
2020-09-21,14,Groningen,Groningen,20,Overleden,0,3
2020-09-21,24,Loppersum,Groningen,20,Totaal,1,5
2020-09-21,24,Loppersum,Groningen,20,Ziekenhuisopname,0,0
2020-09-21,24,Loppersum,Groningen,20,Overleden,0,0
2020-09-21,34,Almere,Flevoland,24,Totaal,20,1098
2020-09-21,34,Almere,Flevoland,24,Ziekenhuisopname,1,135
2020-09-21,34,Almere,Flevoland,24,Overleden,0,34
2020-09-21,37,Stadskanaal,Groningen,20,Totaal,2,29
2020-09-21,37,Stadskanaal,Groningen,20,Ziekenhuisopname,0,2
2020-09-21,37,Stadskanaal,Groningen,20,Overleden,0,2
2020-09-21,47,Veendam,Groningen,20,Totaal,4,37
2020-09-21,47,Veendam,Groningen,20,Ziekenhuisopname,0,2
2020-09-21,47,Veendam,Groningen,20,Overleden,0,1
2020-09-21,50,Zeewolde,Flevoland,24,Totaal,0,81
2020-09-21,50,Zeewolde,Flevoland,24,Ziekenhuisopname,0,12
2020-09-21,50,Zeewolde,Flevoland,24,Overleden,0,6
2020-09-21,59,Achtkarspelen,Friesland,21,Totaal,1,26
2020-09-21,59,Achtkarspelen,Friesland,21,Ziekenhuisopname,0,0
2020-09-21,59,Achtkarspelen,Friesland,21,Overleden,0,0
2020-09-21,60,Ameland,Friesland,21,Totaal,0,0
2020-09-21,60,Ameland,Friesland,21,Ziekenhuisopname,0,0
2020-09-21,60,Ameland,Friesland,21,Overleden,0,0
2020-09-21,72,Harlingen,Friesland,21,Totaal,0,24
2020-09-21,72,Harlingen,Friesland,21,Ziekenhuisopname,0,4
2020-09-21,72,Harlingen,Friesland,21,Overleden,0,1
2020-09-21,74,Heerenveen,Friesland,21,Totaal,0,127
2020-09-21,74,Heerenveen,Friesland,21,Ziekenhuisopname,0,13
2020-09-21,74,Heerenveen,Friesland,21,Overleden,0,21
2020-09-21,80,Leeuwarden,Friesland,21,Totaal,13,227
2020-09-21,80,Leeuwarden,Friesland,21,Ziekenhuisopname,0,35
2020-09-21,80,Leeuwarden,Friesland,21,Overleden,0,6
2020-09-21,85,Ooststellingwerf,Friesland,21,Totaal,0,11
2020-09-21,85,Ooststellingwerf,Friesland,21,Ziekenhuisopname,0,3
2020-09-21,85,Ooststellingwerf,Friesland,21,Overleden,0,0
2020-09-21,86,Opsterland,Friesland,21,Totaal,1,32
2020-09-21,86,Opsterland,Friesland,21,Ziekenhuisopname,0,7
2020-09-21,86,Opsterland,Friesland,21,Overleden,0,0
2020-09-21,88,Schiermonnikoog,Friesland,21,Totaal,0,0
2020-09-21,88,Schiermonnikoog,Friesland,21,Ziekenhuisopname,0,0
2020-09-21,88,Schiermonnikoog,Friesland,21,Overleden,0,0
2020-09-21,90,Smallingerland,Friesland,21,Totaal,1,76
2020-09-21,90,Smallingerland,Friesland,21,Ziekenhuisopname,0,9
2020-09-21,90,Smallingerland,Friesland,21,Overleden,0,5
2020-09-21,93,Terschelling,Friesland,21,Totaal,0,3
2020-09-21,93,Terschelling,Friesland,21,Ziekenhuisopname,0,0
2020-09-21,93,Terschelling,Friesland,21,Overleden,0,0
2020-09-21,96,Vlieland,Friesland,21,Totaal,0,0
2020-09-21,96,Vlieland,Friesland,21,Ziekenhuisopname,0,0
2020-09-21,96,Vlieland,Friesland,21,Overleden,0,0
2020-09-21,98,Weststellingwerf,Friesland,21,Totaal,0,39
2020-09-21,98,Weststellingwerf,Friesland,21,Ziekenhuisopname,0,3
2020-09-21,98,Weststellingwerf,Friesland,21,Overleden,0,4
2020-09-21,106,Assen,Drenthe,22,Totaal,8,90
2020-09-21,106,Assen,Drenthe,22,Ziekenhuisopname,0,12
2020-09-21,106,Assen,Drenthe,22,Overleden,0,2
2020-09-21,109,Coevorden,Drenthe,22,Totaal,9,77
2020-09-21,109,Coevorden,Drenthe,22,Ziekenhuisopname,0,13
2020-09-21,109,Coevorden,Drenthe,22,Overleden,0,2
2020-09-21,114,Emmen,Drenthe,22,Totaal,12,182
2020-09-21,114,Emmen,Drenthe,22,Ziekenhuisopname,0,20
2020-09-21,114,Emmen,Drenthe,22,Overleden,0,11
2020-09-21,118,Hoogeveen,Drenthe,22,Totaal,3,113
2020-09-21,118,Hoogeveen,Drenthe,22,Ziekenhuisopname,0,20
2020-09-21,118,Hoogeveen,Drenthe,22,Overleden,0,8
2020-09-21,119,Meppel,Drenthe,22,Totaal,5,67
2020-09-21,119,Meppel,Drenthe,22,Ziekenhuisopname,0,11
2020-09-21,119,Meppel,Drenthe,22,Overleden,0,5
2020-09-21,141,Almelo,Overijssel,23,Totaal,4,165
2020-09-21,141,Almelo,Overijssel,23,Ziekenhuisopname,0,23
2020-09-21,141,Almelo,Overijssel,23,Overleden,0,10
2020-09-21,147,Borne,Overijssel,23,Totaal,1,63
2020-09-21,147,Borne,Overijssel,23,Ziekenhuisopname,0,14
2020-09-21,147,Borne,Overijssel,23,Overleden,0,6
2020-09-21,148,Dalfsen,Overijssel,23,Totaal,1,104
2020-09-21,148,Dalfsen,Overijssel,23,Ziekenhuisopname,0,16
2020-09-21,148,Dalfsen,Overijssel,23,Overleden,0,6
2020-09-21,150,Deventer,Overijssel,23,Totaal,5,447
2020-09-21,150,Deventer,Overijssel,23,Ziekenhuisopname,0,48
2020-09-21,150,Deventer,Overijssel,23,Overleden,0,33
2020-09-21,153,Enschede,Overijssel,23,Totaal,3,431
2020-09-21,153,Enschede,Overijssel,23,Ziekenhuisopname,0,58
2020-09-21,153,Enschede,Overijssel,23,Overleden,0,26
2020-09-21,158,Haaksbergen,Overijssel,23,Totaal,5,108
2020-09-21,158,Haaksbergen,Overijssel,23,Ziekenhuisopname,0,14
2020-09-21,158,Haaksbergen,Overijssel,23,Overleden,0,7
2020-09-21,160,Hardenberg,Overijssel,23,Totaal,1,195
2020-09-21,160,Hardenberg,Overijssel,23,Ziekenhuisopname,0,23
2020-09-21,160,Hardenberg,Overijssel,23,Overleden,0,8
2020-09-21,163,Hellendoorn,Overijssel,23,Totaal,1,101
2020-09-21,163,Hellendoorn,Overijssel,23,Ziekenhuisopname,0,8
2020-09-21,163,Hellendoorn,Overijssel,23,Overleden,0,12
2020-09-21,164,Hengelo,Overijssel,23,Totaal,2,207
2020-09-21,164,Hengelo,Overijssel,23,Ziekenhuisopname,0,24
2020-09-21,164,Hengelo,Overijssel,23,Overleden,0,19
2020-09-21,166,Kampen,Overijssel,23,Totaal,3,409
2020-09-21,166,Kampen,Overijssel,23,Ziekenhuisopname,0,59
2020-09-21,166,Kampen,Overijssel,23,Overleden,0,27
2020-09-21,168,Losser,Overijssel,23,Totaal,0,42
2020-09-21,168,Losser,Overijssel,23,Ziekenhuisopname,0,7
2020-09-21,168,Losser,Overijssel,23,Overleden,0,0
2020-09-21,171,Noordoostpolder,Flevoland,24,Totaal,1,106
2020-09-21,171,Noordoostpolder,Flevoland,24,Ziekenhuisopname,0,15
2020-09-21,171,Noordoostpolder,Flevoland,24,Overleden,0,10
2020-09-21,173,Oldenzaal,Overijssel,23,Totaal,0,88
2020-09-21,173,Oldenzaal,Overijssel,23,Ziekenhuisopname,0,13
2020-09-21,173,Oldenzaal,Overijssel,23,Overleden,0,7
2020-09-21,175,Ommen,Overijssel,23,Totaal,1,79
2020-09-21,175,Ommen,Overijssel,23,Ziekenhuisopname,0,9
2020-09-21,175,Ommen,Overijssel,23,Overleden,0,2
2020-09-21,177,Raalte,Overijssel,23,Totaal,2,186
2020-09-21,177,Raalte,Overijssel,23,Ziekenhuisopname,0,24
2020-09-21,177,Raalte,Overijssel,23,Overleden,0,17
2020-09-21,180,Staphorst,Overijssel,23,Totaal,1,69
2020-09-21,180,Staphorst,Overijssel,23,Ziekenhuisopname,0,8
2020-09-21,180,Staphorst,Overijssel,23,Overleden,0,4
2020-09-21,183,Tubbergen,Overijssel,23,Totaal,2,93
2020-09-21,183,Tubbergen,Overijssel,23,Ziekenhuisopname,0,12
2020-09-21,183,Tubbergen,Overijssel,23,Overleden,0,5
2020-09-21,184,Urk,Flevoland,24,Totaal,0,86
2020-09-21,184,Urk,Flevoland,24,Ziekenhuisopname,0,23
2020-09-21,184,Urk,Flevoland,24,Overleden,0,4
2020-09-21,189,Wierden,Overijssel,23,Totaal,1,71
2020-09-21,189,Wierden,Overijssel,23,Ziekenhuisopname,0,7
2020-09-21,189,Wierden,Overijssel,23,Overleden,0,6
2020-09-21,193,Zwolle,Overijssel,23,Totaal,13,503
2020-09-21,193,Zwolle,Overijssel,23,Ziekenhuisopname,0,53
2020-09-21,193,Zwolle,Overijssel,23,Overleden,0,46
2020-09-21,197,Aalten,Gelderland,25,Totaal,3,94
2020-09-21,197,Aalten,Gelderland,25,Ziekenhuisopname,0,9
2020-09-21,197,Aalten,Gelderland,25,Overleden,0,7
2020-09-21,200,Apeldoorn,Gelderland,25,Totaal,19,610
2020-09-21,200,Apeldoorn,Gelderland,25,Ziekenhuisopname,0,99
2020-09-21,200,Apeldoorn,Gelderland,25,Overleden,0,51
2020-09-21,202,Arnhem,Gelderland,25,Totaal,16,708
2020-09-21,202,Arnhem,Gelderland,25,Ziekenhuisopname,0,69
2020-09-21,202,Arnhem,Gelderland,25,Overleden,0,33
2020-09-21,203,Barneveld,Gelderland,25,Totaal,5,191
2020-09-21,203,Barneveld,Gelderland,25,Ziekenhuisopname,0,18
2020-09-21,203,Barneveld,Gelderland,25,Overleden,0,8
2020-09-21,209,Beuningen,Gelderland,25,Totaal,4,124
2020-09-21,209,Beuningen,Gelderland,25,Ziekenhuisopname,0,19
2020-09-21,209,Beuningen,Gelderland,25,Overleden,0,5
2020-09-21,213,Brummen,Gelderland,25,Totaal,0,55
