Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-08-11,-1,,,-1,Totaal,3,549
2020-08-11,-1,,,-1,Ziekenhuisopname,1,64
2020-08-11,-1,,,-1,Overleden,0,18
2020-08-11,3,Appingedam,Groningen,20,Totaal,0,5
2020-08-11,3,Appingedam,Groningen,20,Ziekenhuisopname,0,3
2020-08-11,3,Appingedam,Groningen,20,Overleden,0,0
2020-08-11,10,Delfzijl,Groningen,20,Totaal,0,20
2020-08-11,10,Delfzijl,Groningen,20,Ziekenhuisopname,0,6
2020-08-11,10,Delfzijl,Groningen,20,Overleden,0,0
2020-08-11,14,Groningen,Groningen,20,Totaal,5,233
2020-08-11,14,Groningen,Groningen,20,Ziekenhuisopname,0,18
2020-08-11,14,Groningen,Groningen,20,Overleden,0,3
2020-08-11,24,Loppersum,Groningen,20,Totaal,0,2
2020-08-11,24,Loppersum,Groningen,20,Ziekenhuisopname,0,0
2020-08-11,24,Loppersum,Groningen,20,Overleden,0,0
2020-08-11,34,Almere,Flevoland,24,Totaal,38,557
2020-08-11,34,Almere,Flevoland,24,Ziekenhuisopname,1,128
2020-08-11,34,Almere,Flevoland,24,Overleden,0,32
2020-08-11,37,Stadskanaal,Groningen,20,Totaal,0,10
2020-08-11,37,Stadskanaal,Groningen,20,Ziekenhuisopname,0,2
2020-08-11,37,Stadskanaal,Groningen,20,Overleden,0,2
2020-08-11,47,Veendam,Groningen,20,Totaal,0,11
2020-08-11,47,Veendam,Groningen,20,Ziekenhuisopname,0,2
2020-08-11,47,Veendam,Groningen,20,Overleden,0,0
2020-08-11,50,Zeewolde,Flevoland,24,Totaal,0,51
2020-08-11,50,Zeewolde,Flevoland,24,Ziekenhuisopname,0,12
2020-08-11,50,Zeewolde,Flevoland,24,Overleden,0,6
2020-08-11,59,Achtkarspelen,Friesland,21,Totaal,2,17
2020-08-11,59,Achtkarspelen,Friesland,21,Ziekenhuisopname,0,0
2020-08-11,59,Achtkarspelen,Friesland,21,Overleden,0,0
2020-08-11,60,Ameland,Friesland,21,Totaal,0,0
2020-08-11,60,Ameland,Friesland,21,Ziekenhuisopname,0,0
2020-08-11,60,Ameland,Friesland,21,Overleden,0,0
2020-08-11,72,Harlingen,Friesland,21,Totaal,1,18
2020-08-11,72,Harlingen,Friesland,21,Ziekenhuisopname,0,4
2020-08-11,72,Harlingen,Friesland,21,Overleden,0,1
2020-08-11,74,Heerenveen,Friesland,21,Totaal,0,95
2020-08-11,74,Heerenveen,Friesland,21,Ziekenhuisopname,0,13
2020-08-11,74,Heerenveen,Friesland,21,Overleden,0,21
2020-08-11,80,Leeuwarden,Friesland,21,Totaal,1,75
2020-08-11,80,Leeuwarden,Friesland,21,Ziekenhuisopname,0,33
2020-08-11,80,Leeuwarden,Friesland,21,Overleden,0,6
2020-08-11,85,Ooststellingwerf,Friesland,21,Totaal,0,8
2020-08-11,85,Ooststellingwerf,Friesland,21,Ziekenhuisopname,0,3
2020-08-11,85,Ooststellingwerf,Friesland,21,Overleden,0,0
2020-08-11,86,Opsterland,Friesland,21,Totaal,0,24
2020-08-11,86,Opsterland,Friesland,21,Ziekenhuisopname,0,7
2020-08-11,86,Opsterland,Friesland,21,Overleden,0,0
2020-08-11,88,Schiermonnikoog,Friesland,21,Totaal,0,0
2020-08-11,88,Schiermonnikoog,Friesland,21,Ziekenhuisopname,0,0
2020-08-11,88,Schiermonnikoog,Friesland,21,Overleden,0,0
2020-08-11,90,Smallingerland,Friesland,21,Totaal,0,59
2020-08-11,90,Smallingerland,Friesland,21,Ziekenhuisopname,0,9
2020-08-11,90,Smallingerland,Friesland,21,Overleden,0,5
2020-08-11,93,Terschelling,Friesland,21,Totaal,0,2
2020-08-11,93,Terschelling,Friesland,21,Ziekenhuisopname,0,0
2020-08-11,93,Terschelling,Friesland,21,Overleden,0,0
2020-08-11,96,Vlieland,Friesland,21,Totaal,0,0
2020-08-11,96,Vlieland,Friesland,21,Ziekenhuisopname,0,0
2020-08-11,96,Vlieland,Friesland,21,Overleden,0,0
2020-08-11,98,Weststellingwerf,Friesland,21,Totaal,0,29
2020-08-11,98,Weststellingwerf,Friesland,21,Ziekenhuisopname,0,3
2020-08-11,98,Weststellingwerf,Friesland,21,Overleden,0,4
2020-08-11,106,Assen,Drenthe,22,Totaal,0,54
2020-08-11,106,Assen,Drenthe,22,Ziekenhuisopname,0,12
2020-08-11,106,Assen,Drenthe,22,Overleden,0,2
2020-08-11,109,Coevorden,Drenthe,22,Totaal,0,57
2020-08-11,109,Coevorden,Drenthe,22,Ziekenhuisopname,0,13
2020-08-11,109,Coevorden,Drenthe,22,Overleden,0,2
2020-08-11,114,Emmen,Drenthe,22,Totaal,2,110
2020-08-11,114,Emmen,Drenthe,22,Ziekenhuisopname,0,20
2020-08-11,114,Emmen,Drenthe,22,Overleden,0,11
2020-08-11,118,Hoogeveen,Drenthe,22,Totaal,0,104
2020-08-11,118,Hoogeveen,Drenthe,22,Ziekenhuisopname,0,19
2020-08-11,118,Hoogeveen,Drenthe,22,Overleden,0,8
2020-08-11,119,Meppel,Drenthe,22,Totaal,0,51
2020-08-11,119,Meppel,Drenthe,22,Ziekenhuisopname,0,11
2020-08-11,119,Meppel,Drenthe,22,Overleden,0,5
2020-08-11,141,Almelo,Overijssel,23,Totaal,0,96
2020-08-11,141,Almelo,Overijssel,23,Ziekenhuisopname,0,23
2020-08-11,141,Almelo,Overijssel,23,Overleden,0,9
2020-08-11,147,Borne,Overijssel,23,Totaal,0,51
2020-08-11,147,Borne,Overijssel,23,Ziekenhuisopname,0,14
2020-08-11,147,Borne,Overijssel,23,Overleden,0,6
2020-08-11,148,Dalfsen,Overijssel,23,Totaal,0,84
2020-08-11,148,Dalfsen,Overijssel,23,Ziekenhuisopname,0,16
2020-08-11,148,Dalfsen,Overijssel,23,Overleden,0,6
2020-08-11,150,Deventer,Overijssel,23,Totaal,-1,363
2020-08-11,150,Deventer,Overijssel,23,Ziekenhuisopname,0,47
2020-08-11,150,Deventer,Overijssel,23,Overleden,0,33
2020-08-11,153,Enschede,Overijssel,23,Totaal,5,277
2020-08-11,153,Enschede,Overijssel,23,Ziekenhuisopname,0,54
2020-08-11,153,Enschede,Overijssel,23,Overleden,0,25
2020-08-11,158,Haaksbergen,Overijssel,23,Totaal,0,57
2020-08-11,158,Haaksbergen,Overijssel,23,Ziekenhuisopname,0,14
