Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-01-08,-1,,,-1,Totaal,30,3781
2021-01-08,-1,,,-1,Ziekenhuisopname,1,113
2021-01-08,-1,,,-1,Overleden,0,34
2021-01-08,3,Appingedam,Groningen,20,Totaal,,
2021-01-08,3,Appingedam,Groningen,20,Ziekenhuisopname,,
2021-01-08,3,Appingedam,Groningen,20,Overleden,,
2021-01-08,10,Delfzijl,Groningen,20,Totaal,,
2021-01-08,10,Delfzijl,Groningen,20,Ziekenhuisopname,,
2021-01-08,10,Delfzijl,Groningen,20,Overleden,,
2021-01-08,14,Groningen,Groningen,20,Totaal,80,6853
2021-01-08,14,Groningen,Groningen,20,Ziekenhuisopname,0,56
2021-01-08,14,Groningen,Groningen,20,Overleden,0,20
2021-01-08,24,Loppersum,Groningen,20,Totaal,,
2021-01-08,24,Loppersum,Groningen,20,Ziekenhuisopname,,
2021-01-08,24,Loppersum,Groningen,20,Overleden,,
2021-01-08,34,Almere,Flevoland,24,Totaal,123,11561
2021-01-08,34,Almere,Flevoland,24,Ziekenhuisopname,2,223
2021-01-08,34,Almere,Flevoland,24,Overleden,1,57
2021-01-08,37,Stadskanaal,Groningen,20,Totaal,21,1319
2021-01-08,37,Stadskanaal,Groningen,20,Ziekenhuisopname,0,15
2021-01-08,37,Stadskanaal,Groningen,20,Overleden,0,9
2021-01-08,47,Veendam,Groningen,20,Totaal,17,778
2021-01-08,47,Veendam,Groningen,20,Ziekenhuisopname,0,5
2021-01-08,47,Veendam,Groningen,20,Overleden,0,5
2021-01-08,50,Zeewolde,Flevoland,24,Totaal,8,924
2021-01-08,50,Zeewolde,Flevoland,24,Ziekenhuisopname,0,18
2021-01-08,50,Zeewolde,Flevoland,24,Overleden,0,9
2021-01-08,59,Achtkarspelen,Friesland,21,Totaal,16,713
2021-01-08,59,Achtkarspelen,Friesland,21,Ziekenhuisopname,0,2
2021-01-08,59,Achtkarspelen,Friesland,21,Overleden,0,2
2021-01-08,60,Ameland,Friesland,21,Totaal,0,125
2021-01-08,60,Ameland,Friesland,21,Ziekenhuisopname,0,0
2021-01-08,60,Ameland,Friesland,21,Overleden,0,0
2021-01-08,72,Harlingen,Friesland,21,Totaal,4,250
2021-01-08,72,Harlingen,Friesland,21,Ziekenhuisopname,0,5
2021-01-08,72,Harlingen,Friesland,21,Overleden,0,2
2021-01-08,74,Heerenveen,Friesland,21,Totaal,21,1050
2021-01-08,74,Heerenveen,Friesland,21,Ziekenhuisopname,0,19
2021-01-08,74,Heerenveen,Friesland,21,Overleden,0,24
2021-01-08,80,Leeuwarden,Friesland,21,Totaal,42,3207
2021-01-08,80,Leeuwarden,Friesland,21,Ziekenhuisopname,0,58
2021-01-08,80,Leeuwarden,Friesland,21,Overleden,0,24
2021-01-08,85,Ooststellingwerf,Friesland,21,Totaal,6,542
2021-01-08,85,Ooststellingwerf,Friesland,21,Ziekenhuisopname,0,10
2021-01-08,85,Ooststellingwerf,Friesland,21,Overleden,0,1
2021-01-08,86,Opsterland,Friesland,21,Totaal,18,601
2021-01-08,86,Opsterland,Friesland,21,Ziekenhuisopname,1,17
2021-01-08,86,Opsterland,Friesland,21,Overleden,0,1
2021-01-08,88,Schiermonnikoog,Friesland,21,Totaal,0,7
2021-01-08,88,Schiermonnikoog,Friesland,21,Ziekenhuisopname,0,1
2021-01-08,88,Schiermonnikoog,Friesland,21,Overleden,0,0
2021-01-08,90,Smallingerland,Friesland,21,Totaal,24,1178
2021-01-08,90,Smallingerland,Friesland,21,Ziekenhuisopname,0,17
2021-01-08,90,Smallingerland,Friesland,21,Overleden,1,15
2021-01-08,93,Terschelling,Friesland,21,Totaal,2,134
2021-01-08,93,Terschelling,Friesland,21,Ziekenhuisopname,0,1
2021-01-08,93,Terschelling,Friesland,21,Overleden,0,1
2021-01-08,96,Vlieland,Friesland,21,Totaal,0,26
2021-01-08,96,Vlieland,Friesland,21,Ziekenhuisopname,0,0
2021-01-08,96,Vlieland,Friesland,21,Overleden,0,0
2021-01-08,98,Weststellingwerf,Friesland,21,Totaal,8,643
2021-01-08,98,Weststellingwerf,Friesland,21,Ziekenhuisopname,0,6
2021-01-08,98,Weststellingwerf,Friesland,21,Overleden,0,12
2021-01-08,106,Assen,Drenthe,22,Totaal,24,1642
2021-01-08,106,Assen,Drenthe,22,Ziekenhuisopname,1,33
2021-01-08,106,Assen,Drenthe,22,Overleden,1,10
2021-01-08,109,Coevorden,Drenthe,22,Totaal,21,1271
2021-01-08,109,Coevorden,Drenthe,22,Ziekenhuisopname,0,31
2021-01-08,109,Coevorden,Drenthe,22,Overleden,0,12
2021-01-08,114,Emmen,Drenthe,22,Totaal,56,3987
2021-01-08,114,Emmen,Drenthe,22,Ziekenhuisopname,1,69
2021-01-08,114,Emmen,Drenthe,22,Overleden,2,43
2021-01-08,118,Hoogeveen,Drenthe,22,Totaal,35,2318
2021-01-08,118,Hoogeveen,Drenthe,22,Ziekenhuisopname,0,44
2021-01-08,118,Hoogeveen,Drenthe,22,Overleden,0,24
2021-01-08,119,Meppel,Drenthe,22,Totaal,13,1090
2021-01-08,119,Meppel,Drenthe,22,Ziekenhuisopname,1,17
2021-01-08,119,Meppel,Drenthe,22,Overleden,0,14
2021-01-08,141,Almelo,Overijssel,23,Totaal,41,4469
2021-01-08,141,Almelo,Overijssel,23,Ziekenhuisopname,1,58
2021-01-08,141,Almelo,Overijssel,23,Overleden,0,39
