Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-03-26,-1,,,-1,Totaal,45,4587
2021-03-26,-1,,,-1,Ziekenhuisopname,0,120
2021-03-26,-1,,,-1,Overleden,0,33
2021-03-26,3,Appingedam,Groningen,20,Totaal,,
2021-03-26,3,Appingedam,Groningen,20,Ziekenhuisopname,,
2021-03-26,3,Appingedam,Groningen,20,Overleden,,
2021-03-26,10,Delfzijl,Groningen,20,Totaal,,
2021-03-26,10,Delfzijl,Groningen,20,Ziekenhuisopname,,
2021-03-26,10,Delfzijl,Groningen,20,Overleden,,
2021-03-26,14,Groningen,Groningen,20,Totaal,56,10366
2021-03-26,14,Groningen,Groningen,20,Ziekenhuisopname,0,75
2021-03-26,14,Groningen,Groningen,20,Overleden,0,36
2021-03-26,24,Loppersum,Groningen,20,Totaal,,
2021-03-26,24,Loppersum,Groningen,20,Ziekenhuisopname,,
2021-03-26,24,Loppersum,Groningen,20,Overleden,,
2021-03-26,34,Almere,Flevoland,24,Totaal,68,15877
2021-03-26,34,Almere,Flevoland,24,Ziekenhuisopname,3,293
2021-03-26,34,Almere,Flevoland,24,Overleden,0,93
2021-03-26,37,Stadskanaal,Groningen,20,Totaal,7,1960
2021-03-26,37,Stadskanaal,Groningen,20,Ziekenhuisopname,0,17
2021-03-26,37,Stadskanaal,Groningen,20,Overleden,0,16
2021-03-26,47,Veendam,Groningen,20,Totaal,12,1452
2021-03-26,47,Veendam,Groningen,20,Ziekenhuisopname,0,8
2021-03-26,47,Veendam,Groningen,20,Overleden,0,10
2021-03-26,50,Zeewolde,Flevoland,24,Totaal,4,1300
2021-03-26,50,Zeewolde,Flevoland,24,Ziekenhuisopname,0,20
2021-03-26,50,Zeewolde,Flevoland,24,Overleden,0,13
2021-03-26,59,Achtkarspelen,Friesland,21,Totaal,11,1734
2021-03-26,59,Achtkarspelen,Friesland,21,Ziekenhuisopname,0,16
2021-03-26,59,Achtkarspelen,Friesland,21,Overleden,0,36
2021-03-26,60,Ameland,Friesland,21,Totaal,0,146
2021-03-26,60,Ameland,Friesland,21,Ziekenhuisopname,0,0
2021-03-26,60,Ameland,Friesland,21,Overleden,0,0
2021-03-26,72,Harlingen,Friesland,21,Totaal,10,531
2021-03-26,72,Harlingen,Friesland,21,Ziekenhuisopname,0,7
2021-03-26,72,Harlingen,Friesland,21,Overleden,0,3
2021-03-26,74,Heerenveen,Friesland,21,Totaal,21,1932
2021-03-26,74,Heerenveen,Friesland,21,Ziekenhuisopname,0,28
2021-03-26,74,Heerenveen,Friesland,21,Overleden,0,35
2021-03-26,80,Leeuwarden,Friesland,21,Totaal,22,5566
2021-03-26,80,Leeuwarden,Friesland,21,Ziekenhuisopname,0,81
2021-03-26,80,Leeuwarden,Friesland,21,Overleden,0,65
2021-03-26,85,Ooststellingwerf,Friesland,21,Totaal,10,985
2021-03-26,85,Ooststellingwerf,Friesland,21,Ziekenhuisopname,0,13
2021-03-26,85,Ooststellingwerf,Friesland,21,Overleden,0,6
2021-03-26,86,Opsterland,Friesland,21,Totaal,6,1178
2021-03-26,86,Opsterland,Friesland,21,Ziekenhuisopname,0,25
2021-03-26,86,Opsterland,Friesland,21,Overleden,0,7
2021-03-26,88,Schiermonnikoog,Friesland,21,Totaal,0,42
2021-03-26,88,Schiermonnikoog,Friesland,21,Ziekenhuisopname,0,1
2021-03-26,88,Schiermonnikoog,Friesland,21,Overleden,0,2
2021-03-26,90,Smallingerland,Friesland,21,Totaal,19,2461
2021-03-26,90,Smallingerland,Friesland,21,Ziekenhuisopname,0,29
2021-03-26,90,Smallingerland,Friesland,21,Overleden,0,32
2021-03-26,93,Terschelling,Friesland,21,Totaal,0,194
