Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-03-17,-1,,,-1,Totaal,32,4364
2021-03-17,-1,,,-1,Ziekenhuisopname,1,113
2021-03-17,-1,,,-1,Overleden,0,33
2021-03-17,3,Appingedam,Groningen,20,Totaal,,
2021-03-17,3,Appingedam,Groningen,20,Ziekenhuisopname,,
2021-03-17,3,Appingedam,Groningen,20,Overleden,,
2021-03-17,10,Delfzijl,Groningen,20,Totaal,,
2021-03-17,10,Delfzijl,Groningen,20,Ziekenhuisopname,,
2021-03-17,10,Delfzijl,Groningen,20,Overleden,,
2021-03-17,14,Groningen,Groningen,20,Totaal,44,9837
2021-03-17,14,Groningen,Groningen,20,Ziekenhuisopname,0,70
2021-03-17,14,Groningen,Groningen,20,Overleden,1,34
2021-03-17,24,Loppersum,Groningen,20,Totaal,,
2021-03-17,24,Loppersum,Groningen,20,Ziekenhuisopname,,
2021-03-17,24,Loppersum,Groningen,20,Overleden,,
2021-03-17,34,Almere,Flevoland,24,Totaal,66,15176
2021-03-17,34,Almere,Flevoland,24,Ziekenhuisopname,1,283
2021-03-17,34,Almere,Flevoland,24,Overleden,1,92
2021-03-17,37,Stadskanaal,Groningen,20,Totaal,3,1868
2021-03-17,37,Stadskanaal,Groningen,20,Ziekenhuisopname,0,16
2021-03-17,37,Stadskanaal,Groningen,20,Overleden,0,16
2021-03-17,47,Veendam,Groningen,20,Totaal,10,1348
2021-03-17,47,Veendam,Groningen,20,Ziekenhuisopname,0,8
2021-03-17,47,Veendam,Groningen,20,Overleden,0,10
2021-03-17,50,Zeewolde,Flevoland,24,Totaal,6,1257
2021-03-17,50,Zeewolde,Flevoland,24,Ziekenhuisopname,0,20
2021-03-17,50,Zeewolde,Flevoland,24,Overleden,0,13
2021-03-17,59,Achtkarspelen,Friesland,21,Totaal,2,1677
2021-03-17,59,Achtkarspelen,Friesland,21,Ziekenhuisopname,0,16
2021-03-17,59,Achtkarspelen,Friesland,21,Overleden,2,36
2021-03-17,60,Ameland,Friesland,21,Totaal,0,146
2021-03-17,60,Ameland,Friesland,21,Ziekenhuisopname,0,0
2021-03-17,60,Ameland,Friesland,21,Overleden,0,0
2021-03-17,72,Harlingen,Friesland,21,Totaal,4,487
2021-03-17,72,Harlingen,Friesland,21,Ziekenhuisopname,0,7
2021-03-17,72,Harlingen,Friesland,21,Overleden,0,3
2021-03-17,74,Heerenveen,Friesland,21,Totaal,8,1830
2021-03-17,74,Heerenveen,Friesland,21,Ziekenhuisopname,0,26
2021-03-17,74,Heerenveen,Friesland,21,Overleden,0,35
2021-03-17,80,Leeuwarden,Friesland,21,Totaal,29,5284
2021-03-17,80,Leeuwarden,Friesland,21,Ziekenhuisopname,0,80
2021-03-17,80,Leeuwarden,Friesland,21,Overleden,0,63
2021-03-17,85,Ooststellingwerf,Friesland,21,Totaal,6,889
2021-03-17,85,Ooststellingwerf,Friesland,21,Ziekenhuisopname,0,13
2021-03-17,85,Ooststellingwerf,Friesland,21,Overleden,0,6
2021-03-17,86,Opsterland,Friesland,21,Totaal,4,1109
2021-03-17,86,Opsterland,Friesland,21,Ziekenhuisopname,0,22
2021-03-17,86,Opsterland,Friesland,21,Overleden,0,6
2021-03-17,88,Schiermonnikoog,Friesland,21,Totaal,0,40
2021-03-17,88,Schiermonnikoog,Friesland,21,Ziekenhuisopname,0,1
2021-03-17,88,Schiermonnikoog,Friesland,21,Overleden,0,2
2021-03-17,90,Smallingerland,Friesland,21,Totaal,22,2258
2021-03-17,90,Smallingerland,Friesland,21,Ziekenhuisopname,0,27
2021-03-17,90,Smallingerland,Friesland,21,Overleden,1,30
2021-03-17,93,Terschelling,Friesland,21,Totaal,0,188
2021-03-17,93,Terschelling,Friesland,21,Ziekenhuisopname,0,1
2021-03-17,93,Terschelling,Friesland,21,Overleden,0,1
2021-03-17,96,Vlieland,Friesland,21,Totaal,0,45
2021-03-17,96,Vlieland,Friesland,21,Ziekenhuisopname,0,0
2021-03-17,96,Vlieland,Friesland,21,Overleden,0,0
2021-03-17,98,Weststellingwerf,Friesland,21,Totaal,1,1124
2021-03-17,98,Weststellingwerf,Friesland,21,Ziekenhuisopname,0,10
2021-03-17,98,Weststellingwerf,Friesland,21,Overleden,0,27
2021-03-17,106,Assen,Drenthe,22,Totaal,18,2484
2021-03-17,106,Assen,Drenthe,22,Ziekenhuisopname,0,44
2021-03-17,106,Assen,Drenthe,22,Overleden,0,13
2021-03-17,109,Coevorden,Drenthe,22,Totaal,18,2210
2021-03-17,109,Coevorden,Drenthe,22,Ziekenhuisopname,1,49
2021-03-17,109,Coevorden,Drenthe,22,Overleden,0,27
2021-03-17,114,Emmen,Drenthe,22,Totaal,70,6493
2021-03-17,114,Emmen,Drenthe,22,Ziekenhuisopname,0,109
2021-03-17,114,Emmen,Drenthe,22,Overleden,0,67
2021-03-17,118,Hoogeveen,Drenthe,22,Totaal,12,3476
2021-03-17,118,Hoogeveen,Drenthe,22,Ziekenhuisopname,0,62
2021-03-17,118,Hoogeveen,Drenthe,22,Overleden,0,40
2021-03-17,119,Meppel,Drenthe,22,Totaal,10,1578
2021-03-17,119,Meppel,Drenthe,22,Ziekenhuisopname,0,21
2021-03-17,119,Meppel,Drenthe,22,Overleden,0,24
2021-03-17,141,Almelo,Overijssel,23,Totaal,13,5822
2021-03-17,141,Almelo,Overijssel,23,Ziekenhuisopname,0,87
2021-03-17,141,Almelo,Overijssel,23,Overleden,0,53
2021-03-17,147,Borne,Overijssel,23,Totaal,7,1875
2021-03-17,147,Borne,Overijssel,23,Ziekenhuisopname,0,28
2021-03-17,147,Borne,Overijssel,23,Overleden,0,36
2021-03-17,148,Dalfsen,Overijssel,23,Totaal,13,1649
2021-03-17,148,Dalfsen,Overijssel,23,Ziekenhuisopname,0,24
2021-03-17,148,Dalfsen,Overijssel,23,Overleden,0,19
2021-03-17,150,Deventer,Overijssel,23,Totaal,18,5668
2021-03-17,150,Deventer,Overijssel,23,Ziekenhuisopname,0,80
2021-03-17,150,Deventer,Overijssel,23,Overleden,0,81
2021-03-17,153,Enschede,Overijssel,23,Totaal,28,10337
2021-03-17,153,Enschede,Overijssel,23,Ziekenhuisopname,0,194
2021-03-17,153,Enschede,Overijssel,23,Overleden,0,164
2021-03-17,158,Haaksbergen,Overijssel,23,Totaal,1,2185
2021-03-17,158,Haaksbergen,Overijssel,23,Ziekenhuisopname,0,32
2021-03-17,158,Haaksbergen,Overijssel,23,Overleden,0,32
2021-03-17,160,Hardenberg,Overijssel,23,Totaal,10,4337
2021-03-17,160,Hardenberg,Overijssel,23,Ziekenhuisopname,0,49
2021-03-17,160,Hardenberg,Overijssel,23,Overleden,0,37
2021-03-17,163,Hellendoorn,Overijssel,23,Totaal,10,3302
2021-03-17,163,Hellendoorn,Overijssel,23,Ziekenhuisopname,0,38
2021-03-17,163,Hellendoorn,Overijssel,23,Overleden,0,49
2021-03-17,164,Hengelo,Overijssel,23,Totaal,12,5624
2021-03-17,164,Hengelo,Overijssel,23,Ziekenhuisopname,1,65
2021-03-17,164,Hengelo,Overijssel,23,Overleden,0,65
2021-03-17,166,Kampen,Overijssel,23,Totaal,8,2519
2021-03-17,166,Kampen,Overijssel,23,Ziekenhuisopname,0,72
2021-03-17,166,Kampen,Overijssel,23,Overleden,0,41
2021-03-17,168,Losser,Overijssel,23,Totaal,5,2106
2021-03-17,168,Losser,Overijssel,23,Ziekenhuisopname,0,44
2021-03-17,168,Losser,Overijssel,23,Overleden,0,32
2021-03-17,171,Noordoostpolder,Flevoland,24,Totaal,7,2506
2021-03-17,171,Noordoostpolder,Flevoland,24,Ziekenhuisopname,0,29
2021-03-17,171,Noordoostpolder,Flevoland,24,Overleden,1,27
2021-03-17,173,Oldenzaal,Overijssel,23,Totaal,2,2526
2021-03-17,173,Oldenzaal,Overijssel,23,Ziekenhuisopname,0,50
2021-03-17,173,Oldenzaal,Overijssel,23,Overleden,0,43
2021-03-17,175,Ommen,Overijssel,23,Totaal,1,1097
2021-03-17,175,Ommen,Overijssel,23,Ziekenhuisopname,1,14
2021-03-17,175,Ommen,Overijssel,23,Overleden,0,15
2021-03-17,177,Raalte,Overijssel,23,Totaal,3,2725
2021-03-17,177,Raalte,Overijssel,23,Ziekenhuisopname,0,36
2021-03-17,177,Raalte,Overijssel,23,Overleden,0,36
2021-03-17,180,Staphorst,Overijssel,23,Totaal,9,1673
