Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-10-04,-1,,,-1,Totaal,27,1133
2020-10-04,-1,,,-1,Ziekenhuisopname,0,75
2020-10-04,-1,,,-1,Overleden,0,18
2020-10-04,3,Appingedam,Groningen,20,Totaal,2,20
2020-10-04,3,Appingedam,Groningen,20,Ziekenhuisopname,0,3
2020-10-04,3,Appingedam,Groningen,20,Overleden,0,0
2020-10-04,10,Delfzijl,Groningen,20,Totaal,2,74
2020-10-04,10,Delfzijl,Groningen,20,Ziekenhuisopname,0,6
2020-10-04,10,Delfzijl,Groningen,20,Overleden,0,0
2020-10-04,14,Groningen,Groningen,20,Totaal,75,1507
2020-10-04,14,Groningen,Groningen,20,Ziekenhuisopname,0,19
2020-10-04,14,Groningen,Groningen,20,Overleden,0,3
2020-10-04,24,Loppersum,Groningen,20,Totaal,1,17
2020-10-04,24,Loppersum,Groningen,20,Ziekenhuisopname,0,0
2020-10-04,24,Loppersum,Groningen,20,Overleden,0,0
2020-10-04,34,Almere,Flevoland,24,Totaal,53,1536
2020-10-04,34,Almere,Flevoland,24,Ziekenhuisopname,1,140
2020-10-04,34,Almere,Flevoland,24,Overleden,0,37
2020-10-04,37,Stadskanaal,Groningen,20,Totaal,4,66
2020-10-04,37,Stadskanaal,Groningen,20,Ziekenhuisopname,0,2
2020-10-04,37,Stadskanaal,Groningen,20,Overleden,0,2
2020-10-04,47,Veendam,Groningen,20,Totaal,7,60
2020-10-04,47,Veendam,Groningen,20,Ziekenhuisopname,0,2
2020-10-04,47,Veendam,Groningen,20,Overleden,0,1
2020-10-04,50,Zeewolde,Flevoland,24,Totaal,3,115
2020-10-04,50,Zeewolde,Flevoland,24,Ziekenhuisopname,0,12
2020-10-04,50,Zeewolde,Flevoland,24,Overleden,0,6
2020-10-04,59,Achtkarspelen,Friesland,21,Totaal,2,49
2020-10-04,59,Achtkarspelen,Friesland,21,Ziekenhuisopname,0,0
2020-10-04,59,Achtkarspelen,Friesland,21,Overleden,0,0
2020-10-04,60,Ameland,Friesland,21,Totaal,2,8
2020-10-04,60,Ameland,Friesland,21,Ziekenhuisopname,0,0
2020-10-04,60,Ameland,Friesland,21,Overleden,0,0
2020-10-04,72,Harlingen,Friesland,21,Totaal,1,33
2020-10-04,72,Harlingen,Friesland,21,Ziekenhuisopname,0,4
2020-10-04,72,Harlingen,Friesland,21,Overleden,0,1
2020-10-04,74,Heerenveen,Friesland,21,Totaal,4,165
2020-10-04,74,Heerenveen,Friesland,21,Ziekenhuisopname,0,13
2020-10-04,74,Heerenveen,Friesland,21,Overleden,0,21
2020-10-04,80,Leeuwarden,Friesland,21,Totaal,20,562
2020-10-04,80,Leeuwarden,Friesland,21,Ziekenhuisopname,0,37
2020-10-04,80,Leeuwarden,Friesland,21,Overleden,0,6
2020-10-04,85,Ooststellingwerf,Friesland,21,Totaal,1,23
2020-10-04,85,Ooststellingwerf,Friesland,21,Ziekenhuisopname,0,3
2020-10-04,85,Ooststellingwerf,Friesland,21,Overleden,0,1
2020-10-04,86,Opsterland,Friesland,21,Totaal,2,55
2020-10-04,86,Opsterland,Friesland,21,Ziekenhuisopname,0,7
2020-10-04,86,Opsterland,Friesland,21,Overleden,0,0
2020-10-04,88,Schiermonnikoog,Friesland,21,Totaal,0,0
2020-10-04,88,Schiermonnikoog,Friesland,21,Ziekenhuisopname,0,0
2020-10-04,88,Schiermonnikoog,Friesland,21,Overleden,0,0
2020-10-04,90,Smallingerland,Friesland,21,Totaal,4,104
2020-10-04,90,Smallingerland,Friesland,21,Ziekenhuisopname,0,9
2020-10-04,90,Smallingerland,Friesland,21,Overleden,0,5
2020-10-04,93,Terschelling,Friesland,21,Totaal,0,9
2020-10-04,93,Terschelling,Friesland,21,Ziekenhuisopname,0,0
2020-10-04,93,Terschelling,Friesland,21,Overleden,0,0
2020-10-04,96,Vlieland,Friesland,21,Totaal,1,5
2020-10-04,96,Vlieland,Friesland,21,Ziekenhuisopname,0,0
2020-10-04,96,Vlieland,Friesland,21,Overleden,0,0
2020-10-04,98,Weststellingwerf,Friesland,21,Totaal,1,69
2020-10-04,98,Weststellingwerf,Friesland,21,Ziekenhuisopname,0,3
2020-10-04,98,Weststellingwerf,Friesland,21,Overleden,0,4
2020-10-04,106,Assen,Drenthe,22,Totaal,6,155
2020-10-04,106,Assen,Drenthe,22,Ziekenhuisopname,0,12
2020-10-04,106,Assen,Drenthe,22,Overleden,0,2
2020-10-04,109,Coevorden,Drenthe,22,Totaal,2,99
2020-10-04,109,Coevorden,Drenthe,22,Ziekenhuisopname,0,13
2020-10-04,109,Coevorden,Drenthe,22,Overleden,0,2
2020-10-04,114,Emmen,Drenthe,22,Totaal,29,453
2020-10-04,114,Emmen,Drenthe,22,Ziekenhuisopname,0,24
2020-10-04,114,Emmen,Drenthe,22,Overleden,0,14
2020-10-04,118,Hoogeveen,Drenthe,22,Totaal,3,154
2020-10-04,118,Hoogeveen,Drenthe,22,Ziekenhuisopname,0,20
2020-10-04,118,Hoogeveen,Drenthe,22,Overleden,0,8
2020-10-04,119,Meppel,Drenthe,22,Totaal,5,113
2020-10-04,119,Meppel,Drenthe,22,Ziekenhuisopname,0,11
2020-10-04,119,Meppel,Drenthe,22,Overleden,0,5
2020-10-04,141,Almelo,Overijssel,23,Totaal,18,268
2020-10-04,141,Almelo,Overijssel,23,Ziekenhuisopname,1,27
2020-10-04,141,Almelo,Overijssel,23,Overleden,0,10
2020-10-04,147,Borne,Overijssel,23,Totaal,3,81
2020-10-04,147,Borne,Overijssel,23,Ziekenhuisopname,0,14
2020-10-04,147,Borne,Overijssel,23,Overleden,0,6
2020-10-04,148,Dalfsen,Overijssel,23,Totaal,6,150
2020-10-04,148,Dalfsen,Overijssel,23,Ziekenhuisopname,0,16
2020-10-04,148,Dalfsen,Overijssel,23,Overleden,0,7
2020-10-04,150,Deventer,Overijssel,23,Totaal,16,602
2020-10-04,150,Deventer,Overijssel,23,Ziekenhuisopname,0,48
2020-10-04,150,Deventer,Overijssel,23,Overleden,1,37
2020-10-04,153,Enschede,Overijssel,23,Totaal,25,617
2020-10-04,153,Enschede,Overijssel,23,Ziekenhuisopname,0,59
2020-10-04,153,Enschede,Overijssel,23,Overleden,0,26
2020-10-04,158,Haaksbergen,Overijssel,23,Totaal,7,215
2020-10-04,158,Haaksbergen,Overijssel,23,Ziekenhuisopname,0,15
2020-10-04,158,Haaksbergen,Overijssel,23,Overleden,0,7
2020-10-04,160,Hardenberg,Overijssel,23,Totaal,4,219
2020-10-04,160,Hardenberg,Overijssel,23,Ziekenhuisopname,0,23
2020-10-04,160,Hardenberg,Overijssel,23,Overleden,0,10
2020-10-04,163,Hellendoorn,Overijssel,23,Totaal,0,109
2020-10-04,163,Hellendoorn,Overijssel,23,Ziekenhuisopname,0,8
2020-10-04,163,Hellendoorn,Overijssel,23,Overleden,0,12
2020-10-04,164,Hengelo,Overijssel,23,Totaal,30,387
2020-10-04,164,Hengelo,Overijssel,23,Ziekenhuisopname,0,28
2020-10-04,164,Hengelo,Overijssel,23,Overleden,0,20
2020-10-04,166,Kampen,Overijssel,23,Totaal,3,446
2020-10-04,166,Kampen,Overijssel,23,Ziekenhuisopname,0,59
2020-10-04,166,Kampen,Overijssel,23,Overleden,0,37
2020-10-04,168,Losser,Overijssel,23,Totaal,9,97
2020-10-04,168,Losser,Overijssel,23,Ziekenhuisopname,0,11
2020-10-04,168,Losser,Overijssel,23,Overleden,0,0
2020-10-04,171,Noordoostpolder,Flevoland,24,Totaal,1,137
2020-10-04,171,Noordoostpolder,Flevoland,24,Ziekenhuisopname,0,17
2020-10-04,171,Noordoostpolder,Flevoland,24,Overleden,0,10
2020-10-04,173,Oldenzaal,Overijssel,23,Totaal,7,157
2020-10-04,173,Oldenzaal,Overijssel,23,Ziekenhuisopname,0,15
2020-10-04,173,Oldenzaal,Overijssel,23,Overleden,0,7
2020-10-04,175,Ommen,Overijssel,23,Totaal,0,105
2020-10-04,175,Ommen,Overijssel,23,Ziekenhuisopname,0,9
2020-10-04,175,Ommen,Overijssel,23,Overleden,0,4
2020-10-04,177,Raalte,Overijssel,23,Totaal,5,233
2020-10-04,177,Raalte,Overijssel,23,Ziekenhuisopname,0,24
2020-10-04,177,Raalte,Overijssel,23,Overleden,0,21
2020-10-04,180,Staphorst,Overijssel,23,Totaal,6,93
2020-10-04,180,Staphorst,Overijssel,23,Ziekenhuisopname,0,8
2020-10-04,180,Staphorst,Overijssel,23,Overleden,0,4
2020-10-04,183,Tubbergen,Overijssel,23,Totaal,1,145
2020-10-04,183,Tubbergen,Overijssel,23,Ziekenhuisopname,0,12
2020-10-04,183,Tubbergen,Overijssel,23,Overleden,0,5
2020-10-04,184,Urk,Flevoland,24,Totaal,1,94
2020-10-04,184,Urk,Flevoland,24,Ziekenhuisopname,0,23
2020-10-04,184,Urk,Flevoland,24,Overleden,0,4
2020-10-04,189,Wierden,Overijssel,23,Totaal,3,109
2020-10-04,189,Wierden,Overijssel,23,Ziekenhuisopname,0,7
2020-10-04,189,Wierden,Overijssel,23,Overleden,0,6
2020-10-04,193,Zwolle,Overijssel,23,Totaal,8,649
2020-10-04,193,Zwolle,Overijssel,23,Ziekenhuisopname,0,53
2020-10-04,193,Zwolle,Overijssel,23,Overleden,0,49
2020-10-04,197,Aalten,Gelderland,25,Totaal,2,112
2020-10-04,197,Aalten,Gelderland,25,Ziekenhuisopname,0,9
2020-10-04,197,Aalten,Gelderland,25,Overleden,0,7
2020-10-04,200,Apeldoorn,Gelderland,25,Totaal,19,849
2020-10-04,200,Apeldoorn,Gelderland,25,Ziekenhuisopname,0,102
2020-10-04,200,Apeldoorn,Gelderland,25,Overleden,0,51
2020-10-04,202,Arnhem,Gelderland,25,Totaal,19,944
2020-10-04,202,Arnhem,Gelderland,25,Ziekenhuisopname,0,74
2020-10-04,202,Arnhem,Gelderland,25,Overleden,0,34
2020-10-04,203,Barneveld,Gelderland,25,Totaal,3,253
2020-10-04,203,Barneveld,Gelderland,25,Ziekenhuisopname,0,18
2020-10-04,203,Barneveld,Gelderland,25,Overleden,0,8
2020-10-04,209,Beuningen,Gelderland,25,Totaal,2,187
2020-10-04,209,Beuningen,Gelderland,25,Ziekenhuisopname,0,19
2020-10-04,209,Beuningen,Gelderland,25,Overleden,0,5
2020-10-04,213,Brummen,Gelderland,25,Totaal,0,85
2020-10-04,213,Brummen,Gelderland,25,Ziekenhuisopname,0,18
2020-10-04,213,Brummen,Gelderland,25,Overleden,0,6
2020-10-04,214,Buren,Gelderland,25,Totaal,5,97
2020-10-04,214,Buren,Gelderland,25,Ziekenhuisopname,0,17
2020-10-04,214,Buren,Gelderland,25,Overleden,0,8
2020-10-04,216,Culemborg,Gelderland,25,Totaal,9,218
2020-10-04,216,Culemborg,Gelderland,25,Ziekenhuisopname,0,24
2020-10-04,216,Culemborg,Gelderland,25,Overleden,0,8
2020-10-04,221,Doesburg,Gelderland,25,Totaal,3,62
2020-10-04,221,Doesburg,Gelderland,25,Ziekenhuisopname,0,9
2020-10-04,221,Doesburg,Gelderland,25,Overleden,0,6
2020-10-04,222,Doetinchem,Gelderland,25,Totaal,13,264
2020-10-04,222,Doetinchem,Gelderland,25,Ziekenhuisopname,0,27
2020-10-04,222,Doetinchem,Gelderland,25,Overleden,0,15
2020-10-04,225,Druten,Gelderland,25,Totaal,0,145
2020-10-04,225,Druten,Gelderland,25,Ziekenhuisopname,0,25
2020-10-04,225,Druten,Gelderland,25,Overleden,0,8
2020-10-04,226,Duiven,Gelderland,25,Totaal,3,117
2020-10-04,226,Duiven,Gelderland,25,Ziekenhuisopname,0,14
2020-10-04,226,Duiven,Gelderland,25,Overleden,0,6
2020-10-04,228,Ede,Gelderland,25,Totaal,20,657
2020-10-04,228,Ede,Gelderland,25,Ziekenhuisopname,1,59
2020-10-04,228,Ede,Gelderland,25,Overleden,0,23
2020-10-04,230,Elburg,Gelderland,25,Totaal,1,182
2020-10-04,230,Elburg,Gelderland,25,Ziekenhuisopname,0,28
2020-10-04,230,Elburg,Gelderland,25,Overleden,0,8
2020-10-04,232,Epe,Gelderland,25,Totaal,4,193
2020-10-04,232,Epe,Gelderland,25,Ziekenhuisopname,0,49
2020-10-04,232,Epe,Gelderland,25,Overleden,0,23
2020-10-04,233,Ermelo,Gelderland,25,Totaal,0,210
2020-10-04,233,Ermelo,Gelderland,25,Ziekenhuisopname,0,33
2020-10-04,233,Ermelo,Gelderland,25,Overleden,0,23
2020-10-04,243,Harderwijk,Gelderland,25,Totaal,7,348
2020-10-04,243,Harderwijk,Gelderland,25,Ziekenhuisopname,0,44
2020-10-04,243,Harderwijk,Gelderland,25,Overleden,0,20
2020-10-04,244,Hattem,Gelderland,25,Totaal,3,73
2020-10-04,244,Hattem,Gelderland,25,Ziekenhuisopname,0,18
2020-10-04,244,Hattem,Gelderland,25,Overleden,0,5
2020-10-04,246,Heerde,Gelderland,25,Totaal,1,246
2020-10-04,246,Heerde,Gelderland,25,Ziekenhuisopname,0,55
2020-10-04,246,Heerde,Gelderland,25,Overleden,0,28
2020-10-04,252,Heumen,Gelderland,25,Totaal,5,155
2020-10-04,252,Heumen,Gelderland,25,Ziekenhuisopname,0,18
2020-10-04,252,Heumen,Gelderland,25,Overleden,1,11
2020-10-04,262,Lochem,Gelderland,25,Totaal,3,164
2020-10-04,262,Lochem,Gelderland,25,Ziekenhuisopname,0,16
2020-10-04,262,Lochem,Gelderland,25,Overleden,0,15
2020-10-04,263,Maasdriel,Gelderland,25,Totaal,3,115
2020-10-04,263,Maasdriel,Gelderland,25,Ziekenhuisopname,0,15
2020-10-04,263,Maasdriel,Gelderland,25,Overleden,0,7
2020-10-04,267,Nijkerk,Gelderland,25,Totaal,10,261
2020-10-04,267,Nijkerk,Gelderland,25,Ziekenhuisopname,0,22
2020-10-04,267,Nijkerk,Gelderland,25,Overleden,0,3
2020-10-04,268,Nijmegen,Gelderland,25,Totaal,55,1971
2020-10-04,268,Nijmegen,Gelderland,25,Ziekenhuisopname,1,145
2020-10-04,268,Nijmegen,Gelderland,25,Overleden,0,72
2020-10-04,269,Oldebroek,Gelderland,25,Totaal,3,203
2020-10-04,269,Oldebroek,Gelderland,25,Ziekenhuisopname,0,40
2020-10-04,269,Oldebroek,Gelderland,25,Overleden,0,19
2020-10-04,273,Putten,Gelderland,25,Totaal,5,103
2020-10-04,273,Putten,Gelderland,25,Ziekenhuisopname,0,10
2020-10-04,273,Putten,Gelderland,25,Overleden,1,1
2020-10-04,274,Renkum,Gelderland,25,Totaal,5,184
2020-10-04,274,Renkum,Gelderland,25,Ziekenhuisopname,0,14
2020-10-04,274,Renkum,Gelderland,25,Overleden,0,7
2020-10-04,275,Rheden,Gelderland,25,Totaal,5,230
2020-10-04,275,Rheden,Gelderland,25,Ziekenhuisopname,0,34
2020-10-04,275,Rheden,Gelderland,25,Overleden,0,14
