Gemnr;Gemeente;Meldingen;Zkh opname;Overleden;BevAant;Meldingen per 100.000;Zkh opname per 100.000;Overleden per 100.000
736;De Ronde Venen;58;28;3;44457;130.5;63;6.7
1690;De Wolden;28;8;0;24327;115.1;32.9;0
503;Delft;94;36;5;103659;90.7;34.7;4.8
10;Delfzijl;13;5;0;24666;52.7;20.3;0
400;Den Helder;27;8;0;56305;48;14.2;0
762;Deurne;111;50;14;32474;341.8;154;43.1
150;Deventer;119;38;21;100718;118.2;37.7;20.9
384;Diemen;21;5;3;30781;68.2;16.2;9.7
1774;Dinkelland;61;17;6;26470;230.4;64.2;22.7
221;Doesburg;17;5;5;11078;153.5;45.1;45.1
222;Doetinchem;59;11;6;58009;101.7;19;10.3
766;Dongen;51;15;9;26226;194.5;57.2;34.3
505;Dordrecht;175;63;11;119300;146.7;52.8;9.2
498;Drechterland;33;3;8;19717;167.4;15.2;40.6
1719;Drimmelen;43;17;4;27274;157.7;62.3;14.7
303;Dronten;66;21;4;41569;158.8;50.5;9.6
225;Druten;81;19;5;18918;428.2;100.4;26.4
226;Duiven;29;10;2;25124;115.4;39.8;8
1711;Echt-Susteren;65;35;14;31618;205.6;110.7;44.3
385;Edam-Volendam;50;19;0;36201;138.1;52.5;0
228;Ede;133;49;13;117166;113.5;41.8;11.1
317;Eemnes;11;1;1;9247;119;10.8;10.8
770;Eersel;45;21;7;19314;233;108.7;36.2
1903;Eijsden-Margraten;114;47;17;25753;442.7;182.5;66
772;Eindhoven;316;140;45;234456;134.8;59.7;19.2
230;Elburg;75;12;2;23161;323.8;51.8;8.6
114;Emmen;60;14;7;107055;56;13.1;6.5
388;Enkhuizen;26;17;2;18592;139.8;91.4;10.8
153;Enschede;141;47;12;159734;88.3;29.4;7.5
232;Epe;81;23;11;33186;244.1;69.3;33.1
233;Ermelo;70;18;10;27005;259.2;66.7;37
777;Etten-Leur;118;38;25;43880;268.9;86.6;57
779;Geertruidenberg;22;9;4;21538;102.1;41.8;18.6
1771;Geldrop-Mierlo;73;24;11;39733;183.7;60.4;27.7
1652;Gemert-Bakel;134;70;27;30725;436.1;227.8;87.9
907;Gennep;44;15;8;16924;260;88.6;47.3
784;Gilze en Rijen;53;17;8;26438;200.5;64.3;30.3
1924;Goeree-Overflakkee;217;48;20;50049;433.6;95.9;40
664;Goes;60;10;8;38080;157.6;26.3;21
785;Goirle;60;25;14;23906;251;104.6;58.6
1942;Gooise Meren;75;21;1;58041;129.2;36.2;1.7
512;Gorinchem;114;15;11;37009;308;40.5;29.7
513;Gouda;153;31;16;73443;208.3;42.2;21.8
786;Grave;42;17;5;12437;337.7;136.7;40.2
14;Groningen;138;16;2;232922;59.2;6.9;0.9
1729;Gulpen-Wittem;42;15;5;14176;296.3;105.8;35.3
158;Haaksbergen;42;14;1;24309;172.8;57.6;4.1
788;Haaren;33;15;5;14371;229.6;104.4;34.8
392;Haarlem;219;53;38;162961;134.4;32.5;23.3
394;Haarlemmermeer;160;53;14;156039;102.5;34;9
1655;Halderberge;43;11;5;30277;142;36.3;16.5
160;Hardenberg;128;21;6;60940;210;34.5;9.8
243;Harderwijk;63;15;9;48429;130.1;31;18.6
523;Hardinxveld-Giessendam;25;1;2;18295;136.6;5.5;10.9
72;Harlingen;11;3;0;15720;70;19.1;0
244;Hattem;36;10;4;12213;294.8;81.9;32.8
396;Heemskerk;68;26;7;39188;173.5;66.3;17.9
397;Heemstede;80;9;25;27239;293.7;33;91.8
246;Heerde;108;26;15;18587;581.1;139.9;80.7
74;Heerenveen;62;12;9;50494;122.8;23.8;17.8
398;Heerhugowaard;91;23;7;57592;158;39.9;12.2
917;Heerlen;207;95;38;87057;237.8;109.1;43.6
1658;Heeze-Leende;46;12;5;16150;284.8;74.3;31
399;Heiloo;36;9;4;23974;150.2;37.5;16.7
163;Hellendoorn;42;7;2;35923;116.9;19.5;5.6
530;Hellevoetsluis;51;13;0;40158;127;32.4;0
794;Helmond;227;86;26;92432;245.6;93;28.1
531;Hendrik-Ido-Ambacht;22;5;2;31204;70.5;16;6.4
164;Hengelo;101;16;9;81147;124.5;19.7;11.1
1966;Het Hogeland;23;7;1;47834;48.1;14.6;2.1
252;Heumen;45;16;4;16450;273.6;97.3;24.3
797;Heusden;86;36;9;44699;192.4;80.5;20.1
534;Hillegom;21;6;1;22208;94.6;27;4.5
798;Hilvarenbeek;29;6;4;15514;186.9;38.7;25.8
402;Hilversum;73;22;3;90883;80.3;24.2;3.3
1963;Hoeksche Waard;167;65;7;87461;190.9;74.3;8
1735;Hof van Twente;51;14;1;35013;145.7;40;2.9
1911;Hollands Kroon;50;26;4;48434;103.2;53.7;8.3
118;Hoogeveen;42;11;2;55697;75.4;19.7;3.6
405;Hoorn;56;24;8;73232;76.5;32.8;10.9
1507;Horst aan de Maas;91;40;15;42433;214.5;94.3;35.3
321;Houten;91;20;8;50146;181.5;39.9;16
406;Huizen;51;17;2;41273;123.6;41.2;4.8
677;Hulst;25;8;3;27556;90.7;29;10.9
353;IJsselstein;79;32;23;34110;231.6;93.8;67.4
1884;Kaag en Braassem;15;6;2;27300;54.9;22;7.3
166;Kampen;231;52;19;54340;425.1;95.7;35
678;Kapelle;15;2;1;12691;118.2;15.8;7.9
537;Katwijk;95;20;6;65754;144.5;30.4;9.1
928;Kerkrade;97;51;17;45744;212;111.5;37.2
1598;Koggenland;28;7;4;22752;123.1;30.8;17.6
542;Krimpen aan den IJssel;41;8;3;29533;138.8;27.1;10.2
1931;Krimpenerwaard;101;40;19;56319;179.3;71;33.7
1659;Laarbeek;75;35;23;22530;332.9;155.3;102.1
1685;Landerd;101;29;11;15730;642.1;184.4;69.9
882;Landgraaf;90;41;10;37457;240.3;109.5;26.7
415;Landsmeer;17;3;2;11492;147.9;26.1;17.4
416;Langedijk;37;16;2;28157;131.4;56.8;7.1
1621;Lansingerland;129;33;14;62396;206.7;52.9;22.4
417;Laren;21;8;1;11274;186.3;71;8.9
80;Leeuwarden;48;31;4;124058;38.7;25;3.2
546;Leiden;97;34;9;125174;77.5;27.2;7.2
547;Leiderdorp;20;9;3;27059;73.9;33.3;11.1
1916;Leidschendam-Voorburg;60;18;4;76553;78.4;23.5;5.2
995;Lelystad;89;45;6;78619;113.2;57.2;7.6
1640;Leudal;129;52;21;35896;359.4;144.9;58.5
327;Leusden;31;8;4;30399;102;26.3;13.2
1705;Lingewaard;64;26;4;46606;137.3;55.8;8.6
553;Lisse;15;5;1;22957;65.3;21.8;4.4
262;Lochem;44;10;4;33730;130.4;29.6;11.9
809;Loon op Zand;42;20;5;23407;179.4;85.4;21.4
331;Lopik;31;17;3;14471;214.2;117.5;20.7
24;Loppersum;2;0;0;9533;21;0;0
168;Losser;16;6;0;22685;70.5;26.4;0
263;Maasdriel;27;15;3;25034;107.9;59.9;12
1641;Maasgouw;57;22;10;23960;237.9;91.8;41.7
556;Maassluis;37;14;1;33216;111.4;42.1;3
935;Maastricht;447;137;47;121558;367.7;112.7;38.7
420;Medemblik;51;16;5;45104;113.1;35.5;11.1
938;Meerssen;60;15;7;18832;318.6;79.7;37.2
1948;Meierijstad;398;166;99;81197;490.2;204.4;121.9
119;Meppel;25;5;3;33902;73.7;14.7;8.8
687;Middelburg;35;13;7;48810;71.7;26.6;14.3
1842;Midden-Delfland;12;4;0;19344;62;20.7;0
1731;Midden-Drenthe;17;6;0;33182;51.2;18.1;0
1952;Midden-Groningen;24;6;1;60804;39.5;9.9;1.6
815;Mill en Sint Hubert;22;9;3;10941;201.1;82.3;27.4
1709;Moerdijk;41;9;5;37136;110.4;24.2;13.5
1978;Molenlanden;77;16;4;43931;175.3;36.4;9.1
1955;Montferland;48;9;2;36009;133.3;25;5.6
335;Montfoort;31;12;3;13920;222.7;86.2;21.6
944;Mook en Middelaar;24;5;2;7847;305.8;63.7;25.5
1740;Neder-Betuwe;65;31;14;24342;267;127.4;57.5
946;Nederweert;39;28;5;17022;229.1;164.5;29.4
356;Nieuwegein;72;34;8;63461;113.5;53.6;12.6
569;Nieuwkoop;35;7;4;28809;121.5;24.3;13.9
267;Nijkerk;44;21;2;43176;101.9;48.6;4.6
268;Nijmegen;407;111;36;177698;229;62.5;20.3
1930;Nissewaard;109;33;6;85237;127.9;38.7;7
1970;Noardeast-Fryslân;23;6;3;45251;50.8;13.3;6.6
1695;Noord-Beveland;5;1;0;7395;67.6;13.5;0
1699;Noordenveld;13;2;1;31242;41.6;6.4;3.2
171;Noordoostpolder;36;10;3;47262;76.2;21.2;6.3
575;Noordwijk;28;13;1;43528;64.3;29.9;2.3
820;Nuenen, Gerwen en Nederwetten;37;14;4;23379;158.3;59.9;17.1
302;Nunspeet;117;30;12;27845;420.2;107.7;43.1
579;Oegstgeest;27;6;1;24843;108.7;24.2;4
823;Oirschot;38;12;5;18723;203;64.1;26.7
824;Oisterwijk;47;16;8;26241;179.1;61;30.5
1895;Oldambt;6;2;0;38213;15.7;5.2;0
269;Oldebroek;88;23;11;23645;372.2;97.3;46.5
173;Oldenzaal;40;14;5;31832;125.7;44;15.7
1773;Olst-Wijhe;34;12;5;18251;186.3;65.7;27.4
175;Ommen;34;8;2;18007;188.8;44.4;11.1
1586;Oost Gelre;39;9;5;29623;131.7;30.4;16.9
826;Oosterhout;72;34;8;55990;128.6;60.7;14.3
85;Ooststellingwerf;2;1;0;25472;7.9;3.9;0
431;Oostzaan;20;8;1;9733;205.5;82.2;10.3
432;Opmeer;5;1;1;11837;42.2;8.4;8.4
86;Opsterland;18;5;0;29742;60.5;16.8;0
828;Oss;336;112;60;91932;365.5;121.8;65.3
1509;Oude IJsselstreek;42;11;4;39392;106.6;27.9;10.2
437;Ouder-Amstel;23;5;0;14029;163.9;35.6;0
589;Oudewater;43;23;7;10226;420.5;224.9;68.5
1734;Overbetuwe;102;54;11;47909;212.9;112.7;23
590;Papendrecht;40;7;6;32133;124.5;21.8;18.7
1894;Peel en Maas;225;135;53;43420;518.2;310.9;122.1
765;Pekela;4;4;0;12199;32.8;32.8;0
1926;Pijnacker-Nootdorp;65;19;5;55329;117.5;34.3;9
439;Purmerend;145;59;13;81233;178.5;72.6;16
273;Putten;16;3;0;24113;66.4;12.4;0
177;Raalte;62;21;8;37709;164.4;55.7;21.2
703;Reimerswaal;22;4;2;22728;96.8;17.6;8.8
274;Renkum;44;14;2;31404;140.1;44.6;6.4
339;Renswoude;12;4;5;5448;220.3;73.4;91.8
1667;Reusel-De Mierden;18;9;0;13110;137.3;68.6;0
275;Rheden;57;31;13;43736;130.3;70.9;29.7
340;Rhenen;16;4;3;20125;79.5;19.9;14.9
597;Ridderkerk;72;29;7;46204;155.8;62.8;15.2
1742;Rijssen-Holten;79;24;3;38178;206.9;62.9;7.9
603;Rijswijk;59;19;4;54432;108.4;34.9;7.3
1669;Roerdalen;39;26;6;20572;189.6;126.4;29.2
957;Roermond;103;49;19;58254;176.8;84.1;32.6
1674;Roosendaal;130;19;11;77226;168.3;24.6;14.2
599;Rotterdam;1323;311;74;651376;203.1;47.7;11.4
277;Rozendaal;2;1;0;1705;117.3;58.7;0
840;Rucphen;36;7;6;22873;157.4;30.6;26.2
518;s-Gravenhage;661;224;51;545163;121.2;41.1;9.4
441;Schagen;57;17;2;46482;122.6;36.6;4.3
279;Scherpenzeel;17;3;2;9880;172.1;30.4;20.2
606;Schiedam;93;34;4;78739;118.1;43.2;5.1
88;Schiermonnikoog;0;0;0;947;0;0;0
1676;Schouwen-Duiveland;27;10;0;33858;79.7;29.5;0
965;Simpelveld;30;17;3;10552;284.3;161.1;28.4
1702;Sint Anthonis;54;18;7;11672;462.6;154.2;60
845;Sint-Michielsgestel;69;30;9;29203;236.3;102.7;30.8
1883;Sittard-Geleen;242;91;37;92422;261.8;98.5;40
610;Sliedrecht;33;7;3;25217;130.9;27.8;11.9
1714;Sluis;15;7;4;23217;64.6;30.2;17.2
90;Smallingerland;27;7;2;56154;48.1;12.5;3.6
342;Soest;63;20;7;46607;135.2;42.9;15
847;Someren;71;28;4;19376;366.4;144.5;20.6
848;Son en Breugel;54;27;8;17321;311.8;155.9;46.2
37;Stadskanaal;4;2;1;31688;12.6;6.3;3.2
180;Staphorst;42;7;3;17144;245;40.8;17.5
532;Stede Broec;41;17;2;21734;188.6;78.2;9.2
851;Steenbergen;45;11;5;24501;183.7;44.9;20.4
1708;Steenwijkerland;53;11;2;44139;120.1;24.9;4.5
971;Stein;73;37;14;25000;292;148;56
1904;Stichtse Vecht;69;26;6;64928;106.3;40;9.2
1900;Súdwest-Fryslân;55;17;1;89987;61.1;18.9;1.1
715;Terneuzen;80;19;2;54438;147;34.9;3.7
93;Terschelling;1;0;0;4889;20.5;0;0
448;Texel;11;4;1;13573;81;29.5;7.4
1525;Teylingen;33;12;0;37426;88.2;32.1;0
716;Tholen;107;34;11;25758;415.4;132;42.7
281;Tiel;69;34;11;42161;163.7;80.6;26.1
855;Tilburg;507;160;107;219800;230.7;72.8;48.7
183;Tubbergen;64;10;3;21279;300.8;47;14.1
1700;Twenterand;42;10;2;33743;124.5;29.6;5.9
1730;Tynaarlo;32;7;0;33879;94.5;20.7;0
737;Tytsjerksteradiel;14;4;1;32046;43.7;12.5;3.1
856;Uden;216;88;47;42122;512.8;208.9;111.6
450;Uitgeest;18;5;1;13649;131.9;36.6;7.3
451;Uithoorn;39;12;1;29466;132.4;40.7;3.4
184;Urk;44;19;4;21033;209.2;90.3;19
344;Utrecht;591;176;54;357694;165.2;49.2;15.1
1581;Utrechtse Heuvelrug;70;21;4;49601;141.1;42.3;8.1
981;Vaals;21;9;1;10099;207.9;89.1;9.9
994;Valkenburg aan de Geul;51;14;3;16360;311.7;85.6;18.3
858;Valkenswaard;99;15;24;31200;317.3;48.1;76.9
47;Veendam;8;2;0;27387;29.2;7.3;0
345;Veenendaal;83;34;7;66491;124.8;51.1;10.5
717;Veere;20;5;1;21885;91.4;22.8;4.6
861;Veldhoven;84;25;12;45458;184.8;55;26.4
453;Velsen;186;26;19;68660;270.9;37.9;27.7
983;Venlo;207;115;45;101797;203.3;113;44.2
984;Venray;80;35;16;43604;183.5;80.3;36.7
1961;Vijfheerenlanden;154;22;26;56816;271.1;38.7;45.8
622;Vlaardingen;136;30;8;73445;185.2;40.8;10.9
96;Vlieland;0;0;0;1152;0;0;0
718;Vlissingen;44;8;3;44365;99.2;18;6.8
986;Voerendaal;27;15;5;12471;216.5;120.3;40.1
626;Voorschoten;25;9;3;25603;97.6;35.2;11.7
285;Voorst;44;10;7;24546;179.3;40.7;28.5
865;Vught;75;36;14;26554;282.4;135.6;52.7
1949;Waadhoeke;60;9;3;46079;130.2;19.5;6.5
866;Waalre;21;6;3;17454;120.3;34.4;17.2
867;Waalwijk;101;23;21;48620;207.7;47.3;43.2
627;Waddinxveen;33;11;5;29293;112.7;37.6;17.1
289;Wageningen;33;14;7;39673;83.2;35.3;17.6
629;Wassenaar;32;7;2;26214;122.1;26.7;7.6
852;Waterland;24;13;2;17422;137.8;74.6;11.5
988;Weert;96;55;9;50107;191.6;109.8;18
457;Weesp;28;9;1;19729;141.9;45.6;5.1
1960;West Betuwe;111;33;11;51198;216.8;64.5;21.5
668;West Maas en Waal;59;13;3;19320;305.4;67.3;15.5
1969;Westerkwartier;51;14;3;63375;80.5;22.1;4.7
1701;Westerveld;24;6;1;19460;123.3;30.8;5.1
293;Westervoort;20;10;1;14973;133.6;66.8;6.7
1950;Westerwolde;5;5;0;25796;19.4;19.4;0
1783;Westland;153;43;15;110357;138.6;39;13.6
98;Weststellingwerf;13;2;2;25916;50.2;7.7;7.7
614;Westvoorne;21;6;0;14728;142.6;40.7;0
189;Wierden;32;4;3;24440;130.9;16.4;12.3
296;Wijchen;90;38;6;41124;218.9;92.4;14.6
1696;Wijdemeren;17;7;0;24360;69.8;28.7;0
352;Wijk bij Duurstede;24;8;1;23910;100.4;33.5;4.2
294;Winterswijk;21;3;1;28865;72.8;10.4;3.5
873;Woensdrecht;27;4;0;21883;123.4;18.3;0
632;Woerden;106;45;13;52294;202.7;86.1;24.9
880;Wormerland;30;16;6;16299;184.1;98.2;36.8
351;Woudenberg;21;9;1;13362;157.2;67.4;7.5
479;Zaanstad;245;93;32;156711;156.3;59.3;20.4
297;Zaltbommel;43;18;4;28901;148.8;62.3;13.8
473;Zandvoort;29;10;6;17116;169.4;58.4;35.1
50;Zeewolde;20;8;3;22656;88.3;35.3;13.2
355;Zeist;93;29;10;64932;143.2;44.7;15.4
299;Zevenaar;64;39;8;43740;146.3;89.2;18.3
637;Zoetermeer;110;37;6;125283;87.8;29.5;4.8
638;Zoeterwoude;7;2;0;8611;81.3;23.2;0
1892;Zuidplas;65;17;4;43894;148.1;38.7;9.1
879;Zundert;47;17;8;21821;215.4;77.9;36.7
301;Zutphen;46;17;8;47942;95.9;35.5;16.7
1896;Zwartewaterland;106;31;12;22690;467.2;136.6;52.9
642;Zwijndrecht;69;13;4;44741;154.2;29.1;8.9
193;Zwolle;234;50;32;128831;181.6;38.8;24.8
