Gemnr;Gemeente;Meldingen;Zkh opname;Overleden;BevAant;Meldingen per 100.000;Zkh opname per 100.000;Overleden per 100.000
755;Boekel;84;31;21;10784;778.9;287.5;194.7
1681;Borger-Odoorn;5;2;3;25558;19.6;7.8;11.7
147;Borne;43;13;6;23313;184.4;55.8;25.7
654;Borsele;20;5;0;22738;88;22;0
756;Boxmeer;81;17;12;29371;275.8;57.9;40.9
757;Boxtel;46;18;10;30803;149.3;58.4;32.5
758;Breda;375;138;50;184271;203.5;74.9;27.1
501;Brielle;25;12;0;17282;144.7;69.4;0
1876;Bronckhorst;41;7;4;36052;113.7;19.4;11.1
213;Brummen;29;12;5;20756;139.7;57.8;24.1
899;Brunssum;60;32;11;27817;215.7;115;39.5
312;Bunnik;22;7;1;15191;144.8;46.1;6.6
313;Bunschoten;38;5;2;21867;173.8;22.9;9.1
214;Buren;28;9;3;26742;104.7;33.7;11.2
502;Capelle aan den IJssel;190;34;26;67151;282.9;50.6;38.7
383;Castricum;59;13;8;35988;163.9;36.1;22.2
109;Coevorden;42;12;0;35296;119;34;0
1706;Cranendonck;145;58;21;21166;685.1;274;99.2
1684;Cuijk;46;11;7;25139;183;43.8;27.8
216;Culemborg;43;20;6;28956;148.5;69.1;20.7
148;Dalfsen;61;15;6;28585;213.4;52.5;21
1891;Dantumadiel;6;2;0;18916;31.7;10.6;0
310;De Bilt;89;20;7;43124;206.4;46.4;16.2
1940;De Fryske Marren;50;13;5;51567;97;25.2;9.7
736;De Ronde Venen;66;31;3;44457;148.5;69.7;6.7
1690;De Wolden;32;9;0;24327;131.5;37;0
503;Delft;96;36;5;103659;92.6;34.7;4.8
10;Delfzijl;14;5;0;24666;56.8;20.3;0
400;Den Helder;28;8;0;56305;49.7;14.2;0
762;Deurne;116;50;14;32474;357.2;154;43.1
150;Deventer;132;39;23;100718;131.1;38.7;22.8
384;Diemen;27;5;3;30781;87.7;16.2;9.7
1774;Dinkelland;63;17;7;26470;238;64.2;26.4
221;Doesburg;20;7;5;11078;180.5;63.2;45.1
222;Doetinchem;67;11;8;58009;115.5;19;13.8
766;Dongen;53;15;9;26226;202.1;57.2;34.3
505;Dordrecht;196;67;16;119300;164.3;56.2;13.4
498;Drechterland;34;3;8;19717;172.4;15.2;40.6
1719;Drimmelen;46;18;4;27274;168.7;66;14.7
303;Dronten;79;23;4;41569;190;55.3;9.6
225;Druten;86;20;5;18918;454.6;105.7;26.4
226;Duiven;33;10;2;25124;131.3;39.8;8
1711;Echt-Susteren;71;36;14;31618;224.6;113.9;44.3
385;Edam-Volendam;56;19;0;36201;154.7;52.5;0
228;Ede;142;51;15;117166;121.2;43.5;12.8
317;Eemnes;12;1;1;9247;129.8;10.8;10.8
770;Eersel;51;21;7;19314;264.1;108.7;36.2
1903;Eijsden-Margraten;125;48;17;25753;485.4;186.4;66
772;Eindhoven;337;142;52;234456;143.7;60.6;22.2
230;Elburg;79;13;3;23161;341.1;56.1;13
114;Emmen;65;15;7;107055;60.7;14;6.5
388;Enkhuizen;27;18;2;18592;145.2;96.8;10.8
153;Enschede;149;47;13;159734;93.3;29.4;8.1
232;Epe;87;27;12;33186;262.2;81.4;36.2
233;Ermelo;77;18;10;27005;285.1;66.7;37
777;Etten-Leur;122;38;25;43880;278;86.6;57
779;Geertruidenberg;27;9;4;21538;125.4;41.8;18.6
1771;Geldrop-Mierlo;77;24;13;39733;193.8;60.4;32.7
1652;Gemert-Bakel;143;70;29;30725;465.4;227.8;94.4
907;Gennep;45;15;9;16924;265.9;88.6;53.2
784;Gilze en Rijen;55;17;10;26438;208;64.3;37.8
1924;Goeree-Overflakkee;228;51;22;50049;455.6;101.9;44
664;Goes;63;11;8;38080;165.4;28.9;21
785;Goirle;60;25;14;23906;251;104.6;58.6
1942;Gooise Meren;81;23;1;58041;139.6;39.6;1.7
512;Gorinchem;120;16;11;37009;324.2;43.2;29.7
513;Gouda;187;32;18;73443;254.6;43.6;24.5
786;Grave;44;18;6;12437;353.8;144.7;48.2
14;Groningen;143;16;2;232922;61.4;6.9;0.9
1729;Gulpen-Wittem;45;15;6;14176;317.4;105.8;42.3
158;Haaksbergen;46;14;1;24309;189.2;57.6;4.1
788;Haaren;35;17;5;14371;243.5;118.3;34.8
392;Haarlem;223;54;43;162961;136.8;33.1;26.4
394;Haarlemmermeer;171;55;15;156039;109.6;35.2;9.6
1655;Halderberge;46;12;6;30277;151.9;39.6;19.8
160;Hardenberg;141;21;6;60940;231.4;34.5;9.8
243;Harderwijk;70;18;10;48429;144.5;37.2;20.6
523;Hardinxveld-Giessendam;28;1;2;18295;153;5.5;10.9
72;Harlingen;12;4;0;15720;76.3;25.4;0
244;Hattem;37;10;4;12213;303;81.9;32.8
396;Heemskerk;72;25;8;39188;183.7;63.8;20.4
397;Heemstede;86;10;26;27239;315.7;36.7;95.5
246;Heerde;117;29;16;18587;629.5;156;86.1
74;Heerenveen;71;12;10;50494;140.6;23.8;19.8
398;Heerhugowaard;104;25;7;57592;180.6;43.4;12.2
917;Heerlen;230;99;38;87057;264.2;113.7;43.6
1658;Heeze-Leende;48;13;6;16150;297.2;80.5;37.2
399;Heiloo;39;9;5;23974;162.7;37.5;20.9
163;Hellendoorn;47;7;2;35923;130.8;19.5;5.6
530;Hellevoetsluis;53;14;1;40158;132;34.9;2.5
794;Helmond;240;90;31;92432;259.7;97.4;33.5
531;Hendrik-Ido-Ambacht;23;6;2;31204;73.7;19.2;6.4
164;Hengelo;104;17;12;81147;128.2;20.9;14.8
1966;Het Hogeland;23;7;1;47834;48.1;14.6;2.1
252;Heumen;49;16;4;16450;297.9;97.3;24.3
797;Heusden;93;39;11;44699;208.1;87.3;24.6
534;Hillegom;24;7;1;22208;108.1;31.5;4.5
798;Hilvarenbeek;29;6;4;15514;186.9;38.7;25.8
402;Hilversum;82;22;3;90883;90.2;24.2;3.3
1963;Hoeksche Waard;179;66;8;87461;204.7;75.5;9.1
1735;Hof van Twente;54;14;2;35013;154.2;40;5.7
1911;Hollands Kroon;52;26;4;48434;107.4;53.7;8.3
118;Hoogeveen;48;12;3;55697;86.2;21.5;5.4
405;Hoorn;65;27;8;73232;88.8;36.9;10.9
1507;Horst aan de Maas;94;40;17;42433;221.5;94.3;40.1
321;Houten;93;23;10;50146;185.5;45.9;19.9
406;Huizen;59;18;3;41273;143;43.6;7.3
677;Hulst;25;8;4;27556;90.7;29;14.5
353;IJsselstein;84;33;23;34110;246.3;96.7;67.4
1884;Kaag en Braassem;19;6;2;27300;69.6;22;7.3
166;Kampen;266;53;22;54340;489.5;97.5;40.5
678;Kapelle;15;2;1;12691;118.2;15.8;7.9
537;Katwijk;107;21;7;65754;162.7;31.9;10.6
928;Kerkrade;110;51;17;45744;240.5;111.5;37.2
1598;Koggenland;30;7;5;22752;131.9;30.8;22
542;Krimpen aan den IJssel;46;8;3;29533;155.8;27.1;10.2
1931;Krimpenerwaard;111;40;19;56319;197.1;71;33.7
1659;Laarbeek;84;35;23;22530;372.8;155.3;102.1
1685;Landerd;107;29;14;15730;680.2;184.4;89
882;Landgraaf;98;45;11;37457;261.6;120.1;29.4
415;Landsmeer;17;3;2;11492;147.9;26.1;17.4
416;Langedijk;40;16;2;28157;142.1;56.8;7.1
1621;Lansingerland;140;35;15;62396;224.4;56.1;24
417;Laren;22;8;1;11274;195.1;71;8.9
80;Leeuwarden;49;32;5;124058;39.5;25.8;4
546;Leiden;104;34;11;125174;83.1;27.2;8.8
547;Leiderdorp;21;9;3;27059;77.6;33.3;11.1
1916;Leidschendam-Voorburg;65;19;5;76553;84.9;24.8;6.5
995;Lelystad;104;49;7;78619;132.3;62.3;8.9
1640;Leudal;136;53;21;35896;378.9;147.6;58.5
327;Leusden;32;8;4;30399;105.3;26.3;13.2
1705;Lingewaard;69;28;5;46606;148;60.1;10.7
553;Lisse;18;6;2;22957;78.4;26.1;8.7
262;Lochem;55;11;6;33730;163.1;32.6;17.8
809;Loon op Zand;43;20;5;23407;183.7;85.4;21.4
331;Lopik;34;18;3;14471;235;124.4;20.7
24;Loppersum;2;0;0;9533;21;0;0
168;Losser;20;7;0;22685;88.2;30.9;0
263;Maasdriel;27;15;3;25034;107.9;59.9;12
1641;Maasgouw;60;23;10;23960;250.4;96;41.7
556;Maassluis;40;14;1;33216;120.4;42.1;3
935;Maastricht;491;145;52;121558;403.9;119.3;42.8
420;Medemblik;54;16;5;45104;119.7;35.5;11.1
938;Meerssen;68;16;7;18832;361.1;85;37.2
1948;Meierijstad;419;169;103;81197;516;208.1;126.9
119;Meppel;26;6;3;33902;76.7;17.7;8.8
687;Middelburg;37;14;7;48810;75.8;28.7;14.3
1842;Midden-Delfland;12;4;0;19344;62;20.7;0
1731;Midden-Drenthe;17;6;0;33182;51.2;18.1;0
1952;Midden-Groningen;26;6;1;60804;42.8;9.9;1.6
815;Mill en Sint Hubert;24;9;3;10941;219.4;82.3;27.4
1709;Moerdijk;48;13;6;37136;129.3;35;16.2
1978;Molenlanden;82;17;4;43931;186.7;38.7;9.1
1955;Montferland;55;9;4;36009;152.7;25;11.1
335;Montfoort;32;12;3;13920;229.9;86.2;21.6
944;Mook en Middelaar;26;6;3;7847;331.3;76.5;38.2
1740;Neder-Betuwe;70;31;14;24342;287.6;127.4;57.5
946;Nederweert;40;28;5;17022;235;164.5;29.4
356;Nieuwegein;77;36;9;63461;121.3;56.7;14.2
569;Nieuwkoop;37;7;4;28809;128.4;24.3;13.9
267;Nijkerk;45;21;2;43176;104.2;48.6;4.6
268;Nijmegen;437;114;40;177698;245.9;64.2;22.5
1930;Nissewaard;116;35;8;85237;136.1;41.1;9.4
1970;Noardeast-Fryslân;23;6;4;45251;50.8;13.3;8.8
1695;Noord-Beveland;5;1;0;7395;67.6;13.5;0
1699;Noordenveld;15;2;1;31242;48;6.4;3.2
171;Noordoostpolder;39;10;3;47262;82.5;21.2;6.3
575;Noordwijk;32;13;1;43528;73.5;29.9;2.3
820;Nuenen, Gerwen en Nederwetten;39;14;5;23379;166.8;59.9;21.4
302;Nunspeet;124;32;14;27845;445.3;114.9;50.3
579;Oegstgeest;29;6;1;24843;116.7;24.2;4
823;Oirschot;40;12;5;18723;213.6;64.1;26.7
824;Oisterwijk;48;16;8;26241;182.9;61;30.5
1895;Oldambt;6;2;0;38213;15.7;5.2;0
269;Oldebroek;95;24;13;23645;401.8;101.5;55
173;Oldenzaal;43;14;5;31832;135.1;44;15.7
1773;Olst-Wijhe;35;12;5;18251;191.8;65.7;27.4
175;Ommen;41;8;2;18007;227.7;44.4;11.1
1586;Oost Gelre;41;9;5;29623;138.4;30.4;16.9
826;Oosterhout;74;35;8;55990;132.2;62.5;14.3
85;Ooststellingwerf;2;1;0;25472;7.9;3.9;0
431;Oostzaan;23;8;1;9733;236.3;82.2;10.3
432;Opmeer;6;1;1;11837;50.7;8.4;8.4
86;Opsterland;20;5;0;29742;67.2;16.8;0
828;Oss;354;114;68;91932;385.1;124;74
1509;Oude IJsselstreek;45;12;4;39392;114.2;30.5;10.2
437;Ouder-Amstel;24;5;0;14029;171.1;35.6;0
589;Oudewater;43;24;8;10226;420.5;234.7;78.2
1734;Overbetuwe;104;54;11;47909;217.1;112.7;23
590;Papendrecht;40;7;6;32133;124.5;21.8;18.7
1894;Peel en Maas;233;138;56;43420;536.6;317.8;129
765;Pekela;4;4;0;12199;32.8;32.8;0
1926;Pijnacker-Nootdorp;68;21;6;55329;122.9;38;10.8
439;Purmerend;156;61;14;81233;192;75.1;17.2
273;Putten;17;3;0;24113;70.5;12.4;0
177;Raalte;76;22;8;37709;201.5;58.3;21.2
703;Reimerswaal;23;4;2;22728;101.2;17.6;8.8
274;Renkum;46;14;2;31404;146.5;44.6;6.4
339;Renswoude;13;4;5;5448;238.6;73.4;91.8
1667;Reusel-De Mierden;18;9;0;13110;137.3;68.6;0
275;Rheden;60;31;14;43736;137.2;70.9;32
340;Rhenen;16;5;4;20125;79.5;24.8;19.9
597;Ridderkerk;82;31;11;46204;177.5;67.1;23.8
1742;Rijssen-Holten;89;24;4;38178;233.1;62.9;10.5
603;Rijswijk;68;20;4;54432;124.9;36.7;7.3
1669;Roerdalen;39;26;6;20572;189.6;126.4;29.2
957;Roermond;108;51;20;58254;185.4;87.5;34.3
1674;Roosendaal;145;21;13;77226;187.8;27.2;16.8
599;Rotterdam;1420;328;103;651376;218;50.4;15.8
277;Rozendaal;2;1;0;1705;117.3;58.7;0
840;Rucphen;39;7;6;22873;170.5;30.6;26.2
518;s-Gravenhage;735;233;69;545163;134.8;42.7;12.7
441;Schagen;62;18;2;46482;133.4;38.7;4.3
279;Scherpenzeel;17;3;2;9880;172.1;30.4;20.2
606;Schiedam;115;34;4;78739;146.1;43.2;5.1
88;Schiermonnikoog;0;0;0;947;0;0;0
1676;Schouwen-Duiveland;27;10;0;33858;79.7;29.5;0
965;Simpelveld;34;17;3;10552;322.2;161.1;28.4
1702;Sint Anthonis;56;19;10;11672;479.8;162.8;85.7
845;Sint-Michielsgestel;71;33;11;29203;243.1;113;37.7
1883;Sittard-Geleen;272;91;40;92422;294.3;98.5;43.3
610;Sliedrecht;34;7;3;25217;134.8;27.8;11.9
1714;Sluis;16;7;4;23217;68.9;30.2;17.2
90;Smallingerland;36;7;3;56154;64.1;12.5;5.3
342;Soest;67;20;7;46607;143.8;42.9;15
847;Someren;76;29;6;19376;392.2;149.7;31
848;Son en Breugel;55;27;10;17321;317.5;155.9;57.7
37;Stadskanaal;4;2;1;31688;12.6;6.3;3.2
180;Staphorst;47;7;3;17144;274.1;40.8;17.5
532;Stede Broec;43;18;2;21734;197.8;82.8;9.2
851;Steenbergen;48;12;6;24501;195.9;49;24.5
1708;Steenwijkerland;65;11;3;44139;147.3;24.9;6.8
971;Stein;83;38;15;25000;332;152;60
1904;Stichtse Vecht;74;27;6;64928;114;41.6;9.2
1900;Súdwest-Fryslân;65;17;1;89987;72.2;18.9;1.1
715;Terneuzen;86;20;2;54438;158;36.7;3.7
93;Terschelling;2;0;0;4889;40.9;0;0
448;Texel;11;4;1;13573;81;29.5;7.4
1525;Teylingen;36;12;0;37426;96.2;32.1;0
716;Tholen;112;36;12;25758;434.8;139.8;46.6
281;Tiel;71;35;12;42161;168.4;83;28.5
855;Tilburg;534;161;116;219800;242.9;73.2;52.8
183;Tubbergen;69;10;3;21279;324.3;47;14.1
1700;Twenterand;43;10;2;33743;127.4;29.6;5.9
1730;Tynaarlo;33;8;0;33879;97.4;23.6;0
737;Tytsjerksteradiel;15;4;1;32046;46.8;12.5;3.1
856;Uden;218;88;50;42122;517.5;208.9;118.7
450;Uitgeest;20;5;1;13649;146.5;36.6;7.3
451;Uithoorn;41;15;1;29466;139.1;50.9;3.4
184;Urk;53;19;4;21033;252;90.3;19
344;Utrecht;624;188;58;357694;174.5;52.6;16.2
1581;Utrechtse Heuvelrug;74;22;5;49601;149.2;44.4;10.1
981;Vaals;24;9;1;10099;237.6;89.1;9.9
994;Valkenburg aan de Geul;54;15;5;16360;330.1;91.7;30.6
858;Valkenswaard;108;15;25;31200;346.2;48.1;80.1
47;Veendam;8;2;0;27387;29.2;7.3;0
345;Veenendaal;89;37;9;66491;133.9;55.6;13.5
717;Veere;22;6;1;21885;100.5;27.4;4.6
861;Veldhoven;94;25;15;45458;206.8;55;33
453;Velsen;206;27;21;68660;300;39.3;30.6
983;Venlo;220;116;47;101797;216.1;114;46.2
984;Venray;82;36;16;43604;188.1;82.6;36.7
1961;Vijfheerenlanden;162;25;30;56816;285.1;44;52.8
622;Vlaardingen;152;30;10;73445;207;40.8;13.6
96;Vlieland;0;0;0;1152;0;0;0
718;Vlissingen;45;8;4;44365;101.4;18;9
986;Voerendaal;31;16;5;12471;248.6;128.3;40.1
626;Voorschoten;28;9;4;25603;109.4;35.2;15.6
285;Voorst;47;11;7;24546;191.5;44.8;28.5
865;Vught;81;36;14;26554;305;135.6;52.7
1949;Waadhoeke;68;9;5;46079;147.6;19.5;10.9
866;Waalre;22;6;3;17454;126;34.4;17.2
867;Waalwijk;107;23;23;48620;220.1;47.3;47.3
627;Waddinxveen;38;11;5;29293;129.7;37.6;17.1
289;Wageningen;36;17;7;39673;90.7;42.9;17.6
629;Wassenaar;35;8;7;26214;133.5;30.5;26.7
852;Waterland;24;14;2;17422;137.8;80.4;11.5
988;Weert;99;56;9;50107;197.6;111.8;18
457;Weesp;31;9;1;19729;157.1;45.6;5.1
1960;West Betuwe;118;36;13;51198;230.5;70.3;25.4
668;West Maas en Waal;61;14;4;19320;315.7;72.5;20.7
1969;Westerkwartier;53;14;4;63375;83.6;22.1;6.3
1701;Westerveld;27;8;2;19460;138.7;41.1;10.3
293;Westervoort;25;10;1;14973;167;66.8;6.7
1950;Westerwolde;5;5;0;25796;19.4;19.4;0
1783;Westland;173;47;21;110357;156.8;42.6;19
98;Weststellingwerf;18;2;2;25916;69.5;7.7;7.7
614;Westvoorne;22;6;0;14728;149.4;40.7;0
189;Wierden;36;4;3;24440;147.3;16.4;12.3
296;Wijchen;99;38;6;41124;240.7;92.4;14.6
1696;Wijdemeren;21;7;0;24360;86.2;28.7;0
352;Wijk bij Duurstede;24;8;1;23910;100.4;33.5;4.2
294;Winterswijk;23;3;1;28865;79.7;10.4;3.5
873;Woensdrecht;35;4;0;21883;159.9;18.3;0
632;Woerden;116;45;13;52294;221.8;86.1;24.9
880;Wormerland;31;16;6;16299;190.2;98.2;36.8
351;Woudenberg;22;9;1;13362;164.6;67.4;7.5
479;Zaanstad;260;98;34;156711;165.9;62.5;21.7
297;Zaltbommel;50;18;4;28901;173;62.3;13.8
473;Zandvoort;29;10;6;17116;169.4;58.4;35.1
50;Zeewolde;24;8;3;22656;105.9;35.3;13.2
355;Zeist;103;30;11;64932;158.6;46.2;16.9
299;Zevenaar;70;39;10;43740;160;89.2;22.9
637;Zoetermeer;121;37;8;125283;96.6;29.5;6.4
638;Zoeterwoude;7;2;0;8611;81.3;23.2;0
1892;Zuidplas;78;17;5;43894;177.7;38.7;11.4
879;Zundert;50;19;8;21821;229.1;87.1;36.7
301;Zutphen;50;18;8;47942;104.3;37.5;16.7
1896;Zwartewaterland;110;31;12;22690;484.8;136.6;52.9
642;Zwijndrecht;85;14;5;44741;190;31.3;11.2
193;Zwolle;267;51;32;128831;207.2;39.6;24.8
