report_date,date,province,value
2020-03-28,2020-03-20,Flevoland,11
2020-03-28,2020-03-21,Flevoland,8
2020-03-28,2020-03-22,Flevoland,4
2020-03-28,2020-03-23,Flevoland,1
2020-03-28,2020-03-24,Flevoland,10
2020-03-28,2020-03-25,Flevoland,5
2020-03-28,2020-03-26,Flevoland,4
2020-03-28,2020-03-27,Flevoland,8
2020-03-28,2020-03-28,Flevoland,0
2020-03-28,2020-02-27,Limburg,0
2020-03-28,2020-02-28,Limburg,0
2020-03-28,2020-02-29,Limburg,0
2020-03-28,2020-03-01,Limburg,0
2020-03-28,2020-03-02,Limburg,0
2020-03-28,2020-03-03,Limburg,0
2020-03-28,2020-03-04,Limburg,1
2020-03-28,2020-03-05,Limburg,0
2020-03-28,2020-03-06,Limburg,0
2020-03-28,2020-03-07,Limburg,3
2020-03-28,2020-03-08,Limburg,0
2020-03-28,2020-03-09,Limburg,3
2020-03-28,2020-03-10,Limburg,4
2020-03-28,2020-03-11,Limburg,4
2020-03-28,2020-03-12,Limburg,4
2020-03-28,2020-03-13,Limburg,9
2020-03-28,2020-03-14,Limburg,11
2020-03-28,2020-03-15,Limburg,5
2020-03-28,2020-03-16,Limburg,27
2020-03-28,2020-03-17,Limburg,24
2020-03-28,2020-03-18,Limburg,15
2020-03-28,2020-03-19,Limburg,34
2020-03-28,2020-03-20,Limburg,47
2020-03-28,2020-03-21,Limburg,29
2020-03-28,2020-03-22,Limburg,44
2020-03-28,2020-03-23,Limburg,27
2020-03-28,2020-03-24,Limburg,57
2020-03-28,2020-03-25,Limburg,17
2020-03-28,2020-03-26,Limburg,19
2020-03-28,2020-03-27,Limburg,12
2020-03-28,2020-03-28,Limburg,0
2020-03-28,2020-02-27,Noord-Brabant,1
2020-03-28,2020-02-28,Noord-Brabant,0
2020-03-28,2020-02-29,Noord-Brabant,2
2020-03-28,2020-03-01,Noord-Brabant,1
2020-03-28,2020-03-02,Noord-Brabant,2
2020-03-28,2020-03-03,Noord-Brabant,1
2020-03-28,2020-03-04,Noord-Brabant,1
2020-03-28,2020-03-05,Noord-Brabant,2
2020-03-28,2020-03-06,Noord-Brabant,4
2020-03-28,2020-03-07,Noord-Brabant,8
2020-03-28,2020-03-08,Noord-Brabant,10
2020-03-28,2020-03-09,Noord-Brabant,10
2020-03-28,2020-03-10,Noord-Brabant,11
2020-03-28,2020-03-11,Noord-Brabant,21
2020-03-28,2020-03-12,Noord-Brabant,22
2020-03-28,2020-03-13,Noord-Brabant,18
2020-03-28,2020-03-14,Noord-Brabant,7
2020-03-28,2020-03-15,Noord-Brabant,17
2020-03-28,2020-03-16,Noord-Brabant,38
2020-03-28,2020-03-17,Noord-Brabant,53
2020-03-28,2020-03-18,Noord-Brabant,42
2020-03-28,2020-03-19,Noord-Brabant,54
2020-03-28,2020-03-20,Noord-Brabant,55
2020-03-28,2020-03-21,Noord-Brabant,114
2020-03-28,2020-03-22,Noord-Brabant,38
2020-03-28,2020-03-23,Noord-Brabant,29
2020-03-28,2020-03-24,Noord-Brabant,59
2020-03-28,2020-03-25,Noord-Brabant,39
2020-03-28,2020-03-26,Noord-Brabant,38
2020-03-28,2020-03-27,Noord-Brabant,29
2020-03-28,2020-03-28,Noord-Brabant,0
2020-03-28,2020-02-27,Zeeland,0
2020-03-28,2020-02-28,Zeeland,0
2020-03-28,2020-02-29,Zeeland,0
2020-03-28,2020-03-01,Zeeland,0
2020-03-28,2020-03-02,Zeeland,0
2020-03-28,2020-03-03,Zeeland,0
2020-03-28,2020-03-04,Zeeland,0
2020-03-28,2020-03-05,Zeeland,0
2020-03-28,2020-03-06,Zeeland,0
2020-03-28,2020-03-07,Zeeland,0
2020-03-28,2020-03-08,Zeeland,0
2020-03-28,2020-03-09,Zeeland,0
2020-03-28,2020-03-10,Zeeland,0
2020-03-28,2020-03-11,Zeeland,0
2020-03-28,2020-03-12,Zeeland,0
2020-03-28,2020-03-13,Zeeland,2
2020-03-28,2020-03-14,Zeeland,4
2020-03-28,2020-03-15,Zeeland,2
2020-03-28,2020-03-16,Zeeland,3
2020-03-28,2020-03-17,Zeeland,1
2020-03-28,2020-03-18,Zeeland,3
2020-03-28,2020-03-19,Zeeland,3
2020-03-28,2020-03-20,Zeeland,7
2020-03-28,2020-03-21,Zeeland,1
2020-03-28,2020-03-22,Zeeland,3
2020-03-28,2020-03-23,Zeeland,2
2020-03-28,2020-03-24,Zeeland,10
2020-03-28,2020-03-25,Zeeland,7
2020-03-28,2020-03-26,Zeeland,10
2020-03-28,2020-03-27,Zeeland,5
2020-03-28,2020-03-28,Zeeland,0
2020-03-28,2020-02-27,Friesland,0
2020-03-28,2020-02-28,Friesland,0
2020-03-28,2020-02-29,Friesland,0
2020-03-28,2020-03-01,Friesland,0
2020-03-28,2020-03-02,Friesland,0
2020-03-28,2020-03-03,Friesland,0
2020-03-28,2020-03-04,Friesland,0
2020-03-28,2020-03-05,Friesland,0
2020-03-28,2020-03-06,Friesland,0
2020-03-28,2020-03-07,Friesland,0
2020-03-28,2020-03-08,Friesland,0
2020-03-28,2020-03-09,Friesland,0
2020-03-28,2020-03-10,Friesland,1
2020-03-28,2020-03-11,Friesland,1
2020-03-28,2020-03-12,Friesland,0
2020-03-28,2020-03-13,Friesland,0
2020-03-28,2020-03-14,Friesland,0
2020-03-28,2020-03-15,Friesland,1
2020-03-28,2020-03-16,Friesland,1
2020-03-28,2020-03-17,Friesland,2
2020-03-28,2020-03-18,Friesland,2
2020-03-28,2020-03-19,Friesland,4
2020-03-28,2020-03-20,Friesland,3
2020-03-28,2020-03-21,Friesland,1
2020-03-28,2020-03-22,Friesland,3
2020-03-28,2020-03-23,Friesland,2
2020-03-28,2020-03-24,Friesland,5
2020-03-28,2020-03-25,Friesland,10
2020-03-28,2020-03-26,Friesland,8
2020-03-28,2020-03-27,Friesland,1
2020-03-28,2020-03-28,Friesland,0
2020-03-28,2020-02-27,Gelderland,0
2020-03-28,2020-02-28,Gelderland,0
2020-03-28,2020-02-29,Gelderland,0
2020-03-28,2020-03-01,Gelderland,0
2020-03-28,2020-03-02,Gelderland,1
2020-03-28,2020-03-03,Gelderland,0
2020-03-28,2020-03-04,Gelderland,0
2020-03-28,2020-03-05,Gelderland,1
2020-03-28,2020-03-06,Gelderland,0
2020-03-28,2020-03-07,Gelderland,0
2020-03-28,2020-03-08,Gelderland,1
2020-03-28,2020-03-09,Gelderland,1
2020-03-28,2020-03-10,Gelderland,0
2020-03-28,2020-03-11,Gelderland,4
2020-03-28,2020-03-12,Gelderland,5
2020-03-28,2020-03-13,Gelderland,8
2020-03-28,2020-03-14,Gelderland,12
2020-03-28,2020-03-15,Gelderland,5
2020-03-28,2020-03-16,Gelderland,9
2020-03-28,2020-03-17,Gelderland,6
2020-03-28,2020-03-18,Gelderland,11
2020-03-28,2020-03-19,Gelderland,19
2020-03-28,2020-03-20,Gelderland,38
2020-03-28,2020-03-21,Gelderland,23
2020-03-28,2020-03-22,Gelderland,35
2020-03-28,2020-03-23,Gelderland,37
2020-03-28,2020-03-24,Gelderland,35
2020-03-28,2020-03-25,Gelderland,68
2020-03-28,2020-03-26,Gelderland,28
2020-03-28,2020-03-27,Gelderland,25
2020-03-28,2020-03-28,Gelderland,0
2020-03-28,2020-02-27,Noord-Holland,0
2020-03-28,2020-02-28,Noord-Holland,0
2020-03-28,2020-02-29,Noord-Holland,0
2020-03-28,2020-03-01,Noord-Holland,0
2020-03-28,2020-03-02,Noord-Holland,0
2020-03-28,2020-03-03,Noord-Holland,1
2020-03-28,2020-03-04,Noord-Holland,0
2020-03-28,2020-03-05,Noord-Holland,0
2020-03-28,2020-03-06,Noord-Holland,1
2020-03-28,2020-03-07,Noord-Holland,1
2020-03-28,2020-03-08,Noord-Holland,0
2020-03-28,2020-03-09,Noord-Holland,0
2020-03-28,2020-03-10,Noord-Holland,0
2020-03-28,2020-03-11,Noord-Holland,1
2020-03-28,2020-03-12,Noord-Holland,2
2020-03-28,2020-03-13,Noord-Holland,7
2020-03-28,2020-03-14,Noord-Holland,8
2020-03-28,2020-03-15,Noord-Holland,7
2020-03-28,2020-03-16,Noord-Holland,2
2020-03-28,2020-03-17,Noord-Holland,13
2020-03-28,2020-03-18,Noord-Holland,25
2020-03-28,2020-03-19,Noord-Holland,27
2020-03-28,2020-03-20,Noord-Holland,37
2020-03-28,2020-03-21,Noord-Holland,28
2020-03-28,2020-03-22,Noord-Holland,27
2020-03-28,2020-03-23,Noord-Holland,54
2020-03-28,2020-03-24,Noord-Holland,68
2020-03-28,2020-03-25,Noord-Holland,54
2020-03-28,2020-03-26,Noord-Holland,56
2020-03-28,2020-03-27,Noord-Holland,27
2020-03-28,2020-03-28,Noord-Holland,0
2020-03-28,2020-02-27,Zuid-Holland,0
2020-03-28,2020-02-28,Zuid-Holland,0
2020-03-28,2020-02-29,Zuid-Holland,0
2020-03-28,2020-03-01,Zuid-Holland,0
2020-03-28,2020-03-02,Zuid-Holland,0
2020-03-28,2020-03-03,Zuid-Holland,1
2020-03-28,2020-03-04,Zuid-Holland,0
2020-03-28,2020-03-05,Zuid-Holland,0
2020-03-28,2020-03-06,Zuid-Holland,1
2020-03-28,2020-03-07,Zuid-Holland,1
2020-03-28,2020-03-08,Zuid-Holland,0
2020-03-28,2020-03-09,Zuid-Holland,1
2020-03-28,2020-03-10,Zuid-Holland,2
2020-03-28,2020-03-11,Zuid-Holland,1
2020-03-28,2020-03-12,Zuid-Holland,3
2020-03-28,2020-03-13,Zuid-Holland,4
2020-03-28,2020-03-14,Zuid-Holland,4
2020-03-28,2020-03-15,Zuid-Holland,5
2020-03-28,2020-03-16,Zuid-Holland,16
2020-03-28,2020-03-17,Zuid-Holland,15
2020-03-28,2020-03-18,Zuid-Holland,19
2020-03-28,2020-03-19,Zuid-Holland,20
2020-03-28,2020-03-20,Zuid-Holland,37
2020-03-28,2020-03-21,Zuid-Holland,35
2020-03-28,2020-03-22,Zuid-Holland,38
2020-03-28,2020-03-23,Zuid-Holland,50
2020-03-28,2020-03-24,Zuid-Holland,50
2020-03-28,2020-03-25,Zuid-Holland,73
2020-03-28,2020-03-26,Zuid-Holland,83
2020-03-28,2020-03-27,Zuid-Holland,22
2020-03-28,2020-03-28,Zuid-Holland,1
