report_date,date,province,value
2020-04-24,2020-04-16,Groningen,1
2020-04-24,2020-04-17,Groningen,0
2020-04-24,2020-04-18,Groningen,0
2020-04-24,2020-04-19,Groningen,0
2020-04-24,2020-04-20,Groningen,0
2020-04-24,2020-04-21,Groningen,0
2020-04-24,2020-04-22,Groningen,2
2020-04-24,2020-04-23,Groningen,0
2020-04-24,2020-04-24,Groningen,0
2020-04-24,2020-02-27,Flevoland,0
2020-04-24,2020-02-28,Flevoland,0
2020-04-24,2020-02-29,Flevoland,0
2020-04-24,2020-03-01,Flevoland,0
2020-04-24,2020-03-02,Flevoland,0
2020-04-24,2020-03-03,Flevoland,0
2020-04-24,2020-03-04,Flevoland,0
2020-04-24,2020-03-05,Flevoland,0
2020-04-24,2020-03-06,Flevoland,0
2020-04-24,2020-03-07,Flevoland,0
2020-04-24,2020-03-08,Flevoland,0
2020-04-24,2020-03-09,Flevoland,0
2020-04-24,2020-03-10,Flevoland,0
2020-04-24,2020-03-11,Flevoland,0
2020-04-24,2020-03-12,Flevoland,0
2020-04-24,2020-03-13,Flevoland,0
2020-04-24,2020-03-14,Flevoland,0
2020-04-24,2020-03-15,Flevoland,0
2020-04-24,2020-03-16,Flevoland,0
2020-04-24,2020-03-17,Flevoland,0
2020-04-24,2020-03-18,Flevoland,0
2020-04-24,2020-03-19,Flevoland,0
2020-04-24,2020-03-20,Flevoland,0
2020-04-24,2020-03-21,Flevoland,1
2020-04-24,2020-03-22,Flevoland,1
2020-04-24,2020-03-23,Flevoland,2
2020-04-24,2020-03-24,Flevoland,0
2020-04-24,2020-03-25,Flevoland,1
2020-04-24,2020-03-26,Flevoland,0
2020-04-24,2020-03-27,Flevoland,0
2020-04-24,2020-03-28,Flevoland,1
2020-04-24,2020-03-29,Flevoland,0
2020-04-24,2020-03-30,Flevoland,2
2020-04-24,2020-03-31,Flevoland,0
2020-04-24,2020-04-01,Flevoland,2
2020-04-24,2020-04-02,Flevoland,4
2020-04-24,2020-04-03,Flevoland,0
2020-04-24,2020-04-04,Flevoland,1
2020-04-24,2020-04-05,Flevoland,1
2020-04-24,2020-04-06,Flevoland,0
2020-04-24,2020-04-07,Flevoland,1
2020-04-24,2020-04-08,Flevoland,4
2020-04-24,2020-04-09,Flevoland,1
2020-04-24,2020-04-10,Flevoland,0
2020-04-24,2020-04-11,Flevoland,0
2020-04-24,2020-04-12,Flevoland,3
2020-04-24,2020-04-13,Flevoland,0
2020-04-24,2020-04-14,Flevoland,0
2020-04-24,2020-04-15,Flevoland,1
2020-04-24,2020-04-16,Flevoland,1
2020-04-24,2020-04-17,Flevoland,0
2020-04-24,2020-04-18,Flevoland,0
2020-04-24,2020-04-19,Flevoland,1
2020-04-24,2020-04-20,Flevoland,3
2020-04-24,2020-04-21,Flevoland,1
2020-04-24,2020-04-22,Flevoland,0
2020-04-24,2020-04-23,Flevoland,0
2020-04-24,2020-04-24,Flevoland,0
2020-04-24,2020-02-27,Zuid-Holland,0
2020-04-24,2020-02-28,Zuid-Holland,0
2020-04-24,2020-02-29,Zuid-Holland,0
2020-04-24,2020-03-01,Zuid-Holland,0
2020-04-24,2020-03-02,Zuid-Holland,0
2020-04-24,2020-03-03,Zuid-Holland,0
2020-04-24,2020-03-04,Zuid-Holland,0
2020-04-24,2020-03-05,Zuid-Holland,0
2020-04-24,2020-03-06,Zuid-Holland,1
2020-04-24,2020-03-07,Zuid-Holland,0
2020-04-24,2020-03-08,Zuid-Holland,0
2020-04-24,2020-03-09,Zuid-Holland,0
2020-04-24,2020-03-10,Zuid-Holland,0
2020-04-24,2020-03-11,Zuid-Holland,0
2020-04-24,2020-03-12,Zuid-Holland,0
2020-04-24,2020-03-13,Zuid-Holland,0
2020-04-24,2020-03-14,Zuid-Holland,0
2020-04-24,2020-03-15,Zuid-Holland,0
2020-04-24,2020-03-16,Zuid-Holland,0
2020-04-24,2020-03-17,Zuid-Holland,0
2020-04-24,2020-03-18,Zuid-Holland,1
2020-04-24,2020-03-19,Zuid-Holland,2
2020-04-24,2020-03-20,Zuid-Holland,4
2020-04-24,2020-03-21,Zuid-Holland,4
2020-04-24,2020-03-22,Zuid-Holland,2
2020-04-24,2020-03-23,Zuid-Holland,4
2020-04-24,2020-03-24,Zuid-Holland,5
2020-04-24,2020-03-25,Zuid-Holland,8
2020-04-24,2020-03-26,Zuid-Holland,10
2020-04-24,2020-03-27,Zuid-Holland,13
2020-04-24,2020-03-28,Zuid-Holland,11
2020-04-24,2020-03-29,Zuid-Holland,7
2020-04-24,2020-03-30,Zuid-Holland,22
2020-04-24,2020-03-31,Zuid-Holland,24
2020-04-24,2020-04-01,Zuid-Holland,21
2020-04-24,2020-04-02,Zuid-Holland,18
2020-04-24,2020-04-03,Zuid-Holland,26
2020-04-24,2020-04-04,Zuid-Holland,32
2020-04-24,2020-04-05,Zuid-Holland,28
2020-04-24,2020-04-06,Zuid-Holland,34
2020-04-24,2020-04-07,Zuid-Holland,22
2020-04-24,2020-04-08,Zuid-Holland,19
2020-04-24,2020-04-09,Zuid-Holland,27
2020-04-24,2020-04-10,Zuid-Holland,38
2020-04-24,2020-04-11,Zuid-Holland,24
2020-04-24,2020-04-12,Zuid-Holland,36
2020-04-24,2020-04-13,Zuid-Holland,26
2020-04-24,2020-04-14,Zuid-Holland,32
2020-04-24,2020-04-15,Zuid-Holland,25
2020-04-24,2020-04-16,Zuid-Holland,33
2020-04-24,2020-04-17,Zuid-Holland,30
2020-04-24,2020-04-18,Zuid-Holland,27
2020-04-24,2020-04-19,Zuid-Holland,17
2020-04-24,2020-04-20,Zuid-Holland,20
2020-04-24,2020-04-21,Zuid-Holland,27
2020-04-24,2020-04-22,Zuid-Holland,24
2020-04-24,2020-04-23,Zuid-Holland,7
2020-04-24,2020-04-24,Zuid-Holland,0
2020-04-24,2020-02-27,Zeeland,0
2020-04-24,2020-02-28,Zeeland,0
2020-04-24,2020-02-29,Zeeland,0
2020-04-24,2020-03-01,Zeeland,0
2020-04-24,2020-03-02,Zeeland,0
2020-04-24,2020-03-03,Zeeland,0
2020-04-24,2020-03-04,Zeeland,0
2020-04-24,2020-03-05,Zeeland,0
2020-04-24,2020-03-06,Zeeland,0
2020-04-24,2020-03-07,Zeeland,0
2020-04-24,2020-03-08,Zeeland,0
2020-04-24,2020-03-09,Zeeland,0
2020-04-24,2020-03-10,Zeeland,0
2020-04-24,2020-03-11,Zeeland,0
2020-04-24,2020-03-12,Zeeland,0
2020-04-24,2020-03-13,Zeeland,0
2020-04-24,2020-03-14,Zeeland,0
2020-04-24,2020-03-15,Zeeland,0
2020-04-24,2020-03-16,Zeeland,0
2020-04-24,2020-03-17,Zeeland,0
2020-04-24,2020-03-18,Zeeland,0
2020-04-24,2020-03-19,Zeeland,2
2020-04-24,2020-03-20,Zeeland,1
2020-04-24,2020-03-21,Zeeland,1
2020-04-24,2020-03-22,Zeeland,1
2020-04-24,2020-03-23,Zeeland,2
2020-04-24,2020-03-24,Zeeland,1
2020-04-24,2020-03-25,Zeeland,1
2020-04-24,2020-03-26,Zeeland,2
2020-04-24,2020-03-27,Zeeland,1
2020-04-24,2020-03-28,Zeeland,3
2020-04-24,2020-03-29,Zeeland,1
2020-04-24,2020-03-30,Zeeland,5
2020-04-24,2020-03-31,Zeeland,2
2020-04-24,2020-04-01,Zeeland,0
2020-04-24,2020-04-02,Zeeland,2
2020-04-24,2020-04-03,Zeeland,2
2020-04-24,2020-04-04,Zeeland,4
2020-04-24,2020-04-05,Zeeland,1
2020-04-24,2020-04-06,Zeeland,2
2020-04-24,2020-04-07,Zeeland,3
2020-04-24,2020-04-08,Zeeland,1
2020-04-24,2020-04-09,Zeeland,1
2020-04-24,2020-04-10,Zeeland,1
2020-04-24,2020-04-11,Zeeland,4
2020-04-24,2020-04-12,Zeeland,0
2020-04-24,2020-04-13,Zeeland,3
2020-04-24,2020-04-14,Zeeland,0
2020-04-24,2020-04-15,Zeeland,0
2020-04-24,2020-04-16,Zeeland,0
2020-04-24,2020-04-17,Zeeland,0
2020-04-24,2020-04-18,Zeeland,0
2020-04-24,2020-04-19,Zeeland,2
2020-04-24,2020-04-20,Zeeland,0
2020-04-24,2020-04-21,Zeeland,1
2020-04-24,2020-04-22,Zeeland,0
2020-04-24,2020-04-23,Zeeland,1
2020-04-24,2020-04-24,Zeeland,0
2020-04-24,2020-02-27,Friesland,0
2020-04-24,2020-02-28,Friesland,0
2020-04-24,2020-02-29,Friesland,0
2020-04-24,2020-03-01,Friesland,0
2020-04-24,2020-03-02,Friesland,0
2020-04-24,2020-03-03,Friesland,0
2020-04-24,2020-03-04,Friesland,0
2020-04-24,2020-03-05,Friesland,0
2020-04-24,2020-03-06,Friesland,0
2020-04-24,2020-03-07,Friesland,0
2020-04-24,2020-03-08,Friesland,0
2020-04-24,2020-03-09,Friesland,0
2020-04-24,2020-03-10,Friesland,0
2020-04-24,2020-03-11,Friesland,0
2020-04-24,2020-03-12,Friesland,0
2020-04-24,2020-03-13,Friesland,0
2020-04-24,2020-03-14,Friesland,0
2020-04-24,2020-03-15,Friesland,0
2020-04-24,2020-03-16,Friesland,1
2020-04-24,2020-03-17,Friesland,0
2020-04-24,2020-03-18,Friesland,0
2020-04-24,2020-03-19,Friesland,0
2020-04-24,2020-03-20,Friesland,0
2020-04-24,2020-03-21,Friesland,0
2020-04-24,2020-03-22,Friesland,0
2020-04-24,2020-03-23,Friesland,0
2020-04-24,2020-03-24,Friesland,0
2020-04-24,2020-03-25,Friesland,1
2020-04-24,2020-03-26,Friesland,1
2020-04-24,2020-03-27,Friesland,1
2020-04-24,2020-03-28,Friesland,3
2020-04-24,2020-03-29,Friesland,3
2020-04-24,2020-03-30,Friesland,1
2020-04-24,2020-03-31,Friesland,0
2020-04-24,2020-04-01,Friesland,2
2020-04-24,2020-04-02,Friesland,1
2020-04-24,2020-04-03,Friesland,4
2020-04-24,2020-04-04,Friesland,1
2020-04-24,2020-04-05,Friesland,2
2020-04-24,2020-04-06,Friesland,1
2020-04-24,2020-04-07,Friesland,0
2020-04-24,2020-04-08,Friesland,0
2020-04-24,2020-04-09,Friesland,2
2020-04-24,2020-04-10,Friesland,2
2020-04-24,2020-04-11,Friesland,1
2020-04-24,2020-04-12,Friesland,2
2020-04-24,2020-04-13,Friesland,1
2020-04-24,2020-04-14,Friesland,3
2020-04-24,2020-04-15,Friesland,2
2020-04-24,2020-04-16,Friesland,2
2020-04-24,2020-04-17,Friesland,3
2020-04-24,2020-04-18,Friesland,2
2020-04-24,2020-04-19,Friesland,4
2020-04-24,2020-04-20,Friesland,0
2020-04-24,2020-04-21,Friesland,2
2020-04-24,2020-04-22,Friesland,0
2020-04-24,2020-04-23,Friesland,2
2020-04-24,2020-04-24,Friesland,1
2020-04-24,2020-02-27,Gelderland,0
2020-04-24,2020-02-28,Gelderland,0
2020-04-24,2020-02-29,Gelderland,0
2020-04-24,2020-03-01,Gelderland,0
2020-04-24,2020-03-02,Gelderland,0
2020-04-24,2020-03-03,Gelderland,0
2020-04-24,2020-03-04,Gelderland,0
2020-04-24,2020-03-05,Gelderland,0
2020-04-24,2020-03-06,Gelderland,0
2020-04-24,2020-03-07,Gelderland,0
2020-04-24,2020-03-08,Gelderland,0
2020-04-24,2020-03-09,Gelderland,0
2020-04-24,2020-03-10,Gelderland,0
2020-04-24,2020-03-11,Gelderland,0
2020-04-24,2020-03-12,Gelderland,0
2020-04-24,2020-03-13,Gelderland,1
2020-04-24,2020-03-14,Gelderland,0
2020-04-24,2020-03-15,Gelderland,0
2020-04-24,2020-03-16,Gelderland,1
2020-04-24,2020-03-17,Gelderland,0
2020-04-24,2020-03-18,Gelderland,2
2020-04-24,2020-03-19,Gelderland,1
2020-04-24,2020-03-20,Gelderland,8
2020-04-24,2020-03-21,Gelderland,7
2020-04-24,2020-03-22,Gelderland,5
2020-04-24,2020-03-23,Gelderland,6
2020-04-24,2020-03-24,Gelderland,7
2020-04-24,2020-03-25,Gelderland,14
2020-04-24,2020-03-26,Gelderland,15
2020-04-24,2020-03-27,Gelderland,13
2020-04-24,2020-03-28,Gelderland,16
2020-04-24,2020-03-29,Gelderland,16
2020-04-24,2020-03-30,Gelderland,23
2020-04-24,2020-03-31,Gelderland,18
2020-04-24,2020-04-01,Gelderland,17
2020-04-24,2020-04-02,Gelderland,18
2020-04-24,2020-04-03,Gelderland,16
2020-04-24,2020-04-04,Gelderland,17
2020-04-24,2020-04-05,Gelderland,15
2020-04-24,2020-04-06,Gelderland,21
2020-04-24,2020-04-07,Gelderland,16
2020-04-24,2020-04-08,Gelderland,27
2020-04-24,2020-04-09,Gelderland,9
2020-04-24,2020-04-10,Gelderland,12
2020-04-24,2020-04-11,Gelderland,10
2020-04-24,2020-04-12,Gelderland,18
2020-04-24,2020-04-13,Gelderland,12
2020-04-24,2020-04-14,Gelderland,19
2020-04-24,2020-04-15,Gelderland,16
2020-04-24,2020-04-16,Gelderland,15
2020-04-24,2020-04-17,Gelderland,14
2020-04-24,2020-04-18,Gelderland,16
2020-04-24,2020-04-19,Gelderland,16
2020-04-24,2020-04-20,Gelderland,12
2020-04-24,2020-04-21,Gelderland,15
2020-04-24,2020-04-22,Gelderland,15
2020-04-24,2020-04-23,Gelderland,7
2020-04-24,2020-04-24,Gelderland,0
2020-04-24,2020-02-27,Utrecht,0
2020-04-24,2020-02-28,Utrecht,0
2020-04-24,2020-02-29,Utrecht,0
2020-04-24,2020-03-01,Utrecht,0
2020-04-24,2020-03-02,Utrecht,0
2020-04-24,2020-03-03,Utrecht,0
2020-04-24,2020-03-04,Utrecht,0
2020-04-24,2020-03-05,Utrecht,0
2020-04-24,2020-03-06,Utrecht,0
2020-04-24,2020-03-07,Utrecht,0
2020-04-24,2020-03-08,Utrecht,0
2020-04-24,2020-03-09,Utrecht,0
2020-04-24,2020-03-10,Utrecht,0
2020-04-24,2020-03-11,Utrecht,0
2020-04-24,2020-03-12,Utrecht,0
2020-04-24,2020-03-13,Utrecht,0
2020-04-24,2020-03-14,Utrecht,0
2020-04-24,2020-03-15,Utrecht,0
2020-04-24,2020-03-16,Utrecht,0
2020-04-24,2020-03-17,Utrecht,1
2020-04-24,2020-03-18,Utrecht,0
2020-04-24,2020-03-19,Utrecht,2
2020-04-24,2020-03-20,Utrecht,5
2020-04-24,2020-03-21,Utrecht,2
2020-04-24,2020-03-22,Utrecht,1
2020-04-24,2020-03-23,Utrecht,4
2020-04-24,2020-03-24,Utrecht,2
2020-04-24,2020-03-25,Utrecht,9
2020-04-24,2020-03-26,Utrecht,4
2020-04-24,2020-03-27,Utrecht,5
2020-04-24,2020-03-28,Utrecht,9
2020-04-24,2020-03-29,Utrecht,11
2020-04-24,2020-03-30,Utrecht,6
2020-04-24,2020-03-31,Utrecht,14
2020-04-24,2020-04-01,Utrecht,19
2020-04-24,2020-04-02,Utrecht,9
2020-04-24,2020-04-03,Utrecht,13
2020-04-24,2020-04-04,Utrecht,13
2020-04-24,2020-04-05,Utrecht,8
2020-04-24,2020-04-06,Utrecht,10
2020-04-24,2020-04-07,Utrecht,15
2020-04-24,2020-04-08,Utrecht,11
2020-04-24,2020-04-09,Utrecht,10
2020-04-24,2020-04-10,Utrecht,13
2020-04-24,2020-04-11,Utrecht,11
2020-04-24,2020-04-12,Utrecht,7
2020-04-24,2020-04-13,Utrecht,13
2020-04-24,2020-04-14,Utrecht,7
2020-04-24,2020-04-15,Utrecht,4
2020-04-24,2020-04-16,Utrecht,9
2020-04-24,2020-04-17,Utrecht,11
2020-04-24,2020-04-18,Utrecht,10
2020-04-24,2020-04-19,Utrecht,5
2020-04-24,2020-04-20,Utrecht,8
2020-04-24,2020-04-21,Utrecht,7
2020-04-24,2020-04-22,Utrecht,8
2020-04-24,2020-04-23,Utrecht,1
2020-04-24,2020-04-24,Utrecht,0
2020-04-24,2020-02-27,Noord-Brabant,0
2020-04-24,2020-02-28,Noord-Brabant,0
2020-04-24,2020-02-29,Noord-Brabant,0
2020-04-24,2020-03-01,Noord-Brabant,0
2020-04-24,2020-03-02,Noord-Brabant,0
2020-04-24,2020-03-03,Noord-Brabant,0
2020-04-24,2020-03-04,Noord-Brabant,0
2020-04-24,2020-03-05,Noord-Brabant,0
2020-04-24,2020-03-06,Noord-Brabant,0
2020-04-24,2020-03-07,Noord-Brabant,1
2020-04-24,2020-03-08,Noord-Brabant,1
2020-04-24,2020-03-09,Noord-Brabant,0
2020-04-24,2020-03-10,Noord-Brabant,1
2020-04-24,2020-03-11,Noord-Brabant,1
2020-04-24,2020-03-12,Noord-Brabant,2
2020-04-24,2020-03-13,Noord-Brabant,4
2020-04-24,2020-03-14,Noord-Brabant,7
2020-04-24,2020-03-15,Noord-Brabant,9
2020-04-24,2020-03-16,Noord-Brabant,16
2020-04-24,2020-03-17,Noord-Brabant,15
2020-04-24,2020-03-18,Noord-Brabant,9
2020-04-24,2020-03-19,Noord-Brabant,25
2020-04-24,2020-03-20,Noord-Brabant,19
2020-04-24,2020-03-21,Noord-Brabant,27
2020-04-24,2020-03-22,Noord-Brabant,30
2020-04-24,2020-03-23,Noord-Brabant,38
2020-04-24,2020-03-24,Noord-Brabant,35
2020-04-24,2020-03-25,Noord-Brabant,42
2020-04-24,2020-03-26,Noord-Brabant,53
2020-04-24,2020-03-27,Noord-Brabant,43
2020-04-24,2020-03-28,Noord-Brabant,56
2020-04-24,2020-03-29,Noord-Brabant,37
2020-04-24,2020-03-30,Noord-Brabant,45
2020-04-24,2020-03-31,Noord-Brabant,50
2020-04-24,2020-04-01,Noord-Brabant,49
2020-04-24,2020-04-02,Noord-Brabant,51
2020-04-24,2020-04-03,Noord-Brabant,47
2020-04-24,2020-04-04,Noord-Brabant,45
2020-04-24,2020-04-05,Noord-Brabant,37
2020-04-24,2020-04-06,Noord-Brabant,37
2020-04-24,2020-04-07,Noord-Brabant,34
2020-04-24,2020-04-08,Noord-Brabant,30
2020-04-24,2020-04-09,Noord-Brabant,35
2020-04-24,2020-04-10,Noord-Brabant,29
2020-04-24,2020-04-11,Noord-Brabant,29
2020-04-24,2020-04-12,Noord-Brabant,32
2020-04-24,2020-04-13,Noord-Brabant,37
2020-04-24,2020-04-14,Noord-Brabant,34
2020-04-24,2020-04-15,Noord-Brabant,23
2020-04-24,2020-04-16,Noord-Brabant,25
2020-04-24,2020-04-17,Noord-Brabant,25
2020-04-24,2020-04-18,Noord-Brabant,26
2020-04-24,2020-04-19,Noord-Brabant,24
2020-04-24,2020-04-20,Noord-Brabant,11
2020-04-24,2020-04-21,Noord-Brabant,16
2020-04-24,2020-04-22,Noord-Brabant,14
2020-04-24,2020-04-23,Noord-Brabant,2
2020-04-24,2020-04-24,Noord-Brabant,0
2020-04-24,2020-02-27,Drenthe,0
2020-04-24,2020-02-28,Drenthe,0
2020-04-24,2020-02-29,Drenthe,0
2020-04-24,2020-03-01,Drenthe,0
2020-04-24,2020-03-02,Drenthe,0
2020-04-24,2020-03-03,Drenthe,0
2020-04-24,2020-03-04,Drenthe,0
2020-04-24,2020-03-05,Drenthe,0
2020-04-24,2020-03-06,Drenthe,0
2020-04-24,2020-03-07,Drenthe,0
2020-04-24,2020-03-08,Drenthe,0
2020-04-24,2020-03-09,Drenthe,0
2020-04-24,2020-03-10,Drenthe,0
2020-04-24,2020-03-11,Drenthe,0
2020-04-24,2020-03-12,Drenthe,0
2020-04-24,2020-03-13,Drenthe,0
2020-04-24,2020-03-14,Drenthe,0
2020-04-24,2020-03-15,Drenthe,0
2020-04-24,2020-03-16,Drenthe,0
2020-04-24,2020-03-17,Drenthe,1
2020-04-24,2020-03-18,Drenthe,0
2020-04-24,2020-03-19,Drenthe,0
2020-04-24,2020-03-20,Drenthe,0
2020-04-24,2020-03-21,Drenthe,1
2020-04-24,2020-03-22,Drenthe,0
2020-04-24,2020-03-23,Drenthe,0
2020-04-24,2020-03-24,Drenthe,1
2020-04-24,2020-03-25,Drenthe,1
2020-04-24,2020-03-26,Drenthe,1
2020-04-24,2020-03-27,Drenthe,0
2020-04-24,2020-03-28,Drenthe,0
2020-04-24,2020-03-29,Drenthe,1
2020-04-24,2020-03-30,Drenthe,1
2020-04-24,2020-03-31,Drenthe,2
2020-04-24,2020-04-01,Drenthe,1
2020-04-24,2020-04-02,Drenthe,1
2020-04-24,2020-04-03,Drenthe,0
2020-04-24,2020-04-04,Drenthe,1
2020-04-24,2020-04-05,Drenthe,1
2020-04-24,2020-04-06,Drenthe,0
2020-04-24,2020-04-07,Drenthe,0
2020-04-24,2020-04-08,Drenthe,2
2020-04-24,2020-04-09,Drenthe,0
2020-04-24,2020-04-10,Drenthe,0
2020-04-24,2020-04-11,Drenthe,3
2020-04-24,2020-04-12,Drenthe,0
2020-04-24,2020-04-13,Drenthe,1
2020-04-24,2020-04-14,Drenthe,1
2020-04-24,2020-04-15,Drenthe,1
2020-04-24,2020-04-16,Drenthe,1
2020-04-24,2020-04-17,Drenthe,2
2020-04-24,2020-04-18,Drenthe,2
2020-04-24,2020-04-19,Drenthe,0
2020-04-24,2020-04-20,Drenthe,0
2020-04-24,2020-04-21,Drenthe,0
2020-04-24,2020-04-22,Drenthe,2
2020-04-24,2020-04-23,Drenthe,0
2020-04-24,2020-04-24,Drenthe,0
2020-04-24,2020-02-27,Overijssel,0
2020-04-24,2020-02-28,Overijssel,0
2020-04-24,2020-02-29,Overijssel,0
2020-04-24,2020-03-01,Overijssel,0
2020-04-24,2020-03-02,Overijssel,0
2020-04-24,2020-03-03,Overijssel,0
2020-04-24,2020-03-04,Overijssel,0
2020-04-24,2020-03-05,Overijssel,0
2020-04-24,2020-03-06,Overijssel,0
2020-04-24,2020-03-07,Overijssel,0
2020-04-24,2020-03-08,Overijssel,0
2020-04-24,2020-03-09,Overijssel,0
2020-04-24,2020-03-10,Overijssel,0
2020-04-24,2020-03-11,Overijssel,0
2020-04-24,2020-03-12,Overijssel,0
2020-04-24,2020-03-13,Overijssel,0
2020-04-24,2020-03-14,Overijssel,0
2020-04-24,2020-03-15,Overijssel,0
2020-04-24,2020-03-16,Overijssel,1
2020-04-24,2020-03-17,Overijssel,0
2020-04-24,2020-03-18,Overijssel,0
2020-04-24,2020-03-19,Overijssel,2
2020-04-24,2020-03-20,Overijssel,1
2020-04-24,2020-03-21,Overijssel,1
2020-04-24,2020-03-22,Overijssel,3
2020-04-24,2020-03-23,Overijssel,5
2020-04-24,2020-03-24,Overijssel,5
2020-04-24,2020-03-25,Overijssel,5
2020-04-24,2020-03-26,Overijssel,12
2020-04-24,2020-03-27,Overijssel,5
2020-04-24,2020-03-28,Overijssel,10
2020-04-24,2020-03-29,Overijssel,9
2020-04-24,2020-03-30,Overijssel,4
2020-04-24,2020-03-31,Overijssel,18
2020-04-24,2020-04-01,Overijssel,7
2020-04-24,2020-04-02,Overijssel,13
2020-04-24,2020-04-03,Overijssel,8
2020-04-24,2020-04-04,Overijssel,8
2020-04-24,2020-04-05,Overijssel,11
2020-04-24,2020-04-06,Overijssel,9
2020-04-24,2020-04-07,Overijssel,2
2020-04-24,2020-04-08,Overijssel,5
2020-04-24,2020-04-09,Overijssel,4
2020-04-24,2020-04-10,Overijssel,6
2020-04-24,2020-04-11,Overijssel,9
2020-04-24,2020-04-12,Overijssel,5
2020-04-24,2020-04-13,Overijssel,4
2020-04-24,2020-04-14,Overijssel,3
2020-04-24,2020-04-15,Overijssel,6
2020-04-24,2020-04-16,Overijssel,8
2020-04-24,2020-04-17,Overijssel,7
2020-04-24,2020-04-18,Overijssel,3
2020-04-24,2020-04-19,Overijssel,5
2020-04-24,2020-04-20,Overijssel,6
2020-04-24,2020-04-21,Overijssel,9
2020-04-24,2020-04-22,Overijssel,4
2020-04-24,2020-04-23,Overijssel,0
2020-04-24,2020-04-24,Overijssel,0
2020-04-24,2020-02-27,Noord-Holland,0
2020-04-24,2020-02-28,Noord-Holland,0
2020-04-24,2020-02-29,Noord-Holland,0
2020-04-24,2020-03-01,Noord-Holland,0
2020-04-24,2020-03-02,Noord-Holland,0
2020-04-24,2020-03-03,Noord-Holland,0
2020-04-24,2020-03-04,Noord-Holland,0
2020-04-24,2020-03-05,Noord-Holland,0
2020-04-24,2020-03-06,Noord-Holland,0
2020-04-24,2020-03-07,Noord-Holland,0
2020-04-24,2020-03-08,Noord-Holland,0
2020-04-24,2020-03-09,Noord-Holland,0
2020-04-24,2020-03-10,Noord-Holland,0
2020-04-24,2020-03-11,Noord-Holland,0
2020-04-24,2020-03-12,Noord-Holland,0
2020-04-24,2020-03-13,Noord-Holland,0
2020-04-24,2020-03-14,Noord-Holland,0
2020-04-24,2020-03-15,Noord-Holland,1
2020-04-24,2020-03-16,Noord-Holland,0
2020-04-24,2020-03-17,Noord-Holland,1
2020-04-24,2020-03-18,Noord-Holland,1
2020-04-24,2020-03-19,Noord-Holland,1
2020-04-24,2020-03-20,Noord-Holland,8
2020-04-24,2020-03-21,Noord-Holland,7
2020-04-24,2020-03-22,Noord-Holland,6
2020-04-24,2020-03-23,Noord-Holland,4
2020-04-24,2020-03-24,Noord-Holland,7
2020-04-24,2020-03-25,Noord-Holland,12
2020-04-24,2020-03-26,Noord-Holland,7
2020-04-24,2020-03-27,Noord-Holland,13
2020-04-24,2020-03-28,Noord-Holland,21
2020-04-24,2020-03-29,Noord-Holland,19
2020-04-24,2020-03-30,Noord-Holland,22
2020-04-24,2020-03-31,Noord-Holland,24
2020-04-24,2020-04-01,Noord-Holland,16
2020-04-24,2020-04-02,Noord-Holland,22
2020-04-24,2020-04-03,Noord-Holland,17
2020-04-24,2020-04-04,Noord-Holland,24
2020-04-24,2020-04-05,Noord-Holland,19
2020-04-24,2020-04-06,Noord-Holland,20
2020-04-24,2020-04-07,Noord-Holland,31
