report_date,date,province,value
2020-04-30,2020-04-13,Overijssel,29
2020-04-30,2020-04-14,Overijssel,61
2020-04-30,2020-04-15,Overijssel,114
2020-04-30,2020-04-16,Overijssel,70
2020-04-30,2020-04-17,Overijssel,89
2020-04-30,2020-04-18,Overijssel,83
2020-04-30,2020-04-19,Overijssel,37
2020-04-30,2020-04-20,Overijssel,54
2020-04-30,2020-04-21,Overijssel,35
2020-04-30,2020-04-22,Overijssel,59
2020-04-30,2020-04-23,Overijssel,50
2020-04-30,2020-04-24,Overijssel,51
2020-04-30,2020-04-25,Overijssel,37
2020-04-30,2020-04-26,Overijssel,8
2020-04-30,2020-04-27,Overijssel,4
2020-04-30,2020-04-28,Overijssel,27
2020-04-30,2020-04-29,Overijssel,34
2020-04-30,2020-04-30,Overijssel,6
2020-04-30,2020-02-27,Noord-Holland,2
2020-04-30,2020-02-28,Noord-Holland,0
2020-04-30,2020-02-29,Noord-Holland,0
2020-04-30,2020-03-01,Noord-Holland,2
2020-04-30,2020-03-02,Noord-Holland,1
2020-04-30,2020-03-03,Noord-Holland,7
2020-04-30,2020-03-04,Noord-Holland,4
2020-04-30,2020-03-05,Noord-Holland,2
2020-04-30,2020-03-06,Noord-Holland,1
2020-04-30,2020-03-07,Noord-Holland,3
2020-04-30,2020-03-08,Noord-Holland,0
2020-04-30,2020-03-09,Noord-Holland,9
2020-04-30,2020-03-10,Noord-Holland,12
2020-04-30,2020-03-11,Noord-Holland,30
2020-04-30,2020-03-12,Noord-Holland,21
2020-04-30,2020-03-13,Noord-Holland,26
2020-04-30,2020-03-14,Noord-Holland,28
2020-04-30,2020-03-15,Noord-Holland,34
2020-04-30,2020-03-16,Noord-Holland,21
2020-04-30,2020-03-17,Noord-Holland,48
2020-04-30,2020-03-18,Noord-Holland,66
2020-04-30,2020-03-19,Noord-Holland,72
2020-04-30,2020-03-20,Noord-Holland,103
2020-04-30,2020-03-21,Noord-Holland,74
2020-04-30,2020-03-22,Noord-Holland,72
2020-04-30,2020-03-23,Noord-Holland,134
2020-04-30,2020-03-24,Noord-Holland,201
2020-04-30,2020-03-25,Noord-Holland,164
2020-04-30,2020-03-26,Noord-Holland,156
2020-04-30,2020-03-27,Noord-Holland,152
2020-04-30,2020-03-28,Noord-Holland,141
2020-04-30,2020-03-29,Noord-Holland,147
2020-04-30,2020-03-30,Noord-Holland,103
2020-04-30,2020-03-31,Noord-Holland,190
2020-04-30,2020-04-01,Noord-Holland,186
2020-04-30,2020-04-02,Noord-Holland,175
2020-04-30,2020-04-03,Noord-Holland,186
2020-04-30,2020-04-04,Noord-Holland,210
2020-04-30,2020-04-05,Noord-Holland,114
2020-04-30,2020-04-06,Noord-Holland,119
2020-04-30,2020-04-07,Noord-Holland,154
2020-04-30,2020-04-08,Noord-Holland,174
2020-04-30,2020-04-09,Noord-Holland,209
2020-04-30,2020-04-10,Noord-Holland,169
2020-04-30,2020-04-11,Noord-Holland,185
2020-04-30,2020-04-12,Noord-Holland,74
2020-04-30,2020-04-13,Noord-Holland,86
2020-04-30,2020-04-14,Noord-Holland,117
2020-04-30,2020-04-15,Noord-Holland,140
2020-04-30,2020-04-16,Noord-Holland,212
2020-04-30,2020-04-17,Noord-Holland,179
2020-04-30,2020-04-18,Noord-Holland,139
2020-04-30,2020-04-19,Noord-Holland,85
2020-04-30,2020-04-20,Noord-Holland,87
2020-04-30,2020-04-21,Noord-Holland,105
2020-04-30,2020-04-22,Noord-Holland,108
2020-04-30,2020-04-23,Noord-Holland,107
2020-04-30,2020-04-24,Noord-Holland,91
2020-04-30,2020-04-25,Noord-Holland,87
2020-04-30,2020-04-26,Noord-Holland,47
2020-04-30,2020-04-27,Noord-Holland,36
2020-04-30,2020-04-28,Noord-Holland,78
2020-04-30,2020-04-29,Noord-Holland,42
2020-04-30,2020-04-30,Noord-Holland,7
2020-04-30,2020-02-27,Limburg,0
2020-04-30,2020-02-28,Limburg,0
2020-04-30,2020-02-29,Limburg,0
2020-04-30,2020-03-01,Limburg,0
2020-04-30,2020-03-02,Limburg,1
2020-04-30,2020-03-03,Limburg,4
2020-04-30,2020-03-04,Limburg,4
2020-04-30,2020-03-05,Limburg,1
2020-04-30,2020-03-06,Limburg,2
2020-04-30,2020-03-07,Limburg,5
2020-04-30,2020-03-08,Limburg,7
2020-04-30,2020-03-09,Limburg,8
2020-04-30,2020-03-10,Limburg,20
2020-04-30,2020-03-11,Limburg,19
2020-04-30,2020-03-12,Limburg,21
2020-04-30,2020-03-13,Limburg,31
2020-04-30,2020-03-14,Limburg,33
2020-04-30,2020-03-15,Limburg,13
2020-04-30,2020-03-16,Limburg,58
2020-04-30,2020-03-17,Limburg,43
2020-04-30,2020-03-18,Limburg,51
2020-04-30,2020-03-19,Limburg,68
2020-04-30,2020-03-20,Limburg,91
2020-04-30,2020-03-21,Limburg,63
2020-04-30,2020-03-22,Limburg,71
2020-04-30,2020-03-23,Limburg,60
2020-04-30,2020-03-24,Limburg,125
2020-04-30,2020-03-25,Limburg,79
2020-04-30,2020-03-26,Limburg,113
2020-04-30,2020-03-27,Limburg,141
2020-04-30,2020-03-28,Limburg,83
2020-04-30,2020-03-29,Limburg,119
2020-04-30,2020-03-30,Limburg,84
2020-04-30,2020-03-31,Limburg,108
2020-04-30,2020-04-01,Limburg,78
2020-04-30,2020-04-02,Limburg,136
2020-04-30,2020-04-03,Limburg,123
2020-04-30,2020-04-04,Limburg,115
2020-04-30,2020-04-05,Limburg,94
2020-04-30,2020-04-06,Limburg,108
2020-04-30,2020-04-07,Limburg,125
2020-04-30,2020-04-08,Limburg,132
2020-04-30,2020-04-09,Limburg,121
2020-04-30,2020-04-10,Limburg,119
2020-04-30,2020-04-11,Limburg,104
2020-04-30,2020-04-12,Limburg,91
2020-04-30,2020-04-13,Limburg,101
2020-04-30,2020-04-14,Limburg,98
2020-04-30,2020-04-15,Limburg,101
2020-04-30,2020-04-16,Limburg,99
2020-04-30,2020-04-17,Limburg,82
2020-04-30,2020-04-18,Limburg,39
2020-04-30,2020-04-19,Limburg,100
2020-04-30,2020-04-20,Limburg,70
2020-04-30,2020-04-21,Limburg,79
2020-04-30,2020-04-22,Limburg,85
2020-04-30,2020-04-23,Limburg,95
2020-04-30,2020-04-24,Limburg,50
2020-04-30,2020-04-25,Limburg,41
2020-04-30,2020-04-26,Limburg,63
2020-04-30,2020-04-27,Limburg,17
2020-04-30,2020-04-28,Limburg,41
2020-04-30,2020-04-29,Limburg,61
2020-04-30,2020-04-30,Limburg,4
